time [s],Oxidizer mass flow rate [g/s],Thrust [N],Chamber pressure [MPaG]
t,mox,F,Pc
3.19,8.367672579,19.539799,1.25408305
3.195,8.367376183,19.500622,1.2524462
3.2,8.367376183,19.5045395,1.25089285
3.205,8.367020525,19.500622,1.25388265
3.21,8.367198395,19.4810335,1.25087615
3.215,8.366724211,19.484951,1.2507091
3.22,8.366190683,19.4967045,1.25266335
3.225,8.366368472,19.457528,1.2489887
3.23,8.365538549,19.516293,1.2513772
3.235,8.366842737,19.539799,1.25236265
3.24,8.365716419,19.4222695,1.24790295
3.245,8.366190683,19.5319645,1.250876
3.25,8.36613142,19.492788,1.24947295
3.255,8.366902081,19.5319645,1.2472849
3.26,8.365716499,19.528047,1.2498404
3.265,8.367139213,19.524129,1.24832045
3.27,8.366961424,19.477117,1.24842065
3.275,8.366961424,19.5437175,1.25005755
3.28,8.366605766,19.477117,1.24663345
3.285,8.365953713,19.524129,1.24940615
3.29,8.366309452,19.543717,1.2503081
3.295,8.36589445,19.465364,1.2467504
3.3,8.365538792,19.5123765,1.2500074
3.305,8.365005264,19.4575295,1.2495898
3.31,8.36607232,19.508459,1.24897185
3.315,8.364471818,19.4927885,1.249189
3.32,8.365183215,19.5398,1.2480365
3.325,8.365183215,19.504541,1.249356
3.33,8.365657399,19.531965,1.2515942
3.335,8.365538873,19.520212,1.2473517
3.34,8.365894531,19.59073,1.2506255
3.345,8.36530174,19.586812,1.25095955
3.35,8.366013057,19.594647,1.2493561
3.355,8.365183134,19.5868115,1.25097625
3.36,8.364768132,19.559388,1.25047515
3.365,8.365183053,19.5633055,1.2518281
3.37,8.364530999,19.567223,1.2509429
3.375,8.364412474,19.598564,1.24943965
3.38,8.36393829,19.594646,1.2502915
3.385,8.363938209,19.5633045,1.2516277
3.39,8.363819602,19.5437165,1.2479698
3.395,8.364471656,19.5985635,1.25117675
3.4,8.363641733,19.5397985,1.24927265
3.405,8.36417526,19.5750575,1.2488217
3.41,8.363997391,19.58681,1.24995745
3.415,8.364293786,19.590728,1.2477527
3.42,8.364056573,19.57114,1.25002425
3.425,8.364708707,19.543716,1.24984055
3.43,8.364352968,19.5593865,1.24875485
3.435,8.364649444,19.5789745,1.2500243
3.44,8.363523126,19.543715,1.25002425
3.445,8.363760177,19.5437155,1.24761905
3.45,8.364115836,19.5985625,1.2506088
3.455,8.364115836,19.578974,1.249306
3.46,8.363582389,19.563304,1.24893855
3.465,8.363760177,19.5985625,1.250258
3.47,8.364115917,19.5672215,1.24810335
3.475,8.363048861,19.5946455,1.2484207
3.48,8.364056654,19.5828925,1.25034155
3.485,8.363167387,19.524128,1.24805325
3.49,8.364234442,19.5868105,1.25022465
3.495,8.3634046,19.5828925,1.2511099
3.5,8.363285994,19.559387,1.2480533
3.505,8.363760258,19.6103165,1.2493394
3.51,8.363819521,19.6220695,1.24967345
3.515,8.363463944,19.5672225,1.24912225
3.52,8.363286075,19.6103165,1.2496734
3.525,8.363938128,19.5868105,1.2502914
3.53,8.362752628,19.5750575,1.2479029
3.535,8.363582551,19.649493,1.25037495
3.54,8.363286156,19.5711405,1.2491055
3.545,8.363404681,19.578976,1.24930595
3.55,8.363819683,19.645576,1.2505921
3.555,8.362989679,19.598564,1.25034155
3.56,8.36298976,19.5750575,1.24818695
3.565,8.362634021,19.6259875,1.2483874
3.57,8.362871154,19.598564,1.2500076
3.575,8.362159837,19.614235,1.2484542
3.58,8.362693284,19.649494,1.25069235
3.585,8.361863442,19.602482,1.24915565
3.59,8.362100575,19.653411,1.2481201
3.595,8.362100655,19.62207,1.2495899
3.6,8.361448602,19.543717,1.2496567
3.605,8.361922867,19.567223,1.2472014
3.61,8.361863523,19.6181525,1.2523792
3.615,8.361448602,19.5202105,1.25009095
3.62,8.36121147,19.594646,1.2478528
3.625,8.362100575,19.6103165,1.2517947
3.63,8.361507784,19.563305,1.24801985
3.635,8.362100575,19.6259875,1.24927255
3.64,8.361567047,19.575058,1.2506756
3.645,8.362278363,19.6181515,1.2474687
3.65,8.362041312,19.622069,1.2480366
3.655,8.361567128,19.5946455,1.2505086
3.66,8.362159918,19.547634,1.2444455
3.665,8.362693446,19.6573285,1.2484207
3.67,8.362456314,19.5672225,1.2502413
3.675,8.36180426,19.559387,1.2452472
3.68,8.362752709,19.622069,1.24835395
3.685,8.362693365,19.567222,1.24835395
3.69,8.363049023,19.590728,1.2463329
3.695,8.362634021,19.5750575,1.24830385
3.7,8.3634046,19.590728,1.24770255
3.705,8.363286075,19.5868105,1.2454143
3.71,8.363048942,19.657328,1.24980715
3.715,8.363048942,19.559387,1.24648335
3.72,8.363226812,19.625987,1.2429423
3.725,8.363286156,19.618152,1.2486212
3.73,8.36239697,19.539799,1.2444121
3.735,8.36239697,19.606399,1.242341
3.74,8.362930497,19.6690815,1.2489052
3.745,8.362693365,19.5672225,1.24449565
3.75,8.362100575,19.6377405,1.24508025
3.755,8.362634021,19.6377405,1.2485878
3.76,8.362041231,19.531964,1.2436104
3.765,8.362159756,19.6455755,1.24686745
3.77,8.361566966,19.535881,1.2491725
3.775,8.361744754,19.5828925,1.24229095
3.78,8.361626229,19.649493,1.2474688
3.785,8.361270571,19.5397985,1.24618265
3.79,8.360618436,19.535881,1.239251
3.795,8.361033438,19.696505,1.2453642
3.8,8.361685492,19.625987,1.24307595
3.805,8.361389096,19.684752,1.24177315
3.81,8.361329834,19.731764,1.24546445
3.815,8.361151964,19.6808345,1.24254145
3.82,8.361448359,19.75527,1.2424412
3.825,8.360499911,19.6573285,1.24496335
3.83,8.361211227,19.669081,1.24122195
3.835,8.360974094,19.7474345,1.2436773
3.84,8.360855569,19.6455755,1.2437775
3.845,8.360381304,19.629905,1.24033675
3.85,8.360144172,19.669082,1.24072085
3.855,8.360203515,19.62207,1.23948485
3.86,8.361211227,19.676917,1.239251
3.865,8.360440648,19.6494935,1.2385495
3.87,8.360796306,19.7082585,1.23955165
3.875,8.361685492,19.7435175,1.23868305
3.88,8.360737043,19.6573295,1.23808175
3.885,8.361507703,19.657329,1.237447
3.89,8.361507703,19.7082585,1.2385661
3.895,8.36162631,19.633823,1.23768085
3.9,8.361329914,19.641658,1.2382154
3.905,8.361566966,19.645576,1.2376308
3.91,8.360499992,19.543717,1.23509195
3.915,8.361744835,19.610317,1.23813185
3.92,8.361152045,19.4888695,1.235259
3.925,8.361211308,19.543717,1.23656185
3.93,8.361566966,19.575058,1.2376642
3.935,8.361092701,19.5397995,1.2351254
3.94,8.361270571,19.55547,1.23505855
3.945,8.361092701,19.5593875,1.2366787
3.95,8.361211308,19.520211,1.23390605
3.955,8.361092701,19.535881,1.23515875
3.96,8.361389096,19.5319635,1.23607745
3.965,8.360796306,19.4967045,1.2310165
3.97,8.361389096,19.594646,1.23490825
3.975,8.36067778,19.457528,1.23267005
3.98,8.361152045,19.508458,1.23138395
3.985,8.360440729,19.5241285,1.2347579
3.99,8.360381466,19.5006225,1.23166795
3.995,8.359907282,19.512376,1.2295634
4,8.360144333,19.5045405,1.23487485
4.005,8.359373754,19.4183525,1.23054885
4.01,8.359788675,19.5162935,1.2305154
4.015,8.359729412,19.4536115,1.2341399
4.02,8.359433017,19.398764,1.22787635
4.025,8.359788675,19.5280465,1.23028155
4.03,8.359433017,19.4222695,1.23051535
4.035,8.360381466,19.430105,1.2273919
4.04,8.359314492,19.453611,1.2312001
4.045,8.36026294,19.43794,1.2303316
4.05,8.359492361,19.4457755,1.2274253
4.055,8.359907282,19.4888695,1.230983
4.06,8.359195885,19.398764,1.22981385
4.065,8.359255148,19.4692815,1.22859455
4.07,8.359195885,19.4653645,1.23210215
4.075,8.359373673,19.402682,1.22916245
4.08,8.359373592,19.4888705,1.22954665
4.085,8.35913646,19.4771175,1.2311668
4.09,8.36032196,19.4849525,1.22924595
4.095,8.359017853,19.512376,1.23118345
4.1,8.359669907,19.4927875,1.2307158
4.105,8.359492118,19.5123755,1.23073245
4.11,8.35990712,19.539799,1.2310665
4.115,8.359551462,19.500623,1.2310164
4.12,8.359551462,19.5241285,1.23083265
4.125,8.358958752,19.5358815,1.23170125
4.13,8.359610806,19.5241285,1.2314507
4.135,8.359255148,19.5045405,1.2304486
4.14,8.359077278,19.5202115,1.23071585
4.145,8.359966464,19.5084585,1.23018135
4.15,8.359432936,19.5554705,1.23064905
4.155,8.359788594,19.528047,1.2288953
4.16,8.359136541,19.5633055,1.23003105
4.165,8.360203515,19.5633055,1.22999765
4.17,8.360025727,19.512376,1.22934625
4.175,8.360322122,19.547635,1.23066575
4.18,8.359966545,19.5280465,1.22991415
4.185,8.360440729,19.528046,1.22996425
4.19,8.359966545,19.4771165,1.23098315
4.195,8.360144333,19.469281,1.22973045
4.2,8.359848019,19.4418575,1.2290289
4.205,8.360144414,19.5358815,1.23238615
4.21,8.361092863,19.473199,1.22991415
4.215,8.359492361,19.5397985,1.22998095
4.22,8.360085071,19.567222,1.2301981
4.225,8.359907201,19.504539,1.22909575
4.23,8.359610725,19.555469,1.2307159
4.235,8.359788594,19.5750575,1.2320354
4.24,8.359610725,19.5280455,1.2290957
4.245,8.359669988,19.590728,1.2310499
4.25,8.360262697,19.563304,1.23250305
4.255,8.358958591,19.4967035,1.2284944
4.26,8.358958591,19.582892,1.23180155
4.265,8.359788513,19.481033,1.23260325
4.27,8.358958671,19.524127,1.23091625
4.275,8.359492199,19.5868095,1.23233595
4.28,8.359432936,19.5241265,1.2330542
4.285,8.35931433,19.5476325,1.23155095
4.29,8.359729251,19.645574,1.2357433
4.295,8.359195723,19.5515505,1.23407305
4.3,8.359255067,19.60248,1.23195175
4.305,8.360144172,19.60248,1.23555955
4.31,8.359195723,19.524127,1.23305415
4.315,8.358958591,19.559386,1.2314841
4.32,8.359254986,19.5319625,1.2352756
4.325,8.358958591,19.508457,1.2322858
4.33,8.359195723,19.578975,1.23108315
4.335,8.359255067,19.5593865,1.2349916
4.34,8.359432936,19.5123745,1.2322691
4.345,8.359729332,19.594645,1.2323693
4.35,8.359432855,19.6142335,1.23607735
4.355,8.359729332,19.58681,1.23248625
4.36,8.36008499,19.618151,1.2340062
4.365,8.360144252,19.633822,1.2352088
4.37,8.359966383,19.5985635,1.23188495
4.375,8.360025646,19.633822,1.2357433
4.38,8.35990712,19.567222,1.2350919
4.385,8.359255067,19.594646,1.2303483
4.39,8.359314411,19.653411,1.23432355
4.395,8.358958752,19.543717,1.2347578
4.4,8.359136622,19.5280465,1.2297971
4.405,8.358662357,19.6220705,1.2348747
4.41,8.359136622,19.5907295,1.23253635
4.415,8.359077359,19.602482,1.2316678
4.42,8.35967015,19.657329,1.2343737
4.425,8.359610806,19.5750585,1.22989735
4.43,8.359077278,19.6181525,1.2324362
4.435,8.359432936,19.563305,1.23388935
4.44,8.359314411,19.520211,1.22973035
4.445,8.359255148,19.645576,1.2321356
4.45,8.359314411,19.5633055,1.2342568
4.455,8.359255148,19.516294,1.2302816
4.46,8.35889949,19.5907295,1.2335553
4.465,8.359018096,19.551553,1.2339061
4.47,8.357951041,19.5476355,1.2311167
4.475,8.358543912,19.633824,1.23547615
4.48,8.358721701,19.5593885,1.23196855
4.485,8.358069648,19.610318,1.23328805
4.49,8.35812883,19.6024825,1.23322125
4.495,8.358365962,19.582894,1.23175135
4.5,8.357832434,19.6534115,1.23275355
4.505,8.358010304,19.6377405,1.2327535
4.51,8.357773171,19.62207,1.23215225
4.515,8.357773171,19.6847525,1.2332546
4.52,8.358366043,19.641658,1.2347913
4.525,8.356884067,19.610317,1.23205205
4.53,8.357417594,19.6886705,1.2341733
4.535,8.357476857,19.6690825,1.23387265
4.54,8.35753612,19.684753,1.2352924
4.545,8.357476857,19.618153,1.23375575
4.55,8.357654727,19.673,1.23402295
4.555,8.35735825,19.637741,1.2347746
4.56,8.35735825,19.6063995,1.23293725
4.565,8.357476776,19.5985645,1.2337724
4.57,8.357476776,19.6455765,1.2329706
4.575,8.357713909,19.6220705,1.2335552
4.58,8.357298988,19.6063995,1.23377235
4.585,8.357417513,19.575058,1.2315509
4.59,8.356884067,19.610317,1.23135045
4.595,8.356883986,19.6142345,1.2331377
4.6,8.356409802,19.5162935,1.2306323
4.605,8.357299069,19.5828935,1.2308327
4.61,8.356706278,19.5358815,1.2325197
4.615,8.356528408,19.5006225,1.22859455
4.62,8.356824723,19.5241285,1.23078265
4.625,8.356943329,19.528046,1.23043185
4.63,8.356528408,19.5358815,1.2283106
4.635,8.356824804,19.594646,1.23156765
4.64,8.356587671,19.5162925,1.22902885
4.645,8.356291357,19.547634,1.22659025
4.65,8.356409883,19.575057,1.22993085
4.655,8.355698486,19.5397985,1.22859465
4.66,8.356646934,19.5868105,1.2278263
4.665,8.356232013,19.5711395,1.23043195
4.67,8.356113488,19.52021,1.226607
4.675,8.356409802,19.551551,1.2281437
4.68,8.356943329,19.53588,1.22902895
4.685,8.356647015,19.492786,1.22485325
4.69,8.357061936,19.563304,1.2287951
4.695,8.357180462,19.5437155,1.2284276
4.7,8.357476857,19.535881,1.2248365
4.705,8.357358331,19.58681,1.228294
4.71,8.35753612,19.578975,1.22657365
4.715,8.357002592,19.618152,1.22659035
4.72,8.356943249,19.6416575,1.2297973
4.725,8.357476776,19.6181515,1.22717495
4.73,8.356646853,19.5868105,1.22847775
4.735,8.357239563,19.6299045,1.22951335
4.74,8.357121037,19.590728,1.2255715
4.745,8.356883905,19.6338225,1.22949665
4.75,8.356765298,19.6181515,1.2294131
4.755,8.356824561,19.606399,1.22572175
4.76,8.355994719,19.6338225,1.22969695
4.765,8.356765379,19.582893,1.2269243
4.77,8.356113407,19.6024815,1.2262896
4.775,8.355698405,19.610317,1.22981385
4.78,8.356231932,19.6142345,1.22709135
4.785,8.355698486,19.610317,1.22926265
4.79,8.355520616,19.6299055,1.2318683
4.795,8.355698486,19.62207,1.2274421
4.8,8.355876355,19.6612465,1.23059895
4.805,8.355342827,19.618152,1.23094975
4.81,8.355698486,19.6690815,1.22777625
4.815,8.355105695,19.684752,1.2301647
4.82,8.355165039,19.6220695,1.22942975
4.825,8.355461515,19.661246,1.22816035
4.83,8.355461434,19.6612465,1.230482
4.835,8.354927906,19.610317,1.22789315
4.84,8.355639304,19.641658,1.22824385
4.845,8.355283646,19.6181525,1.2311334
4.85,8.355224383,19.5985645,1.22891195
4.855,8.356469227,19.614235,1.2293629
4.86,8.35575791,19.567223,1.22961345
4.865,8.356409964,19.625988,1.22927945
4.87,8.356824804,19.6651645,1.22899555
4.875,8.355698486,19.6181525,1.22958015
4.88,8.356113488,19.6808345,1.2285947
4.885,8.356587671,19.7278465,1.23033175
4.89,8.355757748,19.6847525,1.2286114
4.895,8.356054144,19.708258,1.22770945
4.9,8.356172669,19.7239285,1.2289454
4.905,8.35540209,19.712176,1.22902895
4.91,8.356291195,19.735682,1.22859465
4.915,8.355639142,19.712176,1.22819375
4.92,8.355342827,19.692588,1.2278764
4.925,8.356587671,19.7356825,1.22670725
4.93,8.35540209,19.720012,1.2276426
4.935,8.355342827,19.708259,1.2274589
4.94,8.355757748,19.7396,1.2275591
4.945,8.35557996,19.7356825,1.22787645
4.95,8.355876436,19.7552705,1.22647345
4.955,8.35557996,19.7866115,1.22684085
4.96,8.355402171,19.7631055,1.22789315
4.965,8.35557996,19.75527,1.2264567
4.97,8.355520616,19.8061995,1.22732525
4.975,8.354631511,19.720011,1.22615605
4.98,8.355520697,19.743517,1.22508705
4.985,8.355283646,19.778776,1.2251204
4.99,8.354690855,19.7435175,1.2261727
4.995,8.355105695,19.723929,1.2236339
5,8.354335035,19.7395995,1.2255714
5.005,8.354987169,19.7160935,1.22450245
5.01,8.354512905,19.723929,1.22271525
5.015,8.354987169,19.7631055,1.2266571
5.02,8.354868644,19.696505,1.2237675
5.025,8.35463143,19.7709405,1.2237007
5.03,8.354572167,19.75527,1.225371
5.035,8.35463143,19.7043405,1.2242519
5.04,8.354690774,19.731764,1.22358375
5.045,8.35421659,19.7513525,1.22613925
5.05,8.35421659,19.6965055,1.2227653
5.055,8.353920195,19.7395995,1.22360045
5.06,8.353742406,19.6925875,1.22552125
5.065,8.353268142,19.676917,1.22236445
5.07,8.353505274,19.7395995,1.22560475
5.075,8.353683144,19.723929,1.22577175
5.08,8.35344593,19.723929,1.22401795
5.085,8.353505193,19.7513525,1.2246026
5.09,8.353386667,19.6965055,1.224636
5.095,8.353564537,19.7082585,1.22483645
5.1,8.353564537,19.716094,1.22662365
5.105,8.352912484,19.649494,1.2252707
5.11,8.354157327,19.7200115,1.22463605
5.115,8.353683144,19.657329,1.22533755
5.12,8.352912484,19.637741,1.2244356
5.125,8.353268142,19.657329,1.22478635
5.13,8.353564537,19.6534115,1.22423515
5.135,8.353505193,19.6690825,1.22441885
5.14,8.353801507,19.6965055,1.2232998
5.145,8.353386586,19.6612465,1.2226818
5.15,8.353801507,19.6925875,1.22223085
5.155,8.354216428,19.759188,1.22311615
5.16,8.352971584,19.680835,1.222448
5.165,8.354157165,19.7513525,1.22213065
5.17,8.354690612,19.723929,1.22076105
5.175,8.353979296,19.6965055,1.221212
5.18,8.353920114,19.712176,1.22066085
5.185,8.354512905,19.6690815,1.2198257
5.19,8.354038721,19.669082,1.22079445
5.195,8.354453561,19.700423,1.2192578
5.2,8.353920114,19.6847525,1.2186732
5.205,8.353801588,19.6455755,1.2180719
5.21,8.353920114,19.735682,1.21813875
5.215,8.353505193,19.7004235,1.2178214
5.22,8.353268223,19.6965055,1.2179216
5.225,8.354098065,19.735682,1.21685265
5.23,8.353742406,19.672999,1.2167524
5.235,8.353149697,19.716093,1.21551645
5.24,8.353742487,19.7082575,1.21631815
5.245,8.353031252,19.680834,1.21695285
5.25,8.353386829,19.716093,1.21578365
5.255,8.352912564,19.708258,1.21601745
5.26,8.352853383,19.6534105,1.21551635
5.265,8.352379118,19.661246,1.21538275
5.27,8.352675432,19.6455755,1.21533265
5.275,8.35202346,19.629905,1.2149986
5.28,8.351964116,19.696505,1.21529925
5.285,8.352438381,19.6338225,1.21479815
5.29,8.351667721,19.680834,1.21264355
5.295,8.352556906,19.716093,1.21392965
5.3,8.351371406,19.6494925,1.21347865
5.305,8.352438381,19.712175,1.21175825
5.31,8.35226043,19.692587,1.2133784
5.315,8.352616088,19.688669,1.21023825
5.32,8.35226043,19.7317635,1.21090635
5.325,8.352497482,19.680834,1.21045535
5.33,8.352616088,19.6690815,1.20985405
5.335,8.352023217,19.7160935,1.20952
5.34,8.352793877,19.657329,1.20941975
5.345,8.352201005,19.657329,1.20746555
5.35,8.353920114,19.716094,1.208735
5.355,8.352616088,19.6259875,1.208117
5.36,8.3536238,19.653411,1.2058621
5.365,8.353327404,19.62207,1.20863475
5.37,8.354453642,19.610317,1.20542785
5.375,8.353920114,19.6808345,1.20674735
5.38,8.354335035,19.645576,1.20693105
5.385,8.354275772,19.610317,1.20649675
5.39,8.353920114,19.6651645,1.20678075
5.395,8.354038721,19.6103175,1.2059289
5.4,8.353268061,19.547635,1.2043588
5.405,8.354216509,19.6259885,1.2066471
5.41,8.353446011,19.5750585,1.20444235
5.415,8.353920195,19.602482,1.2035571
5.42,8.353208879,19.610317,1.20759915
5.425,8.354098065,19.524129,1.2039413
5.43,8.353208879,19.582893,1.20424195
5.435,8.353564537,19.6024815,1.207666
5.44,8.353860851,19.5437165,1.20415835
5.445,8.35344593,19.6220695,1.2054946
5.45,8.353860851,19.665164,1.20794995
5.455,8.353030928,19.5554695,1.2035404
5.46,8.352793796,19.657329,1.20621285
5.465,8.352971665,19.641658,1.2057452
5.47,8.35267527,19.598564,1.20121875
5.475,8.352319612,19.700423,1.20496015
5.48,8.352971665,19.614235,1.2043756
5.485,8.352438219,19.598564,1.2007344
5.49,8.35226043,19.653411,1.2049268
5.495,8.353268061,19.606399,1.20307275
5.5,8.353090272,19.6455755,1.20120205
5.505,8.353564456,19.7474345,1.2049435
5.51,8.353505112,19.6690815,1.20265525
5.515,8.352971665,19.735682,1.20375765
5.52,8.353564456,19.7944465,1.2062464
5.525,8.353268061,19.7043405,1.20407505
5.53,8.353327404,19.782694,1.20310625
5.535,8.353979458,19.798365,1.20582885
5.54,8.353979458,19.720012,1.20402495
5.545,8.353505274,19.720012,1.20407505
5.55,8.353327404,19.673,1.20417525
5.555,8.353742406,19.6730005,1.2039915
5.56,8.353861013,19.700424,1.2039414
5.565,8.353564618,19.6612475,1.20308955
5.57,8.353505355,19.673001,1.2052442
5.575,8.353861094,19.700424,1.2041084
5.58,8.353505355,19.6769175,1.2055616
5.585,8.35320896,19.7121765,1.2038913
5.59,8.353149697,19.7474355,1.20349045
5.595,8.35320896,19.755271,1.2049102
5.6,8.35320896,19.7356825,1.2044926
5.605,8.35320896,19.673,1.2020039
5.61,8.353090353,19.684753,1.20337345
5.615,8.353801669,19.720012,1.20344025
5.62,8.35303109,19.6808355,1.2003335
5.625,8.353208879,19.7317655,1.20176995
5.63,8.353446092,19.692589,1.19969875
5.635,8.35320896,19.6847535,1.19944825
5.64,8.353090353,19.6965065,1.1991643
5.645,8.352556825,19.688671,1.19715995
5.65,8.352793958,19.7787775,1.1985797
5.655,8.351964035,19.7826945,1.1986298
5.66,8.352853221,19.7709415,1.1965921
5.665,8.352378956,19.770941,1.19695955
5.67,8.352556744,19.7983645,1.1972602
5.675,8.352378875,19.759188,1.1955064
5.68,8.352378794,19.829706,1.1965921
5.685,8.352734533,19.8022825,1.1958404
5.69,8.352912403,19.794447,1.19545625
5.695,8.353505193,19.774859,1.19607425
5.7,8.353208717,19.7670235,1.1940198
5.705,8.353742245,19.8297065,1.19433715
5.71,8.352734533,19.833624,1.19478815
5.715,8.35285314,19.802283,1.19308445
5.72,8.353031009,19.817953,1.19341855
5.725,8.352319693,19.786612,1.19335175
5.73,8.352556825,19.759188,1.19265025
5.735,8.352023217,19.7748585,1.19303445
5.74,8.352378875,19.802282,1.19189865
5.745,8.35208248,19.810117,1.19233295
5.75,8.351963954,19.743517,1.19295095
5.755,8.352615926,19.7631055,1.1927672
5.76,8.352675189,19.7631055,1.1927004
5.765,8.352675189,19.790529,1.19283405
5.77,8.352438057,19.7356825,1.1915479
5.775,8.352615926,19.7631055,1.192049
5.78,8.35190461,19.727847,1.19131405
5.785,8.352616007,19.7513525,1.19131405
5.79,8.351371163,19.7043405,1.1929175
5.795,8.351608296,19.723929,1.1910468
5.8,8.351311901,19.7395995,1.1908297
5.805,8.350363533,19.7121755,1.1912306
5.81,8.351252719,19.7356815,1.1916481
5.815,8.351015586,19.684752,1.19121385
5.82,8.351252719,19.7395985,1.19064595
5.825,8.351252638,19.7317635,1.19071275
5.83,8.351074768,19.7200105,1.1913642
5.835,8.350659847,19.661246,1.1902952
5.84,8.351252638,19.716093,1.1890425
5.845,8.350659847,19.716093,1.19126395
5.85,8.350659928,19.684752,1.1899444
5.855,8.351193375,19.6690815,1.18845785
5.86,8.350244926,19.661246,1.18877525
5.865,8.350482059,19.727846,1.18947675
5.87,8.351015586,19.641658,1.1886583
5.875,8.350837798,19.684752,1.18787325
5.88,8.351726983,19.7239285,1.18737215
5.885,8.351371244,19.7278465,1.1880737
5.89,8.351786246,19.6965055,1.1891928
5.895,8.351312062,19.676917,1.1861696
5.9,8.351608377,19.7748585,1.1865538
5.905,8.350837798,19.7395995,1.18685445
5.91,8.351726983,19.7200115,1.18570195
5.915,8.351193456,19.661247,1.1842488
5.92,8.35089698,19.763106,1.1862699
5.925,8.351430507,19.684753,1.18660395
5.93,8.350778373,19.7160945,1.18560175
5.935,8.35148977,19.7474355,1.18396485
5.94,8.351371163,19.79053,1.1844659
5.945,8.352319612,19.7474355,1.18580215
5.95,8.352201086,19.661247,1.1849002
5.955,8.352082561,19.7239295,1.18531775
5.96,8.351549033,19.7356825,1.1854347
5.965,8.351845428,19.7396,1.18526765
5.97,8.351608377,19.7004235,1.18302945
5.975,8.35166764,19.7905295,1.1845327
5.98,8.351489851,19.6965055,1.18451605
5.985,8.351193375,19.7121765,1.1847332
5.99,8.350541321,19.6769175,1.1823113
5.995,8.350659847,19.798365,1.183113
6,8.35071911,19.723929,1.182495
6.005,8.351608296,19.7317645,1.18309635
6.01,8.35089698,19.7082585,1.18349715
6.015,8.351193375,19.7356825,1.18216095
6.02,8.350896899,19.7396,1.18368085
6.025,8.350896899,19.7239295,1.181426
6.03,8.351015505,19.7944475,1.18267865
6.035,8.35089698,19.747435,1.1829125
6.04,8.351549033,19.7435175,1.1832633
6.045,8.350837717,19.684753,1.18127565
6.05,8.351193375,19.821871,1.18327995
6.055,8.350363452,19.7317645,1.1807077
6.06,8.351311901,19.8062,1.1802902
6.065,8.350600503,19.747435,1.1820941
6.07,8.351311901,19.7396,1.18052405
6.075,8.350659847,19.727847,1.18191035
6.08,8.351134031,19.716094,1.17935485
6.085,8.350896899,19.7513535,1.18000625
6.09,8.351193294,19.7670235,1.18124225
6.095,8.351489689,19.735682,1.18054075
6.1,8.351252638,19.7435175,1.1797056
6.105,8.351608296,19.8140355,1.18249495
6.11,8.351193375,19.759188,1.18034025
6.115,8.351371244,19.7983645,1.17908755
6.12,8.351015505,19.7748585,1.1809416
6.125,8.351904691,19.7748585,1.17995615
6.13,8.35148977,19.7866115,1.1808414
6.135,8.351845428,19.7787755,1.1792379
6.14,8.351311901,19.7866115,1.17902075
6.145,8.351726822,19.7983645,1.1803403
6.15,8.351430426,19.759188,1.17945505
6.155,8.351726822,19.7787765,1.17877025
6.16,8.351371082,19.7944475,1.18025685
6.165,8.351963954,19.8140355,1.18105855
6.17,8.350659928,19.759188,1.1784696
6.175,8.350778454,19.7866115,1.17882035
6.18,8.350600584,19.7631055,1.1784863
6.185,8.350956242,19.782694,1.17786835
6.19,8.350244926,19.7709405,1.17791845
6.195,8.350126401,19.778776,1.1772503
6.2,8.350541321,19.7395995,1.17736725
6.205,8.350126401,19.720011,1.1778015
6.21,8.350956323,19.68867,1.1774841
6.215,8.350244845,19.669082,1.17628155
6.22,8.351074768,19.763106,1.1779685
6.225,8.349770661,19.673,1.1761646
6.23,8.350422796,19.7121765,1.177434
6.235,8.349889349,19.625988,1.17725025
6.24,8.350719191,19.6455765,1.17461125
6.245,8.350245007,19.649494,1.17568025
6.25,8.349889349,19.645576,1.1754798
6.255,8.350719272,19.6494935,1.1723564
6.26,8.350541402,19.6651635,1.1740434
6.265,8.350778616,19.6299045,1.1743106
6.27,8.350956404,19.5868105,1.17212255
6.275,8.351193537,19.696505,1.17359235
6.28,8.35048214,19.6494935,1.17228955
6.285,8.351134193,19.7121765,1.1743774
6.29,8.350956404,19.62207,1.1743273
6.295,8.351371325,19.6612465,1.17233965
6.3,8.351549195,19.704341,1.17240645
6.305,8.351015667,19.6534115,1.17375935
6.31,8.35066009,19.6769175,1.17075285
6.315,8.351430669,19.7317645,1.1715379
6.32,8.351134274,19.743517,1.17222275
6.325,8.351667802,19.6925875,1.17083645
6.33,8.351549276,19.7474345,1.17093665
6.335,8.351015748,19.7121755,1.1692831
6.34,8.351608539,19.7866115,1.171254
6.345,8.35202346,19.735682,1.17203905
6.35,8.351964197,19.7474345,1.1711872
6.355,8.351786327,19.8179525,1.17078635
6.36,8.351964116,19.790529,1.1724065
6.365,8.351015667,19.7631055,1.17140435
6.37,8.351430669,19.759188,1.17083645
6.375,8.351786246,19.7866115,1.17183865
6.38,8.352023379,19.7591875,1.17127075
6.385,8.351727064,19.8061995,1.1697842
6.39,8.351371325,19.786611,1.1691161
6.395,8.351312062,19.8257875,1.1704189
6.4,8.351845509,19.7748585,1.16996795
6.405,8.351964116,19.7591875,1.16996795
6.41,8.3524383,19.8179525,1.1712207
6.415,8.352141904,19.8061995,1.1699513
6.42,8.352260349,19.833623,1.16935
6.425,8.351904772,19.7944465,1.1686819
6.43,8.352616007,19.7983645,1.1699513
6.435,8.352912403,19.7826935,1.16983435
