t,mox,F,Pc,of,mf,eta
2.715,0.008371288585,19.195045,1354497.7,0.6120440135737245,0.013677592459601155,0.9782476461724292
2.72,0.008371347847,19.183292,1354831.75,0.6116943792221212,0.013685507226085135,0.9782476461724292
2.725,0.008371110715000001,19.198963,1355199.2,0.6112568879878139,0.013694914330629006,0.9782476461724292
2.73,0.008371110634,19.171539499999998,1353395.3,0.6132038667875168,0.013651431583194335,0.9782476461724292
2.735,0.008370754976,19.206798499999998,1356268.2,0.610046350194947,0.013721506527045091,0.9782476461724292
2.74,0.008371110634,19.179375,1354948.7,0.6115264996192664,0.013688876343399369,0.9782476461724292
2.745,0.008370873502,19.214634,1356168.0,0.6101746101761053,0.013718816486946324,0.9782476461724292
2.75,0.008371525555,19.2420575,1357637.85,0.608717221143342,0.013752733230178575,0.9782476461724292
2.755,0.008370992027,19.285152,1355666.9500000002,0.610733141979975,0.013706464332132925,0.9782476461724292
2.76,0.008370873421000001,19.289070000000002,1356151.3,0.6101925000732404,0.013718414139792376,0.9782476461724292
2.765,0.008371169816,19.289070000000002,1356902.9,0.609439818637701,0.013735843244887289,0.9782476461724292
2.77,0.008371288422999999,19.2890695,1355182.5,0.6113062272722642,0.013694099699186583,0.9782476461724292
2.775,0.008370873502,19.336081,1355316.15,0.6110892330954492,0.013698283407150966,0.9782476461724292
2.78,0.008370932845,19.3047395,1357704.6,0.6085421222868352,0.01375571638910211,0.9782476461724292
2.785,0.008370458580999999,19.2694805,1353896.3499999999,0.6125463060030715,0.013665021728101037,0.9782476461724292
2.79,0.008371229241,19.308657,1354982.05,0.6115115394203372,0.013689405189205814,0.9782476461724292
2.795,0.008370577187000001,19.2381395,1356301.6,0.6099792783825652,0.013722723842678086,0.9782476461724292
2.8,0.008371466372999998,19.238139,1353562.35,0.6130861318537868,0.013654633399857242,0.9782476461724292
2.805,0.008370695794,19.238139,1354430.9500000002,0.6120111580891854,0.013677358138591616,0.9782476461724292
2.81,0.008370755138,19.2538095,1356418.6,0.6098852475602162,0.013725131361164008,0.9782476461724292
2.815,0.008369925215,19.2107155,1352844.2,0.6135905679945381,0.013640896147338603,0.9782476461724292
2.82,0.008370162347,19.269481,1355483.25,0.6107841945000486,0.013703960289691704,0.9782476461724292
2.825,0.008370340217000002,19.1950455,1357036.6,0.609151200094666,0.013740989454997705,0.9782476461724292
2.83,0.008370340217000002,19.242057,1353529.05,0.6129224571870225,0.013656442375133825,0.9782476461724292
2.835,0.008370399561,19.25381,1357070.0,0.6091259311146812,0.013741656911047005,0.9782476461724292
2.84,0.008369747426,19.195045,1357220.3,0.6088509670110938,0.013746791710109079,0.9782476461724292
2.845,0.008370399561,19.214633,1353094.7,0.6134032727394131,0.013645834531691398,0.9782476461724292
2.85,0.008369866032999999,19.25381,1357738.1000000003,0.6083194745767004,0.013758997340705188,0.9782476461724292
2.855,0.008370518086000001,19.171539000000003,1356836.15,0.6093967080721592,0.013735745492423698,0.9782476461724292
2.86,0.008370280954,19.218551,1352710.6000000003,0.6137986850214341,0.013636850580264287,0.9782476461724292
2.865,0.008370518086000001,19.296904,1358873.95,0.6072253440198594,0.013784862849410716,0.9782476461724292
2.87,0.008370221691,19.1872095,1354714.95,0.6116212048190081,0.01368530329728664,0.9782476461724292
2.875,0.008370280954,19.292986499999998,1353144.9,0.6133278282452196,0.013647319701680663,0.9782476461724292
2.88,0.008370162427999999,19.245975,1358055.5000000002,0.6080333053547452,0.013765960440467304,0.9782476461724292
2.885,0.008370518086000001,19.245975,1352810.85,0.6137320645462665,0.013638717234349396,0.9782476461724292
2.89,0.008370221691,19.3243285,1352977.85,0.6134983292160804,0.013643430295393553,0.9782476461724292
2.895,0.008369806689,19.3164935,1357170.25,0.6089148008024828,0.013745447931253294,0.9782476461724292
2.9,0.008369332504999999,19.242058,1353345.3,0.6129425790357366,0.013654350001539115,0.9782476461724292
2.905,0.008369569557,19.375258499999997,1355566.75,0.6105900156349506,0.013707347553491374,0.9782476461724292
2.91,0.008369154636000001,19.292988,1357554.35,0.608390674330234,0.013756217820421801,0.9782476461724292
2.915,0.008369984478,19.3439175,1352827.45,0.613619258331319,0.013640354934037436,0.9782476461724292
2.92,0.008369332344,19.4340235,1356184.7000000002,0.609885509625514,0.01372279257649357,0.9782476461724292
2.925,0.008369925133999999,19.367423000000002,1356719.2,0.6094176076708875,0.013734301452149917,0.9782476461724292
2.93,0.008369510132,19.4065995,1354998.8499999999,0.6111898974466323,0.013693796587550443,0.9782476461724292
2.935,0.008369213737000001,19.410517000000002,1357838.2999999998,0.6080984839996304,0.013762924850516629,0.9782476461724292
2.94,0.008369865871,19.3909285,1355984.3,0.6101941848295,0.01371672506734672,0.9782476461724292
2.945,0.008369865871,19.4261875,1354581.25,0.6117023747358881,0.013682905636280747,0.9782476461724292
2.95,0.008370162266,19.453611,1355266.05,0.611017612160277,0.013698725043958979,0.9782476461724292
2.955,0.008369747345000001,19.3791755,1355449.8,0.6107469570905256,0.013704116324822602,0.9782476461724292
2.96,0.008370102923,19.4144345,1354197.1,0.6121585683102403,0.013673096083755304,0.9782476461724292
2.965,0.008369095292,19.343917,1355550.0,0.6105244172882137,0.013708043536036257,0.9782476461724292
2.97,0.008369865952,19.367423000000002,1355934.15,0.6102479782027186,0.013715516070451626,0.9782476461724292
2.975,0.008368976766,19.3517525,1354247.15,0.6119053413661253,0.013676914058824232,0.9782476461724292
2.98,0.008369332424,19.3635055,1355215.9,0.6109251269388329,0.013699440495983978,0.9782476461724292
2.985,0.008369984478,19.394847,1357838.2999999998,0.6082334594001934,0.013761137847059617,0.9782476461724292
2.99,0.008369154555,19.383094,1356602.3,0.6094072471717621,0.013733270475270775,0.9782476461724292
2.995,0.008370043741,19.414435,1357537.6500000001,0.6085643120790096,0.01375375383483434,0.9782476461724292
3.0,0.008369569557,19.394847,1359475.15,0.6064223269313705,0.013801552458254382,0.9782476461724292
3.005,0.00837039948,19.430106,1356902.9,0.609304504396878,0.013737629411234152,0.9782476461724292
3.01,0.008370221691,19.453611499999997,1359458.45,0.6065537132845993,0.013799638033165633,0.9782476461724292
3.015,0.008370695874999999,19.4183525,1359926.15,0.6061412145052,0.013809811434507211,0.9782476461724292
3.02,0.00836980677,19.3830935,1357554.35,0.6085049650392008,0.013754705796789685,0.9782476461724292
3.025,0.008370162427999999,19.4418585,1361646.5,0.6042342454889116,0.013852512482518009,0.9782476461724292
3.03,0.008370221772000001,19.390929,1358706.8499999999,0.6073510317639,0.013781522273356108,0.9782476461724292
3.035,0.00836998464,19.390929,1356502.05,0.6096604043352193,0.013728929385084025,0.9782476461724292
3.04,0.008370636693,19.437941,1361813.55,0.604140837867904,0.01385543927561846,0.9782476461724292
3.045,0.008370043984,19.394847,1359341.55,0.6066465879663726,0.013797232441475406,0.9782476461724292
3.05,0.008370221772000001,19.449694,1358122.25,0.6079726371462932,0.013767431724046356,0.9782476461724292
3.055,0.008369569718999999,19.426188,1362097.4500000002,0.6036579454829193,0.013864755333095866,0.9782476461724292
3.06,0.008369688325000001,19.426188500000002,1360226.7,0.6056481182883566,0.013819391280623261,0.9782476461724292
3.065,0.008369688325000001,19.5280475,1361045.1500000001,0.6047848185851339,0.013839117761885128,0.9782476461724292
3.07,0.008370281116000002,19.500624,1364218.7,0.601562548312027,0.013914232426015964,0.9782476461724292
3.075,0.0083695698,19.4927885,1359876.0,0.6059981537941056,0.013811213363603171,0.9782476461724292
3.08,0.008369332586,19.555471,1362414.75,0.6032841617880629,0.013872952608592093,0.9782476461724292
3.085,0.008368621270000001,19.508459,1362097.3999999997,0.6034938880206231,0.013866952816122012,0.9782476461724292
3.09,0.00836879914,19.484953,1358255.75,0.6075817353194178,0.013773947855098632,0.9782476461724292
3.095,0.008368206268,19.504541,1361512.8,0.6040358059069749,0.013853824866284092,0.9782476461724292
3.1,0.008368443401,19.488870499999997,1361462.7,0.6041295512037007,0.013852067630736249,0.9782476461724292
3.105,0.008368443401,19.492788,1358723.5,0.6070227094998487,0.013786046666845643,0.9782476461724292
3.11,0.00836844332,19.4927875,1360577.5,0.6050614618663588,0.01383073265678976,0.9782476461724292
3.115,0.008367850529,19.461446,1358907.2,0.6067243506513744,0.013791848835498924,0.9782476461724292
3.12,0.008367731922,19.516293,1358556.4500000002,0.6070757655555642,0.013783669842828082,0.9782476461724292
3.125,0.00836844332,19.4888695,1359876.0,0.6058020393479938,0.013813824940250612,0.9782476461724292
3.13,0.008367732002999999,19.4536105,1356902.9500000002,0.608836169909492,0.013743815523055938,0.9782476461724292
3.135,0.008367969055,19.5241285,1359207.9500000002,0.6064262971124252,0.013798822865771377,0.9782476461724292
3.14,0.008367020606000001,19.4731985,1358857.2,0.6066325521222852,0.013792567801922662,0.9782476461724292
3.145,0.008367435607999999,19.457528,1356685.8499999999,0.6090160283695408,0.013739269934161368,0.9782476461724292
3.15,0.008367079950000002,19.4614455,1357688.05,0.6078848884147658,0.013764250616296058,0.9782476461724292
3.155,0.008366842818,19.4849515,1356852.9,0.6087335907795927,0.013744670812867014,0.9782476461724292
3.16,0.008367079950000002,19.481034,1355867.45,0.6098291053188459,0.013720368340939251,0.9782476461724292
3.165,0.008367020606000001,19.473198999999997,1356903.05,0.6087112486669053,0.01374546736950239,0.9782476461724292
3.17,0.008367257658,19.4771165,1353980.05,0.6118893396357409,0.013674462220539823,0.9782476461724292
3.175,0.008366605522999998,19.492787,1355533.4,0.6101036511426328,0.013713416576561374,0.9782476461724292
3.18,0.008367909711,19.492787,1355633.6,0.6102258478624658,0.013712807709328596,0.9782476461724292
3.185,0.008366961262,19.422269,1351942.25,0.6140425759595324,0.013626027884019908,0.9782476461724292
3.19,0.008367672579,19.539799,1355383.05,0.610452925236346,0.013707318341967697,0.9782476461724292
3.195,0.008367376183,19.500622,1353746.2,0.6121626571688682,0.013668550482477105,0.9782476461724292
3.2,0.008367376183,19.5045395,1352192.85,0.6138442365896466,0.01363110653198748,0.9782476461724292
3.205,0.008367020525,19.500622,1355182.65,0.6105531667145393,0.013703999882637498,0.9782476461724292
3.21,0.008367198395,19.4810335,1352176.1500000001,0.6138307543868166,0.013631116289307426,0.9782476461724292
3.215,0.008366724211000001,19.484951000000002,1352009.1,0.613927802772344,0.013628189134321613,0.9782476461724292
3.22,0.008366190683,19.4967045,1353963.3499999999,0.611718637396235,0.013676533902269972,0.9782476461724292
3.225,0.008366368472000002,19.457528,1350288.7,0.6157382144524312,0.013587541386301834,0.9782476461724292
3.23,0.008365538549,19.516293,1352677.2,0.6129927262168369,0.013647043743290387,0.9782476461724292
3.235,0.008366842737,19.539799,1353662.65,0.6121584245315546,0.01366777357250716,0.9782476461724292
3.24,0.008365716419,19.422269500000002,1349202.95,0.6168097792487628,0.01356287902761357,0.9782476461724292
3.245,0.008366190683,19.531964499999997,1352176.0,0.6136517791030384,0.013633449731423709,0.9782476461724292
3.25,0.00836613142,19.492788,1350772.95,0.6151673518023114,0.013599764999701282,0.9782476461724292
3.255,0.008366902081,19.531964499999997,1348584.9,0.6177010697116411,0.01354522841429737,0.9782476461724292
3.26,0.008365716499,19.528047,1351140.4,0.6146929770410489,0.013609585291294685,0.9782476461724292
3.265,0.008367139213,19.524129000000002,1349620.45,0.6166071385980526,0.01356964376381358,0.9782476461724292
3.27,0.008366961424,19.477117,1349720.65,0.6164655610775939,0.013572471768535434,0.9782476461724292
3.275,0.008366961424,19.5437175,1351357.55,0.614678433278753,0.013611932631782498,0.9782476461724292
3.28,0.008366605766,19.477117,1347933.45,0.6183648163014426,0.013530209910780919,0.9782476461724292
3.285,0.008365953713,19.524129000000002,1350706.15,0.6152084857309732,0.013598566838784435,0.9782476461724292
3.29,0.008366309452,19.543717,1351608.1,0.6142897271864582,0.013619484555470249,0.9782476461724292
3.295,0.008365894450000001,19.465364,1348050.4,0.6181080496725995,0.013534679663905466,0.9782476461724292
3.3,0.008365538792,19.512376500000002,1351307.4,0.6144795460500433,0.013614023193733303,0.9782476461724292
3.305,0.008365005264,19.4575295,1350889.8,0.6148391113345151,0.013605193797518287,0.9782476461724292
3.31,0.008366072320000001,19.508459,1350271.85,0.6157036986876512,0.013587822093373749,0.9782476461724292
3.315,0.008364471818000001,19.4927885,1350488.9999999998,0.6151808374905319,0.013596769125840558,0.9782476461724292
3.32,0.008365183215,19.5398,1349336.5,0.6165678763275224,0.013567335464873286,0.9782476461724292
3.325,0.008365183215,19.504541,1350656.0,0.6151256745979748,0.013599144955975376,0.9782476461724292
3.33,0.008365657399,19.531965,1352894.2,0.6127789369467825,0.013651998942200138,0.9782476461724292
3.335,0.008365538873000001,19.520212,1348651.7,0.6173828885825894,0.013550001186793363,0.9782476461724292
3.34,0.008365894531000001,19.590729999999997,1351925.5,0.613871024849958,0.013628098073279787,0.9782476461724292
3.345,0.008365301739999999,19.586812,1352259.5499999998,0.61340320464725,0.013637525328565306,0.9782476461724292
3.35,0.008366013057,19.594647,1350656.1,0.6152736680515519,0.013597222652959427,0.9782476461724292
3.355,0.008365183134,19.5868115,1352276.25,0.6133640307881447,0.01363820294980637,0.9782476461724292
3.36,0.008364768132000001,19.559388000000002,1351775.15,0.6138339538213159,0.013627086087249819,0.9782476461724292
3.365,0.008365183052999998,19.5633055,1353128.1,0.612441910768098,0.0136587371078324,0.9782476461724292
3.37,0.008364530999,19.567223000000002,1352242.9,0.6132843563876601,0.013638911398732528,0.9782476461724292
3.375,0.008364412474,19.598564,1350739.65,0.6148969922163199,0.013602949079083172,0.9782476461724292
3.38,0.008363938290000001,19.594646,1351591.5,0.6138857912817809,0.01362458360949562,0.9782476461724292
3.385,0.008363938209000001,19.5633045,1352927.7,0.6124379310174322,0.01365679326083729,0.9782476461724292
3.39,0.008363819602000002,19.543716500000002,1349269.8,0.6163967217412746,0.013568890467770234,0.9782476461724292
3.395,0.008364471656000001,19.5985635,1352476.75,0.613020455887499,0.01364468603888651,0.9782476461724292
3.4,0.008363641732999999,19.5397985,1350572.65,0.6149415130712036,0.013600710889120897,0.9782476461724292
3.405,0.00836417526,19.5750575,1350121.7,0.6155287304213386,0.013588602524328308,0.9782476461724292
3.41,0.008363997391,19.58681,1351257.45,0.614259355699602,0.013616393976570277,0.9782476461724292
3.415,0.008364293786000001,19.590728,1349052.7,0.6167195412106908,0.013562556765397669,0.9782476461724292
3.42,0.008364056573,19.57114,1351324.25,0.6141972581159679,0.013617867000345294,0.9782476461724292
3.425,0.008364708707,19.543716,1351140.55,0.614513225182766,0.013611926260028339,0.9782476461724292
3.43,0.008364352968,19.5593865,1350054.85,0.6156334935813004,0.013586578792752779,0.9782476461724292
3.435,0.008364649444,19.5789745,1351324.3,0.6143027662874664,0.013616493206683226,0.9782476461724292
3.44,0.008363523126,19.543715,1351324.25,0.6141022948963938,0.013619104171253787,0.9782476461724292
3.445,0.008363760177,19.5437155,1348919.05,0.6167704332809633,0.013560572501032936,0.9782476461724292
3.45,0.008364115836,19.5985625,1351908.8,0.6135729112930578,0.013631820574303498,0.9782476461724292
3.455,0.008364115836,19.578974,1350606.0,0.6149897400937681,0.01360041524387824,0.9782476461724292
3.46,0.008363582389,19.563304000000002,1350238.55,0.6152952863416803,0.01359279450802685,0.9782476461724292
3.465,0.008363760177,19.5985625,1351558.0,0.6138904921773363,0.013624189140534752,0.9782476461724292
3.47,0.008364115917000002,19.5672215,1349403.35,0.616303543643834,0.013571422723854532,0.9782476461724292
3.475,0.008363048861000002,19.5946455,1349720.7,0.6157655029613394,0.013581548204276511,0.9782476461724292
3.48,0.008364056654,19.5828925,1351641.5499999998,0.6138524883764241,0.013625515595973322,0.9782476461724292
3.485,0.008363167387000001,19.524128,1349353.25,0.6161885960383021,0.013572415070272006,0.9782476461724292
3.49,0.008364234442,19.586810500000002,1351524.6500000001,0.614011104031225,0.013622285308987904,0.9782476461724292
3.495,0.0083634046,19.5828925,1352409.9,0.6129034827039375,0.013645549154172348,0.9782476461724292
3.5,0.008363285994,19.559387,1349353.3,0.6162097705694553,0.013572141165939763,0.9782476461724292
3.505,0.008363760258,19.6103165,1350639.3999999997,0.6148899078763436,0.013602045099237473,0.9782476461724292
3.51,0.008363819521,19.622069500000002,1350973.45,0.6145366551360028,0.013609960367862854,0.9782476461724292
3.515,0.008363463944,19.5672225,1350422.25,0.6150737569009648,0.01359749761742254,0.9782476461724292
3.52,0.008363286075,19.6103165,1350973.4,0.6144416593680655,0.013611196356056628,0.9782476461724292
3.525,0.008363938127999999,19.586810500000002,1351591.4,0.6138858710770728,0.013624581574626132,0.9782476461724292
3.53,0.008362752627999999,19.5750575,1349202.9,0.616278933451861,0.013569752548832229,0.9782476461724292
3.535,0.008363582551,19.649493,1351674.9500000002,0.6137319024836239,0.013627420241891638,0.9782476461724292
3.54,0.008363286156,19.5711405,1350405.5,0.6150602944543397,0.013597506181763235,0.9782476461724292
3.545,0.008363404681,19.578976,1350605.9500000002,0.6148629377911856,0.013602063430663806,0.9782476461724292
3.55,0.008363819683,19.645576000000002,1351892.1,0.6135383926112004,0.013632104826242157,0.9782476461724292
3.555,0.008362989679,19.598564,1351641.5499999998,0.6136627367622145,0.01362799006360482,0.9782476461724292
3.56,0.00836298976,19.5750575,1349486.95,0.6160105199025044,0.013576050229342844,0.9782476461724292
3.565,0.008362634021,19.6259875,1349687.4,0.6157277308547895,0.013581707631375476,0.9782476461724292
3.57,0.008362871154000001,19.598564,1351307.6,0.6140043491067784,0.013620214850539531,0.9782476461724292
3.575,0.008362159837,19.614235,1349754.2,0.6155699829344194,0.01358441780597816,0.9782476461724292
3.58,0.008362693284000002,19.649494,1351992.35,0.6132295482981733,0.013637133610420502,0.9782476461724292
3.585,0.008361863442000001,19.602482000000002,1350455.6500000001,0.6147518255972622,0.013602014819355815,0.9782476461724292
3.59,0.008362100575,19.653411,1349420.1,0.6159245683802543,0.013576501091668544,0.9782476461724292
3.595,0.008362100655000001,19.62207,1350889.9,0.6143213315351269,0.013611932755295925,0.9782476461724292
3.6,0.008361448602,19.543717,1350956.7,0.6141325494798178,0.013615055266297658,0.9782476461724292
3.605,0.008361922867,19.567223000000002,1348501.4,0.6168991105416568,0.013554765640135174,0.9782476461724292
3.61,0.008361863523,19.6181525,1353679.2,0.6112599022777222,0.013679718711862828,0.9782476461724292
3.615,0.008361448602,19.5202105,1351390.95,0.6136607385825148,0.013625523153581535,0.9782476461724292
3.62,0.008361211470000001,19.594646,1349152.8,0.616057903812365,0.013572119468410563,0.9782476461724292
3.625,0.008362100575,19.6103165,1353094.7,0.6119320580549524,0.013665080076992912,0.9782476461724292
3.63,0.008361507784000001,19.563305,1349319.8499999999,0.6159281688117637,0.013575459294435023,0.9782476461724292
3.635,0.008362100575,19.6259875,1350572.5499999998,0.6146667675685024,0.013604282867087123,0.9782476461724292
3.64,0.008361567047000001,19.575058,1351975.6,0.6130477017689938,0.013639341641559197,0.9782476461724292
3.645,0.008362278363,19.6181515,1348768.7,0.6166696825714356,0.013560385080275624,0.9782476461724292
3.65,0.008362041312000001,19.622069,1349336.6000000003,0.6160052999528507,0.01357462559598113,0.9782476461724292
3.655,0.008361567128,19.5946455,1351808.6,0.6132287066558922,0.013635315889887095,0.9782476461724292
3.66,0.008362159918,19.547634,1345745.5,0.6199807952982479,0.013487772494593642,0.9782476461724292
3.665,0.008362693446,19.657328500000002,1349720.7,0.615701962704571,0.013582372564260651,0.9782476461724292
3.67,0.008362456313999999,19.5672225,1351541.3,0.6136767193517414,0.013626810420368717,0.9782476461724292
3.675,0.00836180426,19.559387,1346547.2,0.6190294222178431,0.01350792702234013,0.9782476461724292
3.68,0.008362752709,19.622069,1349653.95,0.6157855118835321,0.013580625960848696,0.9782476461724292
3.685,0.008362693365,19.567222,1349653.95,0.6157749010274987,0.013580763605411302,0.9782476461724292
3.69,0.008363049023,19.590728,1347632.9000000001,0.6180560291114813,0.013531215017872633,0.9782476461724292
3.695,0.008362634021,19.5750575,1349603.85,0.6158190559313043,0.013579693483750958,0.9782476461724292
3.7,0.0083634046,19.590728,1349002.55,0.6166151737676587,0.013563410301594914,0.9782476461724292
3.705,0.008363286075,19.586810500000002,1346714.3,0.6191120350842023,0.013508518008154294,0.9782476461724292
3.71,0.008363048942,19.657328,1351107.1500000001,0.614253915577969,0.013614970503087423,0.9782476461724292
3.715,0.008363048942,19.559387,1347783.35,0.617890381839146,0.013534842405391469,0.9782476461724292
3.72,0.008363226812000002,19.625987,1344242.3000000003,0.6218450920866309,0.013449051730772363,0.9782476461724292
3.725,0.008363286156,19.618152,1349921.2,0.6155888429388119,0.013585831276723272,0.9782476461724292
3.73,0.008362396970000002,19.539799,1345712.1,0.6200606770144548,0.013486417184628301,0.9782476461724292
3.735,0.008362396970000002,19.606399,1343641.0,0.6223652452297534,0.013436478071510764,0.9782476461724292
3.74,0.008362930497000001,19.6690815,1350205.2,0.6152152827464715,0.013593502521045697,0.9782476461724292
3.745,0.008362693365,19.5672225,1345795.65,0.6200216567794002,0.013487743974038947,0.9782476461724292
3.75,0.008362100575,19.6377405,1346380.25,0.6192674081855333,0.013503214386013197,0.9782476461724292
3.755,0.008362634021,19.6377405,1349887.8,0.6155087933127443,0.013586538668263813,0.9782476461724292
3.76,0.008362041231000001,19.531964000000002,1344910.4,0.6208862213330973,0.013467912386662347,0.9782476461724292
3.765,0.008362159756000001,19.6455755,1348167.4500000002,0.6173082658602793,0.013546165211875976,0.9782476461724292
3.77,0.008361566966,19.535881,1350472.5,0.6146806000187681,0.01360310861566917,0.9782476461724292
3.775,0.008361744754,19.5828925,1343590.95,0.6223025012848435,0.013436784741722609,0.9782476461724292
3.78,0.008361626229,19.649493,1348768.8,0.6165527052253573,0.013561900155711305,0.9782476461724292
3.785,0.008361270571000001,19.5397985,1347482.65,0.617901614090899,0.013531718287063708,0.9782476461724292
3.79,0.008360618436000002,19.535881,1340551.0,0.6255097348388765,0.013366088440100125,0.9782476461724292
3.795,0.008361033438,19.696505,1346664.2,0.618761226448117,0.01351253614580045,0.9782476461724292
3.8,0.008361685492000002,19.625987,1344375.95,0.621416324239369,0.013455851038729856,0.9782476461724292
3.805,0.008361389096,19.684752,1343073.15,0.6228165302999273,0.013425123915663315,0.9782476461724292
3.81,0.008361329834,19.731764000000002,1346764.45,0.6187039774851414,0.01351426552644201,0.9782476461724292
3.815,0.008361151964,19.6808345,1343841.45,0.6219151372110426,0.013444200765871857,0.9782476461724292
3.82,0.008361448359,19.75527,1343741.2,0.6220808631982218,0.0134410956093592,0.9782476461724292
3.825,0.008360499911,19.657328500000002,1346263.3499999999,0.6191078305163877,0.013504109460264205,0.9782476461724292
3.83,0.008361211227,19.669081,1342521.95,0.6234013315553458,0.013412244735087944,0.9782476461724292
3.835,0.008360974093999999,19.7474345,1344977.3,0.6206185517300834,0.013472001555049093,0.9782476461724292
3.84,0.008360855569,19.6455755,1345077.5,0.6204858137869216,0.013474692544495733,0.9782476461724292
3.845,0.008360381304,19.629904999999997,1341636.75,0.6242433546669128,0.01339282387469063,0.9782476461724292
3.85,0.008360144172000001,19.669082,1342020.85,0.6237685981226193,0.013402637127232523,0.9782476461724292
3.855,0.008360203515000001,19.62207,1340784.8499999999,0.6251698478843236,0.013372691506623822,0.9782476461724292
3.86,0.008361211227,19.676917,1340551.0,0.6256184948635213,0.013364712353690886,0.9782476461724292
3.865,0.008360440648,19.6494935,1339849.5,0.6262698405007396,0.013349582092785011,0.9782476461724292
3.87,0.008360796306000002,19.7082585,1340851.65,0.6252031890144516,0.013372926518784505,0.9782476461724292
3.875,0.008361685492000002,19.7435175,1339983.0499999998,0.6263475540519252,0.013349913219756591,0.9782476461724292
3.88,0.008360737043000001,19.657329500000003,1339381.75,0.6268541151764407,0.013337612118326292,0.9782476461724292
3.885,0.008361507703,19.657329,1338747.0,0.6277166766303003,0.013320512285711645,0.9782476461724292
3.89,0.008361507703,19.7082585,1339866.1,0.626447231686849,0.013347505232778781,0.9782476461724292
3.895,0.00836162631,19.633823,1338980.85,0.6274728436955618,0.013325877596157621,0.9782476461724292
3.9,0.008361329914000001,19.641658,1339515.4,0.6268117576339436,0.013339459274921571,0.9782476461724292
3.905,0.008361566966,19.645576000000002,1338930.8,0.62751875158597,0.01332480813500354,0.9782476461724292
3.91,0.008360499992000002,19.543717,1336391.95,0.6302181679892961,0.013266040899255701,0.9782476461724292
3.915,0.008361744835,19.610317000000002,1339431.85,0.6269828603534284,0.013336480729770681,0.9782476461724292
3.92,0.008361152045,19.4888695,1336559.0,0.6301478225601309,0.013268556592056065,0.9782476461724292
3.925,0.008361211307999999,19.543717,1337861.8499999999,0.6286696443558023,0.013299848947801084,0.9782476461724292
3.93,0.008361566966,19.575058,1338964.2,0.6274808131823925,0.013325613772304314,0.9782476461724292
3.935,0.008361092701,19.5397995,1336425.4,0.6302899107810315,0.013265471266451417,0.9782476461724292
3.94,0.008361270571000001,19.55547,1336358.55,0.630399595082278,0.013263445338838949,0.9782476461724292
3.945,0.008361092701,19.5593875,1337978.7000000002,0.6285145051869576,0.01330294310154849,0.9782476461724292
3.95,0.008361211307999999,19.520211,1335206.05,0.6317129327134356,0.013235776687498814,0.9782476461724292
3.955,0.008361092701,19.535881,1336458.75,0.6302516843311035,0.013266275852755183,0.9782476461724292
3.96,0.008361389096,19.5319635,1337377.45,0.629255412737061,0.013287750771392836,0.9782476461724292
3.965,0.008360796306000002,19.4967045,1332316.5000000002,0.6349805266673612,0.013167012144263537,0.9782476461724292
3.97,0.008361389096,19.594646,1336208.25,0.6305940196062934,0.01325954391578336,0.9782476461724292
3.975,0.008360677779999999,19.457528,1333970.05,0.6330397594236882,0.01320719221113609,0.9782476461724292
3.98,0.008361152045,19.508457999999997,1332683.95,0.634619965765483,0.013175053569130497,0.9782476461724292
3.985,0.008360440729000001,19.5241285,1336057.9,0.6305902457405774,0.013258119334182432,0.9782476461724292
3.99,0.008360381466,19.500622500000002,1332967.95,0.6341453921536663,0.013183698201459313,0.9782476461724292
3.995,0.008359907282,19.512376,1330863.3999999997,0.6365085663402078,0.013134005925588294,0.9782476461724292
4.0,0.008360144332999999,19.5045405,1336174.8499999999,0.6304009973622317,0.013261629293070768,0.9782476461724292
4.005,0.008359373754,19.4183525,1331848.8499999999,0.6352575199426389,0.013159031560546998,0.9782476461724292
4.01,0.008359788675,19.5162935,1331815.4,0.6353745955191388,0.013157259880951892,0.9782476461724292
4.015,0.008359729412,19.453611499999997,1335439.9,0.6311677573130134,0.013244861314825022,0.9782476461724292
4.02,0.008359433017000002,19.398764,1329176.35,0.6383984036063168,0.013094382708004138,0.9782476461724292
4.025,0.008359788675,19.5280465,1331581.55,0.6356472743463387,0.013151615703216383,0.9782476461724292
4.03,0.008359433017000002,19.422269500000002,1331815.3499999999,0.6353077088424406,0.013158085287885563,0.9782476461724292
4.035,0.008360381466,19.430104999999998,1328691.9,0.6391493946777398,0.013080480926083517,0.9782476461724292
4.04,0.008359314492000001,19.453611,1332500.1,0.6344885202824254,0.013174886896738618,0.9782476461724292
4.045,0.00836026294,19.43794,1331631.5999999999,0.6356782273421762,0.01315172139048235,0.9782476461724292
4.05,0.008359492361,19.4457755,1328725.3000000003,0.6389410358903472,0.013083354944249701,0.9782476461724292
4.055,0.008359907282,19.4888695,1332283.0,0.6348523709293883,0.013168269766026964,0.9782476461724292
4.06,0.008359195885,19.398764,1331113.85,0.6360815424753611,0.01314170483939769,0.9782476461724292
4.065,0.008359255147999999,19.4692815,1329894.55,0.6375205382266683,0.013112134663539096,0.9782476461724292
4.07,0.008359195885,19.4653645,1333402.15,0.6334196700779783,0.013196931323542457,0.9782476461724292
4.075,0.008359373673000001,19.402682000000002,1330462.45,0.6368770973193412,0.013125568038456981,0.9782476461724292
4.08,0.008359373592000001,19.488870499999997,1330846.6500000001,0.6364274086788101,0.013134842211390019,0.9782476461724292
