,0.5,0.6,0.7,0.8,0.9,1.0,1.1,1.2,1.3,1.4,1.5,1.6,1.7,1.8,1.9,2.0
0.5,1.3455,1.3455,1.3456,1.3457,1.3457,1.3458,1.3458,1.3458,1.3458,1.3459,1.3459,1.3459,1.3459,1.3459,1.346,1.346
0.6,1.346,1.3461,1.3461,1.3462,1.3463,1.3463,1.3464,1.3464,1.3464,1.3465,1.3465,1.3465,1.3466,1.3466,1.3466,1.3466
0.7,1.3468,1.3469,1.347,1.3471,1.3471,1.3472,1.3472,1.3473,1.3473,1.3473,1.3474,1.3474,1.3474,1.3475,1.3475,1.3475
0.8,1.348,1.3481,1.3482,1.3482,1.3483,1.3483,1.3484,1.3484,1.3484,1.3485,1.3485,1.3485,1.3485,1.3486,1.3486,1.3486
0.9,1.3497,1.3497,1.3497,1.3497,1.3498,1.3498,1.3498,1.3498,1.3498,1.3499,1.3499,1.3499,1.3499,1.3499,1.3499,1.3499
1.0,1.3518,1.3517,1.3517,1.3517,1.3516,1.3516,1.3516,1.3516,1.3516,1.3515,1.3515,1.3515,1.3515,1.3515,1.3515,1.3515
1.1,1.3544,1.3542,1.354,1.3539,1.3538,1.3537,1.3537,1.3536,1.3536,1.3535,1.3535,1.3535,1.3534,1.3534,1.3534,1.3533
1.2,1.3568,1.3566,1.3564,1.3563,1.3561,1.356,1.3559,1.3558,1.3557,1.3557,1.3556,1.3555,1.3555,1.3554,1.3554,1.3553
1.3,1.3586,1.3585,1.3584,1.3582,1.3581,1.358,1.3579,1.3578,1.3578,1.3577,1.3576,1.3575,1.3575,1.3574,1.3573,1.3573
1.4,1.3596,1.3596,1.3595,1.3595,1.3595,1.3594,1.3594,1.3593,1.3593,1.3592,1.3592,1.3591,1.3591,1.359,1.359,1.3589
1.5,1.3596,1.3597,1.3599,1.36,1.3601,1.3601,1.3602,1.3602,1.3602,1.3602,1.3603,1.3603,1.3602,1.3602,1.3602,1.3602
1.6,1.3629,1.3623,1.3618,1.3614,1.3611,1.3609,1.3607,1.3605,1.3604,1.3602,1.3601,1.36,1.36,1.3599,1.3598,1.3598
1.7,1.3696,1.3694,1.3692,1.3689,1.3687,1.3685,1.3683,1.3681,1.3679,1.3677,1.3675,1.3673,1.3671,1.367,1.3668,1.3667
1.8,1.3686,1.3686,1.3687,1.3687,1.3687,1.3687,1.3687,1.3687,1.3687,1.3687,1.3687,1.3687,1.3686,1.3686,1.3686,1.3686
1.9,1.367,1.3671,1.3672,1.3672,1.3673,1.3673,1.3673,1.3674,1.3674,1.3674,1.3675,1.3675,1.3675,1.3675,1.3675,1.3675
2.0,1.3654,1.3655,1.3656,1.3657,1.3658,1.3659,1.3659,1.366,1.366,1.366,1.3661,1.3661,1.3661,1.3662,1.3662,1.3662
2.1,1.3639,1.364,1.3642,1.3643,1.3644,1.3644,1.3645,1.3646,1.3646,1.3647,1.3647,1.3648,1.3648,1.3648,1.3649,1.3649
2.2,1.3625,1.3626,1.3628,1.3629,1.363,1.3631,1.3632,1.3632,1.3633,1.3633,1.3634,1.3634,1.3635,1.3635,1.3636,1.3636
2.3,1.3612,1.3614,1.3615,1.3616,1.3617,1.3618,1.3619,1.362,1.362,1.3621,1.3621,1.3622,1.3622,1.3623,1.3623,1.3624
2.4,1.36,1.3602,1.3603,1.3604,1.3605,1.3606,1.3607,1.3608,1.3608,1.3609,1.3609,1.361,1.3611,1.3611,1.3611,1.3612
2.5,1.3588,1.359,1.3591,1.3592,1.3593,1.3594,1.3595,1.3596,1.3597,1.3597,1.3598,1.3598,1.3599,1.36,1.36,1.36
2.6,1.3575,1.3577,1.3579,1.358,1.3582,1.3583,1.3584,1.3585,1.3585,1.3586,1.3587,1.3587,1.3588,1.3588,1.3589,1.3589
2.7,1.3562,1.3564,1.3566,1.3568,1.3569,1.3571,1.3572,1.3573,1.3574,1.3574,1.3575,1.3576,1.3576,1.3577,1.3578,1.3578
2.8,1.3548,1.3551,1.3553,1.3555,1.3557,1.3558,1.3559,1.356,1.3561,1.3562,1.3563,1.3564,1.3565,1.3565,1.3566,1.3567
2.9,1.3532,1.3536,1.3538,1.3541,1.3543,1.3544,1.3546,1.3547,1.3549,1.355,1.3551,1.3552,1.3552,1.3553,1.3554,1.3555
3.0,1.3517,1.352,1.3523,1.3526,1.3528,1.353,1.3532,1.3533,1.3535,1.3536,1.3537,1.3538,1.3539,1.354,1.3541,1.3542
3.1,1.3501,1.3505,1.3508,1.351,1.3513,1.3515,1.3517,1.3518,1.352,1.3521,1.3523,1.3524,1.3525,1.3526,1.3527,1.3528
3.2,1.3486,1.349,1.3493,1.3495,1.3498,1.35,1.3502,1.3504,1.3505,1.3507,1.3508,1.3509,1.351,1.3512,1.3513,1.3514
3.3,1.3474,1.3477,1.348,1.3482,1.3484,1.3486,1.3488,1.349,1.3491,1.3493,1.3494,1.3495,1.3496,1.3497,1.3499,1.35
3.4,1.3464,1.3467,1.3469,1.3472,1.3473,1.3475,1.3477,1.3478,1.3479,1.3481,1.3482,1.3483,1.3484,1.3485,1.3486,1.3487
3.5,1.3457,1.3459,1.3461,1.3463,1.3465,1.3466,1.3468,1.3469,1.347,1.3471,1.3472,1.3473,1.3474,1.3475,1.3476,1.3477
3.6,1.3451,1.3453,1.3455,1.3457,1.3458,1.3459,1.3461,1.3462,1.3463,1.3464,1.3465,1.3465,1.3466,1.3467,1.3468,1.3468
3.7,1.3447,1.3449,1.3451,1.3452,1.3453,1.3454,1.3455,1.3456,1.3457,1.3458,1.3459,1.346,1.346,1.3461,1.3462,1.3462
3.8,1.3444,1.3446,1.3447,1.3449,1.345,1.3451,1.3452,1.3453,1.3453,1.3454,1.3455,1.3455,1.3456,1.3457,1.3457,1.3458
3.9,1.3442,1.3444,1.3445,1.3446,1.3447,1.3448,1.3449,1.345,1.345,1.3451,1.3452,1.3452,1.3453,1.3453,1.3454,1.3454
4.0,1.344,1.3442,1.3443,1.3444,1.3445,1.3446,1.3447,1.3448,1.3448,1.3449,1.3449,1.345,1.345,1.3451,1.3451,1.3452
4.1,1.3439,1.344,1.3442,1.3443,1.3444,1.3444,1.3445,1.3446,1.3447,1.3447,1.3448,1.3448,1.3449,1.3449,1.345,1.345
4.2,1.3438,1.3439,1.3441,1.3442,1.3443,1.3443,1.3444,1.3445,1.3445,1.3446,1.3447,1.3447,1.3448,1.3448,1.3448,1.3449
4.3,1.3437,1.3439,1.344,1.3441,1.3442,1.3443,1.3443,1.3444,1.3445,1.3445,1.3446,1.3446,1.3447,1.3447,1.3447,1.3448
4.4,1.3437,1.3438,1.3439,1.344,1.3441,1.3442,1.3443,1.3443,1.3444,1.3445,1.3445,1.3446,1.3446,1.3446,1.3447,1.3447
4.5,1.3437,1.3438,1.3439,1.344,1.3441,1.3442,1.3442,1.3443,1.3444,1.3444,1.3445,1.3445,1.3446,1.3446,1.3446,1.3447
4.6,1.3436,1.3438,1.3439,1.344,1.3441,1.3441,1.3442,1.3443,1.3443,1.3444,1.3444,1.3445,1.3445,1.3446,1.3446,1.3447
4.7,1.3436,1.3438,1.3439,1.344,1.3441,1.3441,1.3442,1.3443,1.3443,1.3444,1.3444,1.3445,1.3445,1.3446,1.3446,1.3447
4.8,1.3436,1.3438,1.3439,1.344,1.3441,1.3441,1.3442,1.3443,1.3443,1.3444,1.3444,1.3445,1.3445,1.3446,1.3446,1.3447
4.9,1.3436,1.3438,1.3439,1.344,1.3441,1.3442,1.3442,1.3443,1.3444,1.3444,1.3445,1.3445,1.3446,1.3446,1.3446,1.3447
5.0,1.3437,1.3438,1.3439,1.344,1.3441,1.3442,1.3442,1.3443,1.3444,1.3444,1.3445,1.3445,1.3446,1.3446,1.3447,1.3447
5.1,1.3437,1.3438,1.3439,1.344,1.3441,1.3442,1.3443,1.3443,1.3444,1.3445,1.3445,1.3446,1.3446,1.3447,1.3447,1.3447
5.2,1.3437,1.3439,1.344,1.3441,1.3442,1.3442,1.3443,1.3444,1.3444,1.3445,1.3446,1.3446,1.3447,1.3447,1.3447,1.3448
5.3,1.3438,1.3439,1.344,1.3441,1.3442,1.3443,1.3444,1.3444,1.3445,1.3446,1.3446,1.3447,1.3447,1.3447,1.3448,1.3448
5.4,1.3438,1.3439,1.3441,1.3442,1.3443,1.3443,1.3444,1.3445,1.3445,1.3446,1.3447,1.3447,1.3448,1.3448,1.3449,1.3449
5.5,1.3438,1.344,1.3441,1.3442,1.3443,1.3444,1.3445,1.3445,1.3446,1.3447,1.3447,1.3448,1.3448,1.3449,1.3449,1.345
5.6,1.3439,1.344,1.3442,1.3443,1.3444,1.3445,1.3445,1.3446,1.3447,1.3447,1.3448,1.3448,1.3449,1.3449,1.345,1.345
5.7,1.344,1.3441,1.3442,1.3443,1.3444,1.3445,1.3446,1.3447,1.3447,1.3448,1.3449,1.3449,1.345,1.345,1.3451,1.3451
5.8,1.344,1.3442,1.3443,1.3444,1.3445,1.3446,1.3447,1.3447,1.3448,1.3449,1.3449,1.345,1.345,1.3451,1.3451,1.3452
5.9,1.3441,1.3442,1.3444,1.3445,1.3446,1.3447,1.3448,1.3448,1.3449,1.345,1.345,1.3451,1.3451,1.3452,1.3452,1.3453
6.0,1.3442,1.3443,1.3444,1.3446,1.3447,1.3448,1.3448,1.3449,1.345,1.3451,1.3451,1.3452,1.3452,1.3453,1.3453,1.3454
6.1,1.3442,1.3444,1.3445,1.3446,1.3447,1.3448,1.3449,1.345,1.3451,1.3451,1.3452,1.3453,1.3453,1.3454,1.3454,1.3455
6.2,1.3443,1.3445,1.3446,1.3447,1.3448,1.3449,1.345,1.3451,1.3452,1.3452,1.3453,1.3454,1.3454,1.3455,1.3455,1.3456
6.3,1.3444,1.3446,1.3447,1.3448,1.3449,1.345,1.3451,1.3452,1.3453,1.3454,1.3454,1.3455,1.3455,1.3456,1.3457,1.3457
6.4,1.3445,1.3447,1.3448,1.3449,1.345,1.3451,1.3452,1.3453,1.3454,1.3455,1.3455,1.3456,1.3457,1.3457,1.3458,1.3458
6.5,1.3446,1.3448,1.3449,1.345,1.3451,1.3452,1.3453,1.3454,1.3455,1.3456,1.3457,1.3457,1.3458,1.3458,1.3459,1.3459
6.6,1.3447,1.3449,1.345,1.3451,1.3453,1.3454,1.3455,1.3455,1.3456,1.3457,1.3458,1.3458,1.3459,1.346,1.346,1.3461
6.7,1.3448,1.345,1.3451,1.3453,1.3454,1.3455,1.3456,1.3457,1.3458,1.3458,1.3459,1.346,1.346,1.3461,1.3462,1.3462
