time [s],Oxidizer mass flow rate [g/s],Thrust [N],Chamber pressure [MPaG]
t,mox,F,Pc
2.255,4.571947416,0,0.166251
2.26,4.589540893,0,0.1661
2.265,4.586022197,0,0.167459
2.27,4.512131034,0,0.166855
2.275,4.571947416,0,0.167761
2.28,4.582503502,0,0.167308
2.285,4.575466111,0,0.174707
2.29,4.596578284,0,0.175009
2.295,4.603615194,0,0.172593
2.3,4.571947416,0,0.171838
2.305,4.547317028,0,0.169875
2.31,4.60713389,0,0.171083
2.315,4.571947416,0,0.169875
2.32,4.593059588,0,0.169573
2.325,4.578984806,0,0.168516
2.33,4.589540893,0,0.167157
2.335,4.533242727,0,0.167761
2.34,4.582503502,0,0.167308
2.345,4.575466111,0,0.169573
2.35,4.586022197,0,0.166251
2.355,4.550835723,0,0.16459
2.36,4.586022197,0,0.166553
2.365,4.575466111,0,0.163835
2.37,4.533242727,0,0.163533
2.375,4.586022197,0,0.162778
2.38,4.568429201,0,0.161721
2.385,4.589540893,0,0.162023
2.39,4.586022197,0,0.161872
2.395,4.582503502,0,0.162778
2.4,4.578984806,0,0.16308
2.405,4.554354419,0,0.16308
2.41,4.596578284,0,0.162929
2.415,4.568429201,0,0.160966
2.42,4.589540893,0,0.162023
2.425,4.578984806,0,0.160966
2.43,4.582503502,0,0.162325
2.435,4.526205336,0,0.162023
2.44,4.60713389,0,0.162778
2.445,4.582503502,0,0.162325
2.45,4.547317028,0,0.161721
2.455,4.596578284,0,0.162929
2.46,4.56139181,0,0.16308
2.465,4.540280117,0,0.163231
2.47,4.529724031,0,0.16308
2.475,4.593059588,0,0.163231
2.48,4.557873114,0,0.162778
2.485,4.600096499,0,0.162325
2.49,4.568429201,0,0.161872
2.495,4.578984806,0,0.163684
2.5,4.543798332,0,0.161117
2.505,4.589540893,0,0.162778
2.51,4.56139181,0,0.161268
2.515,4.550835723,0,0.16157
2.52,4.631764277,0,0.161117
2.525,4.564910505,0,0.16006
2.53,4.550835723,0,0.162023
2.535,4.557873114,0,0.159154
2.54,4.582503502,0,0.160513
2.545,4.586022197,0,0.158701
2.55,4.571947416,0,0.159305
2.555,4.603615194,0,0.158399
2.56,4.543798332,0,0.159456
2.565,4.557873114,0,0.160513
2.57,4.571947416,0,0.160211
2.575,4.589540893,0,0.160513
2.58,4.557873114,0,0.159305
2.585,4.596578284,0,0.15855
2.59,4.578984806,0,0.160211
2.595,4.508612339,0,0.158248
2.6,4.564910505,0,0.159607
2.605,4.571947416,0,0.159456
2.61,4.56139181,0,0.160513
2.615,4.578984806,0,0.159758
2.62,4.571947416,0,0.162023
2.625,4.564910505,0,0.16308
2.63,4.52268664,0,0.159305
2.635,4.589540893,0,0.160664
2.64,4.582503502,0,0.162627
2.645,4.554354419,0,0.160362
2.65,4.600096499,0,0.161721
2.655,4.547317028,0,0.159003
2.66,4.564910505,0,0.161268
2.665,4.550835723,0,0.158852
2.67,4.596578284,0,0.161721
2.675,4.571947416,0,0.159305
2.68,4.603615194,0,0.162023
2.685,4.600096499,0,0.163231
2.69,4.571947416,0,0.162325
2.695,4.557873114,0,0.162778
2.7,4.550835723,0,0.161872
2.705,4.571947416,0,0.16308
2.71,4.557873114,0,0.162325
2.715,4.593059588,0,0.16308
2.72,4.571947416,0,0.16459
2.725,4.519167945,0,0.163231
2.73,4.568429201,0,0.163684
2.735,4.575466111,0,0.163231
2.74,4.564910505,0,0.163684
2.745,4.586022197,0,0.163231
2.75,4.575466111,0,0.163231
2.755,4.543798332,0,0.163382
2.76,4.533242727,0,0.165043
2.765,4.56139181,0,0.164137
2.77,4.582503502,0,0.164288
2.775,4.571947416,0,0.163835
2.78,4.596578284,0,0.164288
2.785,4.568429201,0,0.163684
2.79,4.547317028,0,0.164288
2.795,4.575466111,0,0.162325
2.8,4.596578284,0,0.164137
2.805,4.575466111,0,0.162627
2.81,4.575466111,0,0.162023
2.815,4.582503502,0,0.163231
2.82,4.529724031,0,0.162023
2.825,4.56139181,0,0.16308
2.83,4.582503502,0,0.162476
2.835,4.554354419,0,0.162023
2.84,4.578984806,0,0.162476
2.845,4.600096499,0,0.162627
2.85,4.582503502,0,0.164741
2.855,4.564910505,0,0.164439
2.86,4.56139181,0,0.163382
2.865,4.600096499,0,0.164741
2.87,4.536761422,0,0.163533
2.875,4.582503502,0,0.1661
2.88,4.600096499,0,0.165043
2.885,4.529724031,0,0.164741
2.89,4.571947416,0,0.163986
2.895,4.600096499,0,0.164137
2.9,4.56139181,0,0.163684
2.905,4.589540893,0,0.163684
2.91,4.571947416,0,0.162023
2.915,4.547317028,0,0.162023
2.92,4.564910505,0,0.162325
2.925,4.578984806,0,0.160966
2.93,4.568429201,0,0.16157
2.935,4.564910505,0,0.161268
2.94,4.614171281,0,0.162476
2.945,4.586022197,0,0.162023
2.95,4.536761422,0,0.161268
2.955,4.554354419,0,0.161268
2.96,4.589540893,0,0.161268
2.965,4.582503502,0,0.163835
2.97,4.550835723,0,0.161268
2.975,4.586022197,0,0.162778
2.98,4.575466111,0,0.16308
2.985,4.526205336,0,0.160362
2.99,4.589540893,0,0.162627
2.995,4.564910505,0,0.161721
3,4.554354419,0,0.162325
3.005,4.610652585,0,0.162627
3.01,4.578984806,0,0.16308
3.015,4.515649249,0,0.160815
3.02,4.571947416,0,0.162023
3.025,4.610652585,0,0.161419
3.03,4.568429201,0,0.16006
3.035,4.582503502,0,0.161721
3.04,4.571947416,0,0.160362
3.045,4.540280117,0,0.161268
3.05,4.550835723,0,0.16308
3.055,4.589540893,0,0.162627
3.06,4.571947416,0,0.162778
3.065,4.578984806,0,0.16308
3.07,4.596578284,0,0.162023
3.075,4.568429201,0,0.162174
3.08,4.505093643,0,0.162476
3.085,4.578984806,0,0.16459
3.09,4.575466111,0,0.162929
3.095,4.586022197,0,0.162627
3.1,4.578984806,0,0.163684
3.105,4.575466111,0,0.161721
3.11,4.571947416,0,0.163684
3.115,4.547317028,0,0.161419
3.12,4.554354419,0,0.16308
3.125,4.575466111,0,0.164439
3.13,4.564910505,0,0.16459
3.135,4.56139181,0,0.164137
3.14,4.589540893,0,0.165949
3.145,4.529724031,0,0.163835
3.15,4.575466111,0,0.162778
3.155,4.60713389,0,0.164439
3.16,4.550835723,0,0.162023
3.165,4.603615194,0,0.163382
3.17,4.600096499,0,0.163382
3.175,4.526205336,0,0.162627
3.18,4.56139181,0,0.162476
3.185,4.578984806,0,0.163684
3.19,4.554354419,0,0.162627
3.195,4.578984806,0,0.162627
3.2,4.582503502,0,0.162627
3.205,4.533242727,0,0.16459
3.21,4.564910505,0,0.163231
3.215,4.571947416,0,0.162929
3.22,4.564910505,0,0.163835
3.225,4.60713389,0,0.163835
3.23,4.571947416,0,0.161872
3.235,4.568429201,0,0.16459
3.24,4.540280117,0,0.163382
3.245,4.593059588,0,0.164439
3.25,4.578984806,0,0.16459
3.255,4.582503502,0,0.165043
3.26,4.586022197,0,0.163835
3.265,4.547317028,0,0.164892
3.27,4.533242727,0,0.163835
3.275,4.571947416,0,0.164439
3.28,4.575466111,0,0.163684
