t,mox,F,Pc,of,mf,eta,gamma,cstr_th,cstr_ex
0.385,0.00459713247,0,271326.0,3.1819689743195223,0.001444744592766847,0.8821014302238774,1.115032445435432,1537.0013970113964,1355.7911305596633
0.39,0.00462224644,0,271930.0,3.208621491816933,0.0014405708033148465,0.8821014302238774,1.1150382276788628,1535.1025025703061,1354.11611305715
0.395,0.004568430720000001,0,272232.0,3.1053421384027793,0.0014711521360251001,0.8821014302238774,1.1150457965996752,1542.7194830084156,1360.8350623959564
0.4,0.004615070880000001,0,271628.0,3.204862842463081,0.0014400213384648658,0.8821014302238774,1.115033932623153,1535.3539416115962,1354.3379077951272
0.405,0.004615070880000001,0,270873.0,3.2275395404173124,0.0014299037462460597,0.8821014302238774,1.115014569441069,1533.6489781445507,1352.8339570819614
0.41,0.00460072025,0,271326.0,3.1883361169330207,0.001442984704644504,0.8821014302238774,1.1150317363766469,1536.53653772551,1355.381077518698
0.415,0.00457560579,0,272383.0,3.113415522926275,0.00146964186319063,0.8821014302238774,1.1150489710702063,1542.128757208434,1360.3139823229176
0.42,0.00460430754,0,271477.0,3.1902189176942866,0.0014432575502773767,0.8821014302238774,1.1150340984968847,1536.4103497092538,1355.2697668890723
0.425,0.00463300929,0,272534.0,3.2097420394775966,0.0014434210702969912,0.8821014302238774,1.1150483724558355,1535.0654589213773,1354.083436801441
0.43,0.00460430754,0,273440.0,3.1327435000985453,0.0014697365232280153,0.8821014302238774,1.1150686018569236,1540.773645597834,1359.1186364330745
0.435,0.00463659707,0,273893.0,3.175902945941597,0.0014599303407319124,0.8821014302238774,1.115077183406169,1537.6345763518163,1356.3496589614765
0.44,0.004629422,0,274497.0,3.1458166969378674,0.0014716121268306165,0.8821014302238774,1.1150874989874326,1539.8871050229404,1358.3366177239882
0.445,0.004568430720000001,0,274497.0,3.0418516771630046,0.0015018584746580301,0.8821014302238774,1.1150837652697363,1547.6863586238976,1365.2163504418652
0.45,0.00465812375,0,276158.0,3.147642704488758,0.0014798769070444974,0.8821014302238774,1.1151158844662878,1539.8748726993413,1358.3258275738472
