time [s],Oxidizer mass flow rate [g/s],Thrust [N],Chamber pressure [MPaG]
t,mox,F,Pc
9.52,6.663657,0,0.283276
9.525,6.6600702,0,0.283125
9.53,6.6887744,0,0.282672
9.535,6.6062535,0,0.282068
9.54,6.663657,0,0.284031
9.545,6.6995348,0,0.283125
9.55,6.663657,0,0.284031
9.555,6.6851827,0,0.283729
9.56,6.6851827,0,0.281464
9.565,6.6528966,0,0.282823
9.57,6.6241924,0,0.280558
9.575,6.663657,0,0.281162
9.58,6.7103001,0,0.281615
9.585,6.6564834,0,0.281313
9.59,6.6564834,0,0.280407
9.595,6.7174737,0,0.28086
9.6,6.6564834,0,0.28237
9.605,6.6493098,0,0.28388
9.61,6.6780091,0,0.281917
9.615,6.6815959,0,0.282068
9.62,6.7031216,0,0.282823
9.625,6.6564834,0,0.281766
9.63,6.7031216,0,0.282823
9.635,6.6206056,0,0.283427
9.64,6.6421313,0,0.282823
9.645,6.6995348,0,0.282219
9.65,6.6744223,0,0.283578
9.655,6.6564834,0,0.281615
9.66,6.7389994,0,0.284333
9.665,6.6851827,0,0.282974
9.67,6.6098403,0,0.282974
9.675,6.663657,0,0.284031
9.68,6.7246473,0,0.283125
9.685,6.6672438,0,0.281766
9.69,6.6815959,0,0.285541
9.695,6.7138869,0,0.285239
9.7,6.6708355,0,0.285541
9.705,6.6098403,0,0.281917
9.71,6.6780091,0,0.283578
9.715,6.7067133,0,0.283276
9.72,6.6457181,0,0.283125
9.725,6.6780091,0,0.288561
9.73,6.7354126,0,0.284182
9.735,6.6851827,0,0.287806
9.74,6.6098403,0,0.286598
9.745,6.6887744,0,0.284937
9.75,6.7103001,0,0.287051
9.755,6.6708355,0,0.283729
9.76,6.6995348,0,0.284937
9.765,6.7246473,0,0.28539
9.77,6.6851827,0,0.284635
9.775,6.6528966,0,0.28539
9.78,6.663657,0,0.285541
9.785,6.7246473,0,0.288108
9.79,6.6672438,0,0.284484
9.795,6.6744223,0,0.284937
9.8,6.7210605,0,0.285692
9.805,6.6780091,0,0.285994
9.81,6.613432,0,0.285088
9.815,6.6815959,0,0.286749
9.82,6.7138869,0,0.285843
9.825,6.6528966,0,0.285994
9.83,6.6995348,0,0.287051
9.835,6.7246473,0,0.285239
9.84,6.6564834,0,0.286447
9.845,6.6349577,0,0.285541
9.85,6.6923612,0,0.289014
9.855,6.6923612,0,0.2869
9.86,6.6851827,0,0.28841
9.865,6.7067133,0,0.290977
9.87,6.6995348,0,0.287202
9.875,6.6815959,0,0.288108
9.88,6.6206056,0,0.29143
9.885,6.6528966,0,0.287957
9.89,6.7103001,0,0.291128
9.895,6.663657,0,0.288108
9.9,6.6672438,0,0.292638
9.905,6.7497647,0,0.295356
9.91,6.6600702,0,0.293393
9.915,6.6349577,0,0.296715
9.92,6.6780091,0,0.29445
9.925,6.7067133,0,0.293695
9.93,6.6995348,0,0.295658
9.935,6.6708355,0,0.292789
9.94,6.6995348,0,0.292789
9.945,6.7031216,0,0.291883
9.95,6.6313709,0,0.291581
9.955,6.6851827,0,0.291883
9.96,6.728239,0,0.290675
9.965,6.6708355,0,0.293695
9.97,6.6815959,0,0.291732
9.975,6.7318258,0,0.295356
9.98,6.7103001,0,0.294903
9.985,6.6277792,0,0.291883
9.99,6.6815959,0,0.294903
9.995,6.7067133,0,0.293393
10,6.6457181,0,0.291732
10.005,6.6600702,0,0.293091
10.01,6.7174737,0,0.288259
10.015,6.6815959,0,0.28992
10.02,6.695948,0,0.287655
10.025,6.663657,0,0.289014
10.03,6.695948,0,0.292034
10.035,6.6815959,0,0.289618
10.04,6.7031216,0,0.290071
10.045,6.6887744,0,0.290675
10.05,6.6815959,0,0.289618
10.055,6.6564834,0,0.290071
10.06,6.6600702,0,0.288108
10.065,6.6923612,0,0.289014
10.07,6.6815959,0,0.287051
10.075,6.6851827,0,0.289316
10.08,6.7103001,0,0.289014
10.085,6.6851827,0,0.287806
10.09,6.6672438,0,0.288561
10.095,6.6457181,0,0.288863
10.1,6.6744223,0,0.287655
10.105,6.7031216,0,0.287504
10.11,6.6780091,0,0.287957
10.115,6.6744223,0,0.285843
10.12,6.7067133,0,0.287806
10.125,6.6708355,0,0.287353
10.13,6.6241924,0,0.285843
10.135,6.7067133,0,0.287806
10.14,6.6672438,0,0.287655
10.145,6.6744223,0,0.289316
10.15,6.7103001,0,0.289467
10.155,6.6851827,0,0.290675
10.16,6.6421313,0,0.292034
10.165,6.6780091,0,0.289769
10.17,6.7067133,0,0.28841
10.175,6.6923612,0,0.293846
10.18,6.6887744,0,0.291279
10.185,6.7138869,0,0.293393
10.19,6.7103001,0,0.296866
10.195,6.6098403,0,0.291279
10.2,6.6995348,0,0.295054
10.205,6.6995348,0,0.290373
10.21,6.7138869,0,0.292034
10.215,6.7067133,0,0.292789
10.22,6.6995348,0,0.290524
10.225,6.7138869,0,0.293091
10.23,6.6528966,0,0.295356
10.235,6.6349577,0,0.293242
10.24,6.7174737,0,0.300188
10.245,6.7103001,0,0.294601
10.25,6.6887744,0,0.296413
10.255,6.7138869,0,0.295356
10.26,6.7067133,0,0.294299
10.265,6.6851827,0,0.301396
10.27,6.6277792,0,0.296866
10.275,6.6600702,0,0.296715
10.28,6.7389994,0,0.298678
10.285,6.6923612,0,0.297772
10.29,6.7138869,0,0.297621
10.295,6.6851827,0,0.295205
10.3,6.6887744,0,0.296111
10.305,6.6564834,0,0.296262
10.31,6.6995348,0,0.29596
10.315,6.7210605,0,0.295205
10.32,6.6600702,0,0.29445
10.325,6.7067133,0,0.292638
10.33,6.7103001,0,0.291279
10.335,6.6708355,0,0.290524
10.34,6.6815959,0,0.291883
10.345,6.6708355,0,0.289316
10.35,6.6851827,0,0.297017
10.355,6.6887744,0,0.295356
10.36,6.6923612,0,0.296413
10.365,6.6995348,0,0.300188
10.37,6.6349577,0,0.297168
10.375,6.6564834,0,0.300339
10.38,6.7174737,0,0.296866
10.385,6.6995348,0,0.296413
10.39,6.6923612,0,0.297319
10.395,6.6708355,0,0.293997
10.4,6.7246473,0,0.299433
10.405,6.6493098,0,0.294903
10.41,6.6564834,0,0.296413
10.415,6.6995348,0,0.294148
10.42,6.7246473,0,0.292185
10.425,6.6851827,0,0.294299
10.43,6.7246473,0,0.291732
10.435,6.728239,0,0.290826
10.44,6.6780091,0,0.289769
10.445,6.6887744,0,0.290977
10.45,6.6923612,0,0.289467
10.455,6.7031216,0,0.288863
10.46,6.6780091,0,0.289316
10.465,6.7103001,0,0.287957
10.47,6.7067133,0,0.289467
10.475,6.6313709,0,0.288108
10.48,6.6780091,0,0.289618
10.485,6.7354126,0,0.289316
10.49,6.6815959,0,0.28992
10.495,6.7103001,0,0.290977
10.5,6.7103001,0,0.286598
10.505,6.6385445,0,0.288863
10.51,6.6600702,0,0.287051
10.515,6.6923612,0,0.2869
10.52,6.6672438,0,0.289014
10.525,6.6995348,0,0.287655
10.53,6.7210605,0,0.288259
10.535,6.6887744,0,0.287957
10.54,6.6457181,0,0.287202
10.545,6.6851827,0,0.289316
10.55,6.6923612,0,0.287957
10.555,6.7067133,0,0.290977
10.56,6.6887744,0,0.290071
10.565,6.7354126,0,0.290373
10.57,6.6708355,0,0.290071
10.575,6.6815959,0,0.290373
10.58,6.6887744,0,0.289618
10.585,6.6995348,0,0.289014
10.59,6.6887744,0,0.290675
10.595,6.695948,0,0.287806
10.6,6.7138869,0,0.290222
10.605,6.6313709,0,0.291581
10.61,6.6995348,0,0.293695
10.615,6.6923612,0,0.294148
10.62,6.6995348,0,0.29294
10.625,6.7031216,0,0.292487
10.63,6.728239,0,0.290373
10.635,6.6457181,0,0.290977
10.64,6.6493098,0,0.288863
10.645,6.7174737,0,0.292487
10.65,6.6887744,0,0.289316
10.655,6.7103001,0,0.291883
10.66,6.7389994,0,0.290977
10.665,6.6600702,0,0.290977
10.67,6.6564834,0,0.292638
10.675,6.6995348,0,0.290222
10.68,6.7103001,0,0.292034
10.685,6.6995348,0,0.292034
10.69,6.6887744,0,0.290826
10.695,6.7138869,0,0.292789
10.7,6.6744223,0,0.293091
10.705,6.6421313,0,0.294903
10.71,6.7389994,0,0.294601
10.715,6.7246473,0,0.293544
10.72,6.6780091,0,0.292185
10.725,6.7210605,0,0.293695
10.73,6.6995348,0,0.293242
10.735,6.6313709,0,0.291883
10.74,6.6995348,0,0.291883
10.745,6.7174737,0,0.290977
10.75,6.6887744,0,0.290977
10.755,6.6923612,0,0.292638
10.76,6.7067133,0,0.295658
10.765,6.695948,0,0.294148
10.77,6.6493098,0,0.295658
10.775,6.6457181,0,0.292487
10.78,6.7497647,0,0.295658
10.785,6.6672438,0,0.293393
10.79,6.7138869,0,0.295507
10.795,6.7174737,0,0.294601
10.8,6.6493098,0,0.296564
10.805,6.6708355,0,0.296564
10.81,6.7067133,0,0.295658
10.815,6.7031216,0,0.297621
10.82,6.7138869,0,0.297168
10.825,6.7210605,0,0.297017
10.83,6.6780091,0,0.296715
10.835,6.6457181,0,0.297168
10.84,6.7067133,0,0.296413
10.845,6.7031216,0,0.296262
10.85,6.6744223,0,0.296111
10.855,6.728239,0,0.296262
10.86,6.6780091,0,0.29445
10.865,6.6421313,0,0.295507
10.87,6.6851827,0,0.297168
10.875,6.695948,0,0.300641
10.88,6.7103001,0,0.296262
10.885,6.695948,0,0.29747
10.89,6.7389994,0,0.295054
10.895,6.6744223,0,0.296413
10.9,6.6564834,0,0.295809
10.905,6.7138869,0,0.297772
10.91,6.695948,0,0.296866
10.915,6.6780091,0,0.29898
10.92,6.695948,0,0.300943
10.925,6.7246473,0,0.297923
10.93,6.663657,0,0.298678
10.935,6.6600702,0,0.296413
10.94,6.7354126,0,0.300943
10.945,6.6923612,0,0.295809
10.95,6.6887744,0,0.297319
10.955,6.728239,0,0.29747
10.96,6.6672438,0,0.297772
10.965,6.6457181,0,0.29898
10.97,6.6851827,0,0.297168
10.975,6.7031216,0,0.297772
10.98,6.695948,0,0.298225
10.985,6.6887744,0,0.298376
10.99,6.7138869,0,0.298225
10.995,6.6600702,0,0.300792
11,6.6349577,0,0.29898
11.005,6.6995348,0,0.298678
11.01,6.7174737,0,0.30049
11.015,6.6564834,0,0.297017
11.02,6.7174737,0,0.298829
11.025,6.6923612,0,0.296715
11.03,6.6313709,0,0.297772
11.035,6.695948,0,0.296866
11.04,6.7067133,0,0.295356
11.045,6.7103001,0,0.295809
11.05,6.6887744,0,0.295809
11.055,6.7246473,0,0.297168
11.06,6.7031216,0,0.295205
11.065,6.6277792,0,0.29596
11.07,6.6672438,0,0.296111
11.075,6.7174737,0,0.296111
11.08,6.695948,0,0.295054
11.085,6.6995348,0,0.294752
11.09,6.6744223,0,0.295507
11.095,6.7067133,0,0.295205
11.1,6.6385445,0,0.295356
11.105,6.6564834,0,0.295658
11.11,6.6564834,0,0.293997
11.115,6.7138869,0,0.295356
11.12,6.7031216,0,0.295507
11.125,6.6923612,0,0.296866
11.13,6.6923612,0,0.298678
11.135,6.7067133,0,0.299131
11.14,6.6241924,0,0.299433
11.145,6.6780091,0,0.298074
11.15,6.7174737,0,0.300037
11.155,6.663657,0,0.29596
11.16,6.7067133,0,0.299735
11.165,6.7138869,0,0.295507
11.17,6.6780091,0,0.296866
11.175,6.6887744,0,0.296111
11.18,6.6672438,0,0.295054
11.185,6.7174737,0,0.295809
11.19,6.6851827,0,0.297017
11.195,6.6815959,0,0.296413
11.2,6.728239,0,0.298829
11.205,6.6744223,0,0.298225
11.21,6.6277792,0,0.297017
11.215,6.7174737,0,0.297923
11.22,6.7210605,0,0.300792
11.225,6.7031216,0,0.295507
11.23,6.6780091,0,0.296564
11.235,6.6995348,0,0.296564
11.24,6.6672438,0,0.297017
11.245,6.6349577,0,0.295205
11.25,6.6708355,0,0.295356
11.255,6.7103001,0,0.296715
11.26,6.6995348,0,0.29596
11.265,6.6815959,0,0.297772
11.27,6.7067133,0,0.29898
11.275,6.6600702,0,0.298678
11.28,6.6528966,0,0.298527
11.285,6.7138869,0,0.300188
11.29,6.7067133,0,0.301849
11.295,6.6780091,0,0.298376
11.3,6.7318258,0,0.302755
11.305,6.7031216,0,0.300339
11.31,6.6349577,0,0.304416
11.315,6.695948,0,0.302755
11.32,6.6923612,0,0.301396
11.325,6.6887744,0,0.301849
11.33,6.7138869,0,0.301396
11.335,6.7067133,0,0.302151
11.34,6.6995348,0,0.300943
11.345,6.6708355,0,0.300339
11.35,6.6744223,0,0.301849
11.355,6.7067133,0,0.302
11.36,6.695948,0,0.304718
11.365,6.7174737,0,0.302755
11.37,6.7067133,0,0.301547
11.375,6.7067133,0,0.301698
11.38,6.6313709,0,0.300792
11.385,6.6815959,0,0.303057
11.39,6.6995348,0,0.301698
11.395,6.6600702,0,0.299282
11.4,6.7138869,0,0.302755
11.405,6.7210605,0,0.301245
11.41,6.6887744,0,0.300339
11.415,6.6564834,0,0.299886
11.42,6.6851827,0,0.297772
11.425,6.6995348,0,0.302
11.43,6.6780091,0,0.299433
11.435,6.7246473,0,0.303057
11.44,6.7138869,0,0.299584
11.445,6.695948,0,0.302755
11.45,6.6421313,0,0.300641
11.455,6.695948,0,0.299584
11.46,6.7103001,0,0.303057
11.465,6.6600702,0,0.301547
11.47,6.695948,0,0.301245
11.475,6.728239,0,0.300037
11.48,6.6672438,0,0.299282
11.485,6.6564834,0,0.300943
11.49,6.695948,0,0.300943
11.495,6.6995348,0,0.300339
11.5,6.663657,0,0.29747
11.505,6.7031216,0,0.299735
11.51,6.7138869,0,0.299433
11.515,6.7103001,0,0.300037
11.52,6.6349577,0,0.299735
11.525,6.6851827,0,0.299735
11.53,6.7138869,0,0.298829
11.535,6.6780091,0,0.29747
11.54,6.6995348,0,0.298678
11.545,6.6780091,0,0.297319
11.55,6.6744223,0,0.300037
11.555,6.6672438,0,0.301094
11.56,6.6493098,0,0.298074
11.565,6.7138869,0,0.301245
11.57,6.7210605,0,0.299131
11.575,6.6564834,0,0.299735
11.58,6.7138869,0,0.299584
11.585,6.7031216,0,0.30049
11.59,6.6528966,0,0.300339
11.595,6.6493098,0,0.299584
11.6,6.6708355,0,0.298376
11.605,6.7138869,0,0.299735
11.61,6.6887744,0,0.299131
11.615,6.6672438,0,0.299282
11.62,6.7174737,0,0.299282
11.625,6.6457181,0,0.297923
11.63,6.6887744,0,0.29898
11.635,6.7031216,0,0.300188
11.64,6.7067133,0,0.29898
11.645,6.6672438,0,0.298074
11.65,6.7497647,0,0.299886
11.655,6.6457181,0,0.298678
11.66,6.6313709,0,0.29898
11.665,6.6744223,0,0.300339
11.67,6.6923612,0,0.299433
11.675,6.6923612,0,0.301849
11.68,6.6672438,0,0.300641
11.685,6.7031216,0,0.303057
11.69,6.695948,0,0.30502
11.695,6.6313709,0,0.301396
11.7,6.6672438,0,0.304718
11.705,6.7174737,0,0.301396
11.71,6.6600702,0,0.302302
11.715,6.7318258,0,0.300641
11.72,6.6708355,0,0.299433
11.725,6.6708355,0,0.300188
11.73,6.6528966,0,0.301698
11.735,6.6851827,0,0.298376
11.74,6.7067133,0,0.30049
11.745,6.6780091,0,0.30049
11.75,6.7067133,0,0.299282
11.755,6.7210605,0,0.300943
11.76,6.6708355,0,0.302
11.765,6.6349577,0,0.298678
11.77,6.7210605,0,0.300037
11.775,6.6672438,0,0.302453
11.78,6.695948,0,0.303057
11.785,6.6995348,0,0.301396
11.79,6.7031216,0,0.303812
11.795,6.6528966,0,0.303812
11.8,6.6528966,0,0.30653
11.805,6.7354126,0,0.304265
11.81,6.6923612,0,0.306681
11.815,6.6887744,0,0.306077
11.82,6.7138869,0,0.306832
11.825,6.663657,0,0.304265
11.83,6.6457181,0,0.304567
11.835,6.695948,0,0.302604
11.84,6.6995348,0,0.30049
11.845,6.6995348,0,0.303057
11.85,6.7031216,0,0.303057
11.855,6.7138869,0,0.30049
11.86,6.6528966,0,0.303057
11.865,6.6923612,0,0.298829
11.87,6.6995348,0,0.299584
11.875,6.7103001,0,0.298225
11.88,6.6493098,0,0.298376
11.885,6.7318258,0,0.297923
11.89,6.6493098,0,0.29747
11.895,6.6421313,0,0.297923
11.9,6.695948,0,0.296866
11.905,6.6672438,0,0.295054
11.91,6.6851827,0,0.298527
11.915,6.6851827,0,0.294601
11.92,6.6923612,0,0.299433
11.925,6.6349577,0,0.295658
11.93,6.695948,0,0.297319
11.935,6.6995348,0,0.300188
11.94,6.6780091,0,0.296262
11.945,6.7246473,0,0.297017
11.95,6.7174737,0,0.297319
11.955,6.6780091,0,0.301547
11.96,6.6385445,0,0.299282
11.965,6.7031216,0,0.300943
11.97,6.6923612,0,0.303208
11.975,6.6851827,0,0.299433
11.98,6.7210605,0,0.307436
11.985,6.6708355,0,0.303661
11.99,6.663657,0,0.30653
11.995,6.6780091,0,0.305926
12,6.7246473,0,0.304869
12.005,6.6564834,0,0.303812
12.01,6.6923612,0,0.304114
12.015,6.7067133,0,0.304567
12.02,6.6421313,0,0.301698
12.025,6.6313709,0,0.302906
12.03,6.6995348,0,0.306983
12.035,6.6887744,0,0.300037
12.04,6.6923612,0,0.302
12.045,6.7067133,0,0.30351
12.05,6.6995348,0,0.300188
12.055,6.6564834,0,0.301849
12.06,6.6528966,0,0.301547
12.065,6.7138869,0,0.30049
12.07,6.7103001,0,0.301245
12.075,6.6672438,0,0.299433
12.08,6.7031216,0,0.299433
12.085,6.6708355,0,0.301396
12.09,6.6206056,0,0.297621
12.095,6.7031216,0,0.298829
12.1,6.6708355,0,0.297319
12.105,6.6744223,0,0.299433
12.11,6.7210605,0,0.299433
12.115,6.6887744,0,0.297319
12.12,6.6277792,0,0.299735
12.125,6.6564834,0,0.298376
12.13,6.7031216,0,0.298829
12.135,6.6995348,0,0.300339
12.14,6.6923612,0,0.299735
12.145,6.7174737,0,0.301245
12.15,6.6457181,0,0.300188
12.155,6.6528966,0,0.300037
12.16,6.7138869,0,0.300641
12.165,6.6851827,0,0.30049
12.17,6.6923612,0,0.302755
12.175,6.7210605,0,0.302
12.18,6.6887744,0,0.303359
12.185,6.6421313,0,0.307436
12.19,6.6851827,0,0.305775
12.195,6.7210605,0,0.306832
12.2,6.6672438,0,0.304416
12.205,6.7174737,0,0.30653
12.21,6.6744223,0,0.302151
12.215,6.6815959,0,0.30351
12.22,6.6528966,0,0.303057
12.225,6.6815959,0,0.300943
12.23,6.7031216,0,0.301245
12.235,6.6995348,0,0.306077
12.24,6.6887744,0,0.306228
12.245,6.7138869,0,0.305926
12.25,6.6421313,0,0.304718
12.255,6.6672438,0,0.30351
12.26,6.7103001,0,0.303359
12.265,6.6708355,0,0.303208
12.27,6.7031216,0,0.305473
12.275,6.7031216,0,0.303963
12.28,6.6780091,0,0.303057
12.285,6.6493098,0,0.30351
12.29,6.6851827,0,0.299886
12.295,6.695948,0,0.301849
12.3,6.6564834,0,0.29898
12.305,6.7569383,0,0.300339
12.31,6.695948,0,0.297923
12.315,6.6528966,0,0.302151
12.32,6.6923612,0,0.297772
12.325,6.6923612,0,0.297621
12.33,6.6995348,0,0.301094
12.335,6.695948,0,0.299282
12.34,6.6744223,0,0.299886
12.345,6.6349577,0,0.297319
12.35,6.6493098,0,0.30049
12.355,6.6923612,0,0.299735
12.36,6.6995348,0,0.300641
12.365,6.6815959,0,0.297168
12.37,6.7138869,0,0.301849
12.375,6.663657,0,0.300943
12.38,6.6206056,0,0.299886
12.385,6.7138869,0,0.298678
12.39,6.6851827,0,0.301698
12.395,6.6744223,0,0.298376
12.4,6.7138869,0,0.299131
12.405,6.6708355,0,0.295205
12.41,6.6564834,0,0.298225
12.415,6.663657,0,0.295507
12.42,6.7354126,0,0.295507
12.425,6.6600702,0,0.29445
12.43,6.6887744,0,0.29596
12.435,6.6780091,0,0.293544
12.44,6.6780091,0,0.296111
12.445,6.6493098,0,0.296413
12.45,6.6708355,0,0.295356
12.455,6.7210605,0,0.297017
12.46,6.6672438,0,0.295507
12.465,6.695948,0,0.297772
12.47,6.7103001,0,0.296564
12.475,6.6349577,0,0.298527
12.48,6.6744223,0,0.300188
12.485,6.6815959,0,0.298225
12.49,6.6851827,0,0.300339
12.495,6.7067133,0,0.299735
12.5,6.7031216,0,0.300943
12.505,6.7138869,0,0.299886
12.51,6.6241924,0,0.298678
12.515,6.6780091,0,0.299886
12.52,6.6923612,0,0.30049
12.525,6.6887744,0,0.300339
12.53,6.6672438,0,0.29898
12.535,6.7389994,0,0.29898
12.54,6.6672438,0,0.298678
12.545,6.613432,0,0.29747
12.55,6.7067133,0,0.299131
12.555,6.6744223,0,0.297319
12.56,6.6672438,0,0.298678
12.565,6.7031216,0,0.299886
12.57,6.6851827,0,0.299886
12.575,6.6457181,0,0.301849
12.58,6.6815959,0,0.302755
12.585,6.7210605,0,0.303661
12.59,6.6708355,0,0.30049
12.595,6.7174737,0,0.304416
12.6,6.7067133,0,0.300943
12.605,6.6421313,0,0.306832
12.61,6.6744223,0,0.305171
12.615,6.695948,0,0.311362
12.62,6.6995348,0,0.312419
12.625,6.7031216,0,0.312872
12.63,6.7246473,0,0.31106
12.635,6.6457181,0,0.31106
12.64,6.663657,0,0.312117
12.645,6.7174737,0,0.310003
12.65,6.6923612,0,0.307587
12.655,6.6744223,0,0.308493
12.66,6.7246473,0,0.308191
12.665,6.6995348,0,0.306228
12.67,6.6672438,0,0.305624
12.675,6.6708355,0,0.30653
12.68,6.7138869,0,0.304718
12.685,6.6744223,0,0.30502
12.69,6.663657,0,0.304718
12.695,6.728239,0,0.304718
12.7,6.6780091,0,0.304718
12.705,6.6421313,0,0.302755
12.71,6.6887744,0,0.304114
12.715,6.6744223,0,0.303208
12.72,6.6887744,0,0.301698
12.725,6.695948,0,0.302755
12.73,6.7174737,0,0.300943
12.735,6.6744223,0,0.302
12.74,6.6313709,0,0.302453
12.745,6.7138869,0,0.304114
12.75,6.695948,0,0.301849
12.755,6.6744223,0,0.30351
12.76,6.7210605,0,0.303208
12.765,6.6600702,0,0.300792
12.77,6.6457181,0,0.301698
12.775,6.6708355,0,0.301094
12.78,6.7067133,0,0.301547
12.785,6.7138869,0,0.300339
12.79,6.6995348,0,0.300339
12.795,6.6851827,0,0.299886
12.8,6.695948,0,0.301547
12.805,6.6277792,0,0.299735
12.81,6.6744223,0,0.299735
12.815,6.7354126,0,0.303208
12.82,6.6815959,0,0.30049
12.825,6.7138869,0,0.303208
12.83,6.7210605,0,0.301547
12.835,6.663657,0,0.300943
12.84,6.6564834,0,0.302
12.845,6.6995348,0,0.300339
12.85,6.6780091,0,0.301547
12.855,6.6995348,0,0.301698
12.86,6.728239,0,0.302151
12.865,6.6744223,0,0.301698
12.87,6.6457181,0,0.302
12.875,6.7067133,0,0.302906
12.88,6.6995348,0,0.304114
12.885,6.7031216,0,0.301698
12.89,6.7174737,0,0.304265
12.895,6.6851827,0,0.31106
12.9,6.6995348,0,0.31106
12.905,6.6493098,0,0.309701
12.91,6.6528966,0,0.312419
12.915,6.7174737,0,0.313174
12.92,6.6744223,0,0.308946
12.925,6.7210605,0,0.310758
12.93,6.695948,0,0.307285
12.935,6.7210605,0,0.308644
12.94,6.6385445,0,0.30502
12.945,6.6564834,0,0.307587
12.95,6.6995348,0,0.30955
12.955,6.6421313,0,0.306077
12.96,6.6995348,0,0.30804
12.965,6.7425862,0,0.305775
12.97,6.6241924,0,0.305473
12.975,6.6744223,0,0.305926
12.98,6.6887744,0,0.307285
12.985,6.7138869,0,0.306379
12.99,6.6851827,0,0.309097
12.995,6.6995348,0,0.310003
13,6.6923612,0,0.309248
13.005,6.6349577,0,0.308191
13.01,6.7067133,0,0.307134
13.015,6.6995348,0,0.307285
13.02,6.6923612,0,0.307134
13.025,6.7031216,0,0.306983
13.03,6.7246473,0,0.306681
13.035,6.6815959,0,0.30502
13.04,6.6493098,0,0.304265
13.045,6.6780091,0,0.305473
13.05,6.6851827,0,0.302302
13.055,6.6923612,0,0.307587
13.06,6.6887744,0,0.303057
13.065,6.7246473,0,0.305775
13.07,6.6564834,0,0.303208
13.075,6.6385445,0,0.304416
13.08,6.6887744,0,0.301849
13.085,6.6708355,0,0.302604
13.09,6.695948,0,0.302
13.095,6.6528966,0,0.302453
13.1,6.728239,0,0.30049
13.105,6.6923612,0,0.300339
13.11,6.6780091,0,0.302
13.115,6.6815959,0,0.30049
13.12,6.7067133,0,0.300188
13.125,6.7103001,0,0.300037
13.13,6.6600702,0,0.298678
13.135,6.7318258,0,0.301698
13.14,6.6672438,0,0.30049
13.145,6.6923612,0,0.301849
13.15,6.6923612,0,0.305322
13.155,6.7138869,0,0.305171
13.16,6.6815959,0,0.303963
13.165,6.6923612,0,0.302755
13.17,6.728239,0,0.302755
13.175,6.6457181,0,0.300792
13.18,6.6600702,0,0.301547
13.185,6.6780091,0,0.301245
13.19,6.7210605,0,0.30049
13.195,6.695948,0,0.299886
13.2,6.6923612,0,0.299282
13.205,6.7138869,0,0.300339
13.21,6.6528966,0,0.298527
13.215,6.6744223,0,0.301547
13.22,6.695948,0,0.298376
13.225,6.6815959,0,0.30049
13.23,6.6744223,0,0.298376
13.235,6.7031216,0,0.299584
13.24,6.6600702,0,0.297923
13.245,6.6528966,0,0.300037
13.25,6.663657,0,0.298678
13.255,6.7318258,0,0.300792
13.26,6.6672438,0,0.298225
13.265,6.6851827,0,0.299131
13.27,6.7067133,0,0.299735
13.275,6.6457181,0,0.296715
13.28,6.6995348,0,0.300339
13.285,6.7138869,0,0.297621
13.29,6.7067133,0,0.299433
13.295,6.6744223,0,0.29747
13.3,6.7138869,0,0.300188
13.305,6.7354126,0,0.302
13.31,6.6708355,0,0.298225
13.315,6.7210605,0,0.301698
13.32,6.6744223,0,0.30049
13.325,6.7031216,0,0.304114
13.33,6.6887744,0,0.299131
13.335,6.7174737,0,0.302302
13.34,6.6493098,0,0.303359
13.345,6.6923612,0,0.304567
13.35,6.7031216,0,0.303359
13.355,6.6887744,0,0.308946
13.36,6.6923612,0,0.302302
13.365,6.6851827,0,0.304718
13.37,6.663657,0,0.303057
13.375,6.6528966,0,0.303661
13.38,6.7210605,0,0.305473
13.385,6.6995348,0,0.302302
13.39,6.7246473,0,0.311664
13.395,6.7138869,0,0.314231
13.4,6.695948,0,0.310003
13.405,6.6349577,0,0.310003
13.41,6.7103001,0,0.309399
13.415,6.7031216,0,0.309399
13.42,6.6923612,0,0.307436
13.425,6.7031216,0,0.30955
13.43,6.7031216,0,0.306228
13.435,6.6421313,0,0.305473
13.44,6.6780091,0,0.308342
13.445,6.6995348,0,0.304869
13.45,6.7210605,0,0.306077
13.455,6.6780091,0,0.302302
13.46,6.7174737,0,0.305926
13.465,6.6851827,0,0.301547
13.47,6.6672438,0,0.304265
13.475,6.6385445,0,0.300792
13.48,6.7210605,0,0.300641
13.485,6.6887744,0,0.300792
13.49,6.6923612,0,0.300943
13.495,6.6851827,0,0.299735
13.5,6.6457181,0,0.30049
13.505,6.6815959,0,0.299584
13.51,6.6815959,0,0.301396
13.515,6.6815959,0,0.299433
13.52,6.663657,0,0.303208
13.525,6.7031216,0,0.300641
13.53,6.7067133,0,0.301547
13.535,6.6349577,0,0.302302
13.54,6.6923612,0,0.30049
13.545,6.7138869,0,0.302
13.55,6.695948,0,0.300188
13.555,6.7210605,0,0.302755
13.56,6.7533515,0,0.30049
13.565,6.695948,0,0.301396
13.57,6.6528966,0,0.301245
13.575,6.7138869,0,0.300188
13.58,6.7031216,0,0.301094
13.585,6.6708355,0,0.300037
13.59,6.7210605,0,0.304567
13.595,6.6851827,0,0.305171
13.6,6.663657,0,0.305171
13.605,6.6995348,0,0.303208
13.61,6.7067133,0,0.305624
13.615,6.6815959,0,0.306077
13.62,6.7210605,0,0.304265
13.625,6.6780091,0,0.306077
13.63,6.6564834,0,0.308644
13.635,6.6851827,0,0.30351
13.64,6.7067133,0,0.308342
