time [s],Oxidizer mass flow rate [g/s],Thrust [N],Chamber pressure [MPaG]
t,mox,F,Pc
10.66,6.581089848,0,0.289467
10.665,6.570531839,0,0.288108
10.67,6.559978636,0,0.289618
10.675,6.584607582,0,0.289316
10.68,6.545902893,0,0.28992
10.685,6.514233673,0,0.290977
10.69,6.609236528,0,0.286598
10.695,6.595160785,0,0.288863
10.7,6.549420628,0,0.287051
10.705,6.591643051,0,0.2869
10.71,6.570531839,0,0.289014
10.715,6.50368047,0,0.287655
10.72,6.570531839,0,0.288259
10.725,6.588125317,0,0.287957
10.73,6.559978636,0,0.287202
10.735,6.563496371,0,0.289316
10.74,6.577572114,0,0.287957
10.745,6.567014105,0,0.290977
10.75,6.521273947,0,0.290071
10.755,6.517751407,0,0.290373
10.76,6.619794537,0,0.290071
10.765,6.538862619,0,0.290373
10.77,6.584607582,0,0.289618
10.775,6.588125317,0,0.289014
10.78,6.521273947,0,0.290675
10.785,6.542385159,0,0.287806
10.79,6.577572114,0,0.290222
10.795,6.574049574,0,0.291581
10.8,6.584607582,0,0.293695
10.805,6.591643051,0,0.294148
10.81,6.549420628,0,0.29294
10.815,6.517751407,0,0.292487
10.82,6.577572114,0,0.290373
10.825,6.574049574,0,0.290977
10.83,6.545902893,0,0.288863
10.835,6.598683325,0,0.292487
10.84,6.549420628,0,0.289316
10.845,6.514233673,0,0.291883
10.85,6.556456096,0,0.290977
10.855,6.567014105,0,0.290977
10.86,6.581089848,0,0.292638
10.865,6.567014105,0,0.290222
10.87,6.609236528,0,0.292034
10.875,6.545902893,0,0.292034
10.88,6.528309416,0,0.290826
10.885,6.584607582,0,0.292789
10.89,6.567014105,0,0.293091
10.895,6.549420628,0,0.294903
10.9,6.567014105,0,0.294601
10.905,6.595160785,0,0.293544
10.91,6.535344885,0,0.292185
10.915,6.53182715,0,0.293695
10.92,6.605718794,0,0.293242
10.925,6.563496371,0,0.291883
10.93,6.559978636,0,0.291883
10.935,6.598683325,0,0.290977
10.94,6.538862619,0,0.290977
10.945,6.517751407,0,0.292638
10.95,6.556456096,0,0.295658
10.955,6.574049574,0,0.294148
10.96,6.567014105,0,0.295658
10.965,6.559978636,0,0.292487
10.97,6.584607582,0,0.295658
10.975,6.53182715,0,0.293393
10.98,6.507198204,0,0.295507
10.985,6.570531839,0,0.294601
10.99,6.588125317,0,0.296564
10.995,6.528309416,0,0.296564
11,6.588125317,0,0.295658
11.005,6.563496371,0,0.297621
11.01,6.50368047,0,0.297168
11.015,6.567014105,0,0.297017
11.02,6.577572114,0,0.296715
11.025,6.581089848,0,0.297168
11.03,6.559978636,0,0.296413
11.035,6.595160785,0,0.296262
11.04,6.574049574,0,0.296111
11.045,6.50015793,0,0.296262
11.05,6.538862619,0,0.29445
11.055,6.588125317,0,0.295507
11.06,6.567014105,0,0.297168
11.065,6.570531839,0,0.300641
11.07,6.545902893,0,0.296262
11.075,6.577572114,0,0.29747
11.08,6.510715939,0,0.295054
11.085,6.528309416,0,0.296413
11.09,6.528309416,0,0.295809
11.095,6.584607582,0,0.297772
11.1,6.574049574,0,0.296866
11.105,6.563496371,0,0.29898
11.11,6.563496371,0,0.300943
11.115,6.577572114,0,0.297923
11.12,6.496640196,0,0.298678
11.125,6.549420628,0,0.296413
11.13,6.588125317,0,0.300943
11.135,6.535344885,0,0.295809
11.14,6.577572114,0,0.297319
11.145,6.584607582,0,0.29747
11.15,6.549420628,0,0.297772
11.155,6.559978636,0,0.29898
11.16,6.538862619,0,0.297168
11.165,6.588125317,0,0.297772
11.17,6.556456096,0,0.298225
11.175,6.552938362,0,0.298376
11.18,6.598683325,0,0.298225
11.185,6.545902893,0,0.300792
11.19,6.50015793,0,0.29898
11.195,6.588125317,0,0.298678
11.2,6.591643051,0,0.30049
11.205,6.574049574,0,0.297017
11.21,6.549420628,0,0.298829
11.215,6.570531839,0,0.296715
11.22,6.538862619,0,0.297772
11.225,6.507198204,0,0.296866
11.23,6.542385159,0,0.295356
11.235,6.581089848,0,0.295809
11.24,6.570531839,0,0.295809
11.245,6.552938362,0,0.297168
11.25,6.577572114,0,0.295205
11.255,6.53182715,0,0.29596
11.26,6.524791682,0,0.296111
11.265,6.584607582,0,0.296111
11.27,6.577572114,0,0.295054
11.275,6.549420628,0,0.294752
11.28,6.60220106,0,0.295507
11.285,6.574049574,0,0.295205
11.29,6.507198204,0,0.295356
11.295,6.567014105,0,0.295658
11.3,6.563496371,0,0.293997
11.305,6.559978636,0,0.295356
11.31,6.584607582,0,0.295507
11.315,6.577572114,0,0.296866
11.32,6.570531839,0,0.298678
11.325,6.542385159,0,0.299131
11.33,6.545902893,0,0.299433
11.335,6.577572114,0,0.298074
11.34,6.567014105,0,0.300037
11.345,6.588125317,0,0.29596
11.35,6.577572114,0,0.299735
11.355,6.577572114,0,0.295507
11.36,6.50368047,0,0.296866
11.365,6.552938362,0,0.296111
11.37,6.570531839,0,0.295054
11.375,6.53182715,0,0.295809
11.38,6.584607582,0,0.297017
11.385,6.591643051,0,0.296413
11.39,6.559978636,0,0.298829
11.395,6.528309416,0,0.298225
11.4,6.556456096,0,0.297017
11.405,6.570531839,0,0.297923
11.41,6.549420628,0,0.300792
11.415,6.595160785,0,0.295507
11.42,6.584607582,0,0.296564
11.425,6.567014105,0,0.296564
11.43,6.514233673,0,0.297017
11.435,6.567014105,0,0.295205
11.44,6.581089848,0,0.295356
11.445,6.53182715,0,0.296715
11.45,6.567014105,0,0.29596
11.455,6.598683325,0,0.297772
11.46,6.538862619,0,0.29898
11.465,6.528309416,0,0.298678
11.47,6.567014105,0,0.298527
11.475,6.570531839,0,0.300188
11.48,6.535344885,0,0.301849
11.485,6.574049574,0,0.298376
11.49,6.584607582,0,0.302755
11.495,6.581089848,0,0.300339
11.5,6.507198204,0,0.304416
11.505,6.556456096,0,0.302755
11.51,6.584607582,0,0.301396
11.515,6.549420628,0,0.301849
11.52,6.570531839,0,0.301396
11.525,6.549420628,0,0.302151
11.53,6.545902893,0,0.300943
11.535,6.538862619,0,0.300339
11.54,6.521273947,0,0.301849
11.545,6.584607582,0,0.302
11.55,6.591643051,0,0.304718
11.555,6.528309416,0,0.302755
11.56,6.584607582,0,0.301547
11.565,6.574049574,0,0.301698
11.57,6.524791682,0,0.300792
11.575,6.521273947,0,0.303057
11.58,6.542385159,0,0.301698
11.585,6.584607582,0,0.299282
11.59,6.559978636,0,0.302755
11.595,6.538862619,0,0.301245
11.6,6.588125317,0,0.300339
11.605,6.517751407,0,0.299886
11.61,6.559978636,0,0.297772
11.615,6.574049574,0,0.302
11.62,6.577572114,0,0.299433
11.625,6.538862619,0,0.303057
11.63,6.619794537,0,0.299584
11.635,6.517751407,0,0.302755
11.64,6.50368047,0,0.300641
11.645,6.545902893,0,0.299584
11.65,6.563496371,0,0.303057
11.655,6.563496371,0,0.301547
11.66,6.538862619,0,0.301245
11.665,6.574049574,0,0.300037
11.67,6.567014105,0,0.299282
11.675,6.50368047,0,0.300943
11.68,6.538862619,0,0.300943
11.685,6.588125317,0,0.300339
11.69,6.53182715,0,0.29747
11.695,6.60220106,0,0.299735
11.7,6.542385159,0,0.299433
11.705,6.542385159,0,0.300037
11.71,6.524791682,0,0.299735
11.715,6.556456096,0,0.299735
11.72,6.577572114,0,0.298829
11.725,6.549420628,0,0.29747
11.73,6.577572114,0,0.298678
11.735,6.591643051,0,0.297319
11.74,6.542385159,0,0.300037
11.745,6.507198204,0,0.301094
11.75,6.591643051,0,0.298074
11.755,6.538862619,0,0.301245
11.76,6.567014105,0,0.299131
11.765,6.570531839,0,0.299735
11.77,6.574049574,0,0.299584
11.775,6.524791682,0,0.30049
11.78,6.524791682,0,0.300339
11.785,6.605718794,0,0.299584
11.79,6.563496371,0,0.298376
11.795,6.559978636,0,0.299735
11.8,6.584607582,0,0.299131
11.805,6.535344885,0,0.299282
11.81,6.517751407,0,0.299282
11.815,6.567014105,0,0.297923
11.82,6.570531839,0,0.29898
11.825,6.570531839,0,0.300188
11.83,6.574049574,0,0.29898
11.835,6.584607582,0,0.298074
11.84,6.524791682,0,0.299886
11.845,6.563496371,0,0.298678
11.85,6.570531839,0,0.29898
11.855,6.581089848,0,0.300339
11.86,6.521273947,0,0.299433
11.865,6.60220106,0,0.301849
11.87,6.521273947,0,0.300641
11.875,6.514233673,0,0.303057
11.88,6.567014105,0,0.30502
11.885,6.538862619,0,0.301396
11.89,6.556456096,0,0.304718
11.895,6.556456096,0,0.301396
11.9,6.563496371,0,0.302302
11.905,6.507198204,0,0.300641
11.91,6.567014105,0,0.299433
11.915,6.570531839,0,0.300188
11.92,6.549420628,0,0.301698
11.925,6.595160785,0,0.298376
11.93,6.588125317,0,0.30049
11.935,6.549420628,0,0.30049
11.94,6.510715939,0,0.299282
11.945,6.574049574,0,0.300943
11.95,6.563496371,0,0.302
11.955,6.556456096,0,0.298678
11.96,6.591643051,0,0.300037
11.965,6.542385159,0,0.302453
11.97,6.535344885,0,0.303057
11.975,6.549420628,0,0.301396
11.98,6.595160785,0,0.303812
11.985,6.528309416,0,0.303812
11.99,6.563496371,0,0.30653
11.995,6.577572114,0,0.304265
12,6.514233673,0,0.306681
12.005,6.50368047,0,0.306077
12.01,6.570531839,0,0.306832
12.015,6.559978636,0,0.304265
12.02,6.563496371,0,0.304567
12.025,6.577572114,0,0.302604
12.03,6.570531839,0,0.30049
12.035,6.528309416,0,0.303057
12.04,6.524791682,0,0.303057
12.045,6.584607582,0,0.30049
12.05,6.581089848,0,0.303057
12.055,6.538862619,0,0.298829
12.06,6.574049574,0,0.299584
12.065,6.542385159,0,0.298225
12.07,6.493122461,0,0.298376
12.075,6.574049574,0,0.297923
12.08,6.542385159,0,0.29747
12.085,6.545902893,0,0.297923
12.09,6.591643051,0,0.296866
12.095,6.559978636,0,0.295054
12.1,6.50015793,0,0.298527
12.105,6.528309416,0,0.294601
12.11,6.574049574,0,0.299433
12.115,6.570531839,0,0.295658
12.12,6.563496371,0,0.297319
12.125,6.588125317,0,0.300188
12.13,6.517751407,0,0.296262
12.135,6.524791682,0,0.297017
12.14,6.584607582,0,0.297319
12.145,6.556456096,0,0.301547
12.15,6.563496371,0,0.299282
12.155,6.591643051,0,0.300943
12.16,6.559978636,0,0.303208
12.165,6.514233673,0,0.299433
12.17,6.556456096,0,0.307436
12.175,6.591643051,0,0.303661
12.18,6.538862619,0,0.30653
12.185,6.588125317,0,0.305926
12.19,6.545902893,0,0.304869
12.195,6.552938362,0,0.303812
12.2,6.524791682,0,0.304114
12.205,6.552938362,0,0.304567
12.21,6.574049574,0,0.301698
12.215,6.570531839,0,0.302906
12.22,6.559978636,0,0.306983
12.225,6.584607582,0,0.300037
12.23,6.514233673,0,0.302
12.235,6.538862619,0,0.30351
12.24,6.581089848,0,0.300188
12.245,6.542385159,0,0.301849
12.25,6.574049574,0,0.301547
12.255,6.574049574,0,0.30049
12.26,6.549420628,0,0.301245
12.265,6.521273947,0,0.299433
12.27,6.556456096,0,0.299433
12.275,6.567014105,0,0.301396
12.28,6.528309416,0,0.297621
12.285,6.626830006,0,0.298829
12.29,6.567014105,0,0.297319
12.295,6.524791682,0,0.299433
12.3,6.563496371,0,0.299433
12.305,6.563496371,0,0.297319
12.31,6.570531839,0,0.299735
12.315,6.567014105,0,0.298376
12.32,6.545902893,0,0.298829
12.325,6.507198204,0,0.300339
12.33,6.521273947,0,0.299735
12.335,6.563496371,0,0.301245
12.34,6.570531839,0,0.300188
12.345,6.552938362,0,0.300037
12.35,6.584607582,0,0.300641
12.355,6.535344885,0,0.30049
12.36,6.493122461,0,0.302755
12.365,6.584607582,0,0.302
12.37,6.556456096,0,0.303359
12.375,6.545902893,0,0.307436
12.38,6.584607582,0,0.305775
12.385,6.542385159,0,0.306832
12.39,6.528309416,0,0.304416
12.395,6.535344885,0,0.30653
12.4,6.605718794,0,0.302151
12.405,6.53182715,0,0.30351
12.41,6.559978636,0,0.303057
12.415,6.549420628,0,0.300943
12.42,6.549420628,0,0.301245
12.425,6.521273947,0,0.306077
12.43,6.542385159,0,0.306228
12.435,6.591643051,0,0.305926
12.44,6.538862619,0,0.304718
12.445,6.567014105,0,0.30351
12.45,6.581089848,0,0.303359
12.455,6.507198204,0,0.303208
12.46,6.545902893,0,0.305473
12.465,6.552938362,0,0.303963
12.47,6.556456096,0,0.303057
12.475,6.577572114,0,0.30351
12.48,6.574049574,0,0.299886
12.485,6.584607582,0,0.301849
12.49,6.496640196,0,0.29898
12.495,6.549420628,0,0.300339
12.5,6.563496371,0,0.297923
12.505,6.559978636,0,0.302151
12.51,6.538862619,0,0.297772
12.515,6.609236528,0,0.297621
12.52,6.538862619,0,0.301094
12.525,6.486086993,0,0.299282
12.53,6.577572114,0,0.299886
12.535,6.545902893,0,0.297319
12.54,6.538862619,0,0.30049
12.545,6.574049574,0,0.299735
12.55,6.556456096,0,0.300641
12.555,6.517751407,0,0.297168
12.56,6.552938362,0,0.301849
12.565,6.591643051,0,0.300943
12.57,6.542385159,0,0.299886
12.575,6.588125317,0,0.298678
12.58,6.577572114,0,0.301698
12.585,6.514233673,0,0.298376
12.59,6.545902893,0,0.299131
12.595,6.567014105,0,0.295205
12.6,6.570531839,0,0.298225
12.605,6.574049574,0,0.295507
12.61,6.595160785,0,0.295507
12.615,6.517751407,0,0.29445
12.62,6.535344885,0,0.29596
12.625,6.588125317,0,0.293544
12.63,6.563496371,0,0.296111
12.635,6.545902893,0,0.296413
12.64,6.595160785,0,0.295356
12.645,6.570531839,0,0.297017
12.65,6.538862619,0,0.295507
12.655,6.542385159,0,0.297772
12.66,6.584607582,0,0.296564
12.665,6.545902893,0,0.298527
12.67,6.535344885,0,0.300188
12.675,6.598683325,0,0.298225
12.68,6.549420628,0,0.300339
12.685,6.514233673,0,0.299735
12.69,6.559978636,0,0.300943
12.695,6.545902893,0,0.299886
12.7,6.559978636,0,0.298678
12.705,6.567014105,0,0.299886
12.71,6.588125317,0,0.30049
12.715,6.545902893,0,0.300339
12.72,6.50368047,0,0.29898
12.725,6.584607582,0,0.29898
12.73,6.567014105,0,0.298678
12.735,6.545902893,0,0.29747
12.74,6.591643051,0,0.299131
12.745,6.53182715,0,0.297319
12.75,6.517751407,0,0.298678
12.755,6.542385159,0,0.299886
12.76,6.577572114,0,0.299886
12.765,6.584607582,0,0.301849
12.77,6.570531839,0,0.302755
12.775,6.556456096,0,0.303661
12.78,6.567014105,0,0.30049
12.785,6.50015793,0,0.304416
12.79,6.545902893,0,0.300943
12.795,6.605718794,0,0.306832
12.8,6.552938362,0,0.305171
12.805,6.584607582,0,0.311362
12.81,6.591643051,0,0.312419
12.815,6.535344885,0,0.312872
12.82,6.528309416,0,0.31106
12.825,6.570531839,0,0.31106
12.83,6.549420628,0,0.312117
12.835,6.570531839,0,0.310003
12.84,6.598683325,0,0.307587
12.845,6.545902893,0,0.308493
12.85,6.517751407,0,0.308191
12.855,6.577572114,0,0.306228
12.86,6.570531839,0,0.305624
12.865,6.574049574,0,0.30653
12.87,6.588125317,0,0.304718
12.875,6.556456096,0,0.30502
12.88,6.570531839,0,0.304718
12.885,6.521273947,0,0.304718
12.89,6.524791682,0,0.304718
12.895,6.588125317,0,0.302755
12.9,6.545902893,0,0.304114
12.905,6.591643051,0,0.303208
12.91,6.567014105,0,0.301698
12.915,6.591643051,0,0.302755
12.92,6.510715939,0,0.300943
12.925,6.528309416,0,0.302
12.93,6.570531839,0,0.302453
12.935,6.514233673,0,0.304114
12.94,6.570531839,0,0.301849
12.945,6.612754263,0,0.30351
12.95,6.496640196,0,0.303208
12.955,6.545902893,0,0.300792
12.96,6.559978636,0,0.301698
12.965,6.584607582,0,0.301094
12.97,6.556456096,0,0.301547
12.975,6.570531839,0,0.300339
12.98,6.563496371,0,0.300339
12.985,6.507198204,0,0.299886
12.99,6.577572114,0,0.301547
12.995,6.570531839,0,0.299735
13,6.563496371,0,0.299735
13.005,6.574049574,0,0.303208
13.01,6.595160785,0,0.30049
13.015,6.552938362,0,0.303208
13.02,6.521273947,0,0.301547
13.025,6.549420628,0,0.300943
13.03,6.556456096,0,0.302
13.035,6.563496371,0,0.300339
13.04,6.559978636,0,0.301547
13.045,6.595160785,0,0.301698
13.05,6.528309416,0,0.302151
13.055,6.510715939,0,0.301698
13.06,6.559978636,0,0.302
13.065,6.542385159,0,0.302906
13.07,6.567014105,0,0.304114
13.075,6.524791682,0,0.301698
13.08,6.598683325,0,0.304265
13.085,6.563496371,0,0.31106
13.09,6.549420628,0,0.31106
13.095,6.552938362,0,0.309701
13.1,6.577572114,0,0.312419
13.105,6.581089848,0,0.313174
13.11,6.53182715,0,0.308946
13.115,6.60220106,0,0.310758
13.12,6.538862619,0,0.307285
13.125,6.563496371,0,0.308644
13.13,6.563496371,0,0.30502
13.135,6.584607582,0,0.307587
13.14,6.552938362,0,0.30955
13.145,6.563496371,0,0.306077
13.15,6.598683325,0,0.30804
13.155,6.517751407,0,0.305775
13.16,6.53182715,0,0.305473
13.165,6.549420628,0,0.305926
13.17,6.591643051,0,0.307285
13.175,6.567014105,0,0.306379
13.18,6.563496371,0,0.309097
13.185,6.584607582,0,0.310003
13.19,6.524791682,0,0.309248
13.195,6.545902893,0,0.308191
13.2,6.567014105,0,0.307134
13.205,6.552938362,0,0.307285
13.21,6.545902893,0,0.307134
13.215,6.574049574,0,0.306983
13.22,6.53182715,0,0.306681
13.225,6.524791682,0,0.30502
13.23,6.535344885,0,0.304265
13.235,6.60220106,0,0.305473
13.24,6.538862619,0,0.302302
13.245,6.556456096,0,0.307587
13.25,6.577572114,0,0.303057
13.255,6.517751407,0,0.305775
13.26,6.570531839,0,0.303208
13.265,6.584607582,0,0.304416
13.27,6.577572114,0,0.301849
13.275,6.545902893,0,0.302604
13.28,6.584607582,0,0.302
13.285,6.605718794,0,0.302453
13.29,6.542385159,0,0.30049
13.295,6.591643051,0,0.300339
13.3,6.545902893,0,0.302
13.305,6.574049574,0,0.30049
13.31,6.559978636,0,0.300188
13.315,6.588125317,0,0.300037
13.32,6.521273947,0,0.298678
13.325,6.563496371,0,0.301698
13.33,6.574049574,0,0.30049
13.335,6.559978636,0,0.301849
13.34,6.563496371,0,0.305322
13.345,6.556456096,0,0.305171
13.35,6.535344885,0,0.303963
13.355,6.524791682,0,0.302755
13.36,6.591643051,0,0.302755
13.365,6.570531839,0,0.300792
13.37,6.595160785,0,0.301547
13.375,6.584607582,0,0.301245
13.38,6.567014105,0,0.30049
13.385,6.507198204,0,0.299886
13.39,6.581089848,0,0.299282
13.395,6.574049574,0,0.300339
13.4,6.563496371,0,0.298527
13.405,6.574049574,0,0.301547
13.41,6.574049574,0,0.298376
13.415,6.514233673,0,0.30049
13.42,6.549420628,0,0.298376
13.425,6.570531839,0,0.299584
13.43,6.591643051,0,0.297923
13.435,6.549420628,0,0.300037
13.44,6.588125317,0,0.298678
13.445,6.556456096,0,0.300792
13.45,6.538862619,0,0.298225
13.455,6.510715939,0,0.299131
13.46,6.591643051,0,0.299735
13.465,6.559978636,0,0.296715
13.47,6.563496371,0,0.300339
13.475,6.556456096,0,0.297621
13.48,6.517751407,0,0.299433
13.485,6.552938362,0,0.29747
13.49,6.552938362,0,0.300188
13.495,6.552938362,0,0.302
13.5,6.535344885,0,0.298225
13.505,6.574049574,0,0.301698
13.51,6.577572114,0,0.30049
13.515,6.507198204,0,0.304114
13.52,6.563496371,0,0.299131
13.525,6.584607582,0,0.302302
13.53,6.567014105,0,0.303359
13.535,6.591643051,0,0.304567
13.54,6.623312271,0,0.303359
13.545,6.567014105,0,0.308946
13.55,6.524791682,0,0.302302
13.555,6.584607582,0,0.304718
13.56,6.574049574,0,0.303057
13.565,6.542385159,0,0.303661
13.57,6.591643051,0,0.305473
13.575,6.556456096,0,0.302302
13.58,6.535344885,0,0.311664
13.585,6.570531839,0,0.314231
13.59,6.577572114,0,0.310003
13.595,6.552938362,0,0.310003
13.6,6.591643051,0,0.309399
13.605,6.549420628,0,0.309399
13.61,6.528309416,0,0.307436
13.615,6.556456096,0,0.30955
13.62,6.577572114,0,0.306228
13.625,6.538862619,0,0.305473
13.63,6.556456096,0,0.308342
13.635,6.591643051,0,0.304869
13.64,6.53182715,0,0.306077
13.645,6.549420628,0,0.302302
13.65,6.588125317,0,0.305926
13.655,6.552938362,0,0.301547
13.66,6.591643051,0,0.304265
13.665,6.581089848,0,0.300792
13.67,6.563496371,0,0.300641
13.675,6.528309416,0,0.300792
13.68,6.577572114,0,0.300943
13.685,6.556456096,0,0.299735
13.69,6.574049574,0,0.30049
13.695,6.570531839,0,0.299584
13.7,6.60220106,0,0.301396
13.705,6.514233673,0,0.299433
13.71,6.549420628,0,0.303208
13.715,6.545902893,0,0.300641
13.72,6.581089848,0,0.301547
13.725,6.556456096,0,0.302302
13.73,6.595160785,0,0.30049
13.735,6.556456096,0,0.302
13.74,6.493122461,0,0.300188
13.745,6.588125317,0,0.302755
13.75,6.53182715,0,0.30049
13.755,6.574049574,0,0.301396
13.76,6.567014105,0,0.301245
13.765,6.563496371,0,0.300188
13.77,6.514233673,0,0.301094
13.775,6.588125317,0,0.300037
13.78,6.556456096,0,0.304567
13.785,6.545902893,0,0.305171
13.79,6.581089848,0,0.305171
13.795,6.521273947,0,0.303208
13.8,6.535344885,0,0.305624
13.805,6.63034774,0,0.306077
13.81,6.545902893,0,0.304265
13.815,6.595160785,0,0.306077
13.82,6.588125317,0,0.308644
13.825,6.545902893,0,0.30351
13.83,6.50015793,0,0.308342
13.835,6.595160785,0,0.30955
13.84,6.556456096,0,0.305171
13.845,6.556456096,0,0.310003
13.85,6.598683325,0,0.306983
13.855,6.549420628,0,0.311362
13.86,6.538862619,0,0.315439
13.865,6.556456096,0,0.307285
13.87,6.563496371,0,0.308191
13.875,6.521273947,0,0.305926
13.88,6.574049574,0,0.305473
13.885,6.567014105,0,0.305926
13.89,6.53182715,0,0.303359
13.895,6.545902893,0,0.305171
13.9,6.567014105,0,0.301245
13.905,6.584607582,0,0.304265
13.91,6.567014105,0,0.301396
13.915,6.605718794,0,0.301245
13.92,6.574049574,0,0.302151
13.925,6.542385159,0,0.299131
13.93,6.577572114,0,0.301849
13.935,6.574049574,0,0.299886
13.94,6.556456096,0,0.30049
13.945,6.588125317,0,0.299282
13.95,6.563496371,0,0.301547
13.955,6.521273947,0,0.300339
13.96,6.542385159,0,0.299735
13.965,6.588125317,0,0.300641
13.97,6.549420628,0,0.304718
13.975,6.595160785,0,0.303057
13.98,6.549420628,0,0.303208
13.985,6.542385159,0,0.303661
13.99,6.535344885,0,0.306077
13.995,6.567014105,0,0.303359
14,6.567014105,0,0.303208
14.005,6.552938362,0,0.304869
14.01,6.588125317,0,0.305775
14.015,6.556456096,0,0.306077
14.02,6.521273947,0,0.304718
14.025,6.549420628,0,0.310456
14.03,6.577572114,0,0.30653
14.035,6.542385159,0,0.307738
14.04,6.574049574,0,0.303812
14.045,6.567014105,0,0.305322
14.05,6.517751407,0,0.304416
14.055,6.570531839,0,0.305624
14.06,6.559978636,0,0.304718
14.065,6.528309416,0,0.304869
14.07,6.556456096,0,0.302755
14.075,6.545902893,0,0.301094
14.08,6.545902893,0,0.304265
14.085,6.489604727,0,0.299735
14.09,6.577572114,0,0.302
14.095,6.538862619,0,0.29898
14.1,6.521273947,0,0.300037
14.105,6.588125317,0,0.298074
14.11,6.524791682,0,0.298829
14.115,6.489604727,0,0.299282
14.12,6.521273947,0,0.296715
14.125,6.542385159,0,0.29747
14.13,6.552938362,0,0.299282
14.135,6.53182715,0,0.297621
14.14,6.567014105,0,0.299735
14.145,6.50015793,0,0.298527
14.15,6.468493515,0,0.301245
14.155,6.528309416,0,0.301396
14.16,6.50368047,0,0.302906
14.165,6.510715939,0,0.304416
14.17,6.577572114,0,0.302755
14.175,6.493122461,0,0.303963
14.18,6.475528984,0,0.306379
14.185,6.514233673,0,0.306379
14.19,6.524791682,0,0.305775
14.195,6.482564453,0,0.306832
14.2,6.556456096,0,0.305775
14.205,6.53182715,0,0.304416
14.21,6.436824295,0,0.304114
14.215,6.50015793,0,0.305473
14.22,6.496640196,0,0.305171
14.225,6.47201125,0,0.302
14.23,6.53182715,0,0.303812
14.235,6.521273947,0,0.300792
14.24,6.479046718,0,0.302453
14.245,6.475528984,0,0.30049
14.25,6.507198204,0,0.303208
14.255,6.489604727,0,0.302604
14.26,6.517751407,0,0.300943
14.265,6.514233673,0,0.308342
14.27,6.482564453,0,0.306228
14.275,6.443859764,0,0.306681
14.28,6.486086993,0,0.310003
14.285,6.514233673,0,0.303963
14.29,6.475528984,0,0.306379
14.295,6.521273947,0,0.302453
14.3,6.468493515,0,0.303812
14.305,6.433306561,0,0.301094
14.31,6.479046718,0,0.299735
14.315,6.475528984,0,0.300943
14.32,6.461453241,0,0.298376
14.325,6.50015793,0,0.299131
14.33,6.443859764,0,0.298829
14.335,6.433306561,0,0.298225
14.34,6.47201125,0,0.300641
14.345,6.468493515,0,0.29747
14.35,6.47201125,0,0.298527
14.355,6.514233673,0,0.298225
14.36,6.422748552,0,0.298225
14.365,6.436824295,0,0.299735
14.37,6.468493515,0,0.296715
14.375,6.464975781,0,0.298376
14.38,6.464975781,0,0.300943
14.385,6.486086993,0,0.298527
14.39,6.408677615,0,0.302302
14.395,6.482564453,0,0.299131
14.4,6.447382304,0,0.299282
14.405,6.457935507,0,0.297017
14.41,6.50368047,0,0.298678
14.415,6.443859764,0,0.298225
14.42,6.408677615,0,0.295658
14.425,6.482564453,0,0.297772
14.43,6.429788826,0,0.29747
14.435,6.464975781,0,0.297017
14.44,6.454417772,0,0.297772
14.445,6.384043863,0,0.29596
14.45,6.440342029,0,0.300339
14.455,6.433306561,0,0.296715
14.46,6.464975781,0,0.298829
14.465,6.429788826,0,0.297772
14.47,6.47201125,0,0.299735
14.475,6.36996812,0,0.30049
14.48,6.422748552,0,0.302151
14.485,6.468493515,0,0.300339
14.49,6.429788826,0,0.299433
14.495,6.482564453,0,0.299735
14.5,6.426266286,0,0.300641
14.505,6.429788826,0,0.303208
14.51,6.457935507,0,0.303057
14.515,6.436824295,0,0.302151
14.52,6.450900038,0,0.30502
14.525,6.496640196,0,0.30049
14.53,6.391084137,0,0.302755
14.535,6.433306561,0,0.302755
14.54,6.440342029,0,0.303812
14.545,6.40163734,0,0.304718
14.55,6.457935507,0,0.305322
14.555,6.391084137,0,0.302
14.56,6.380526129,0,0.303661
14.565,6.457935507,0,0.305775
14.57,6.384043863,0,0.302302
14.575,6.454417772,0,0.302906
14.58,6.40163734,0,0.301396
14.585,6.359414917,0,0.304718
14.59,6.447382304,0,0.302755
14.595,6.398119606,0,0.302906
14.6,6.429788826,0,0.301849
14.605,6.447382304,0,0.302151
14.61,6.348856908,0,0.299735
14.615,6.412195349,0,0.302302
14.62,6.394601872,0,0.301547
14.625,6.40163734,0,0.302
14.63,6.398119606,0,0.303963
14.635,6.36996812,0,0.307285
14.64,6.362932651,0,0.301698
14.645,6.429788826,0,0.304567
14.65,6.398119606,0,0.306077
14.655,6.419230818,0,0.303359
14.66,6.408677615,0,0.304718
14.665,6.359414917,0,0.302453
14.67,6.398119606,0,0.306379
14.675,6.391084137,0,0.301396
14.68,6.394601872,0,0.301245
14.685,6.405155075,0,0.300641
14.69,6.377008394,0,0.297621
14.695,6.355897183,0,0.298376
14.7,6.387561597,0,0.296866
14.705,6.377008394,0,0.294299
14.71,6.40163734,0,0.295054
14.715,6.387561597,0,0.298074
14.72,6.324227962,0,0.294601
14.725,6.408677615,0,0.297319
14.73,6.408677615,0,0.294903
14.735,6.398119606,0,0.29898
14.74,6.40163734,0,0.295356
14.745,6.324227962,0,0.299282
14.75,6.359414917,0,0.294148
14.755,6.384043863,0,0.29596
14.76,6.348856908,0,0.295054
