t,mox,F,Pc,of,mf,eta,gamma,cstr_th,cstr_ex
0.19,0.004381941224,0,271477.0,2.939618252320822,0.0014906497537700576,0.8973532486023341,1.1150386499347966,1555.2961921852211,1395.650090594072
0.195,0.004406571612,0,273138.0,2.9365875305410105,0.0015005756055867243,0.8973532486023341,1.115067125775313,1555.6580891174374,1395.9748399814966
0.2,0.004420646394,0,274044.0,2.9360131976059467,0.0015056629846230381,0.8973532486023341,1.115082282194041,1555.7714560230872,1396.0765701424482
0.205,0.004427683785,0,273742.0,2.955735049639022,0.001497997523675454,0.8973532486023341,1.115073525115193,1554.2216922700811,1394.6858846054445
0.21,0.004459351083,0,274346.0,2.992684709709846,0.0014900838262485573,0.8973532486023341,1.1150819014270987,1551.4319680769117,1392.182516538923
0.215,0.004473425865,0,274648.0,3.0082588841217444,0.00148704816883006,0.8973532486023341,1.1150869300623447,1550.2632839513872,1391.1337940424094
0.22,0.004452314172,0,275554.0,2.948626336392967,0.0015099621532399673,0.8973532486023341,1.115104700868842,1554.9070794543638,1395.300919021353
0.225,0.004403052917,0,273893.0,2.91097020544835,0.0015125723062225016,0.8973532486023341,1.115089412218863,1557.7225320121663,1397.8273745156257
0.23,0.004480463256,0,274799.0,3.0160537357351784,0.0014855382723835537,0.8973532486023341,1.1150894099119957,1549.678503316309,1390.6090392398326
0.235,0.004459351083,0,275554.0,2.96030417479096,0.0015063827295095087,0.8973532486023341,1.1151033723567958,1554.0059210042284,1394.492261559201
0.24,0.004480463256,0,274346.0,3.028426099829385,0.001479469238576573,0.8973532486023341,1.1150813967037976,1548.6993382221867,1389.7303822617582
0.245,0.0044487954770000004,0,271779.0,3.0451131035851153,0.0014609623109769821,0.8973532486023341,1.1150366479436602,1547.2341259007708,1388.4155692253173
0.25,0.004491018861000001,0,270420.0,3.158358396838689,0.0014219471943067697,0.8973532486023341,1.115017579000896,1538.6620542519731,1380.723392993382
0.255,0.004480463256,0,268155.0,3.206850256545542,0.0013971538729801527,0.8973532486023341,1.1149728956760374,1534.9506874409356,1377.392985822016
0.26,0.0044312019999999995,0,268155.0,3.117468050480365,0.0014214105576213375,0.8973532486023341,1.1149757113513494,1541.508576526357,1383.277728894282
0.265,0.004498056251999999,0,266796.0,3.281466348087344,0.0013707458114332834,0.8973532486023341,1.1149375170109632,1529.4654562187088,1372.4707957610963
0.27,0.004483981951000001,0,270420.0,3.1457282805051707,0.0014254193468610456,0.8973532486023341,1.1150171944599714,1539.5902288632203,1381.5562936118322
0.275,0.004491018861000001,0,268910.0,3.20338388574082,0.0014019608705003522,0.8973532486023341,1.1149869510348536,1535.2596162436396,1377.6702040879682
0.28,0.004462869778,0,266645.0,3.220364505344922,0.0013858275268507213,0.8973532486023341,1.1149427096779294,1533.854341932788,1376.4091766165625
0.285,0.004512131034,0,268759.0,3.2468311986396023,0.001389702992841312,0.8973532486023341,1.1149727995472167,1532.0955299016784,1374.8309010325493
0.29,0.0044487954770000004,0,267098.0,3.180686613811486,0.0013986902883427776,0.8973532486023341,1.1149585994805091,1536.7785276050063,1379.0332041489014
0.295,0.004487500166,0,265739.0,3.294837159712594,0.0013619793478326077,0.8973532486023341,1.114923501923841,1528.438233943086,1371.5490145035444
0.3,0.0044769445599999996,0,265286.0,3.2891031543486977,0.0013611444670200731,0.8973532486023341,1.1149132899182663,1528.8097333167204,1371.8823806798375
0.305,0.004508612339,0,265135.0,3.35516234285248,0.0013437836617964912,0.8973532486023341,1.114972731905423,1524.204284454366,1367.7496661887171
0.31,0.0044769445599999996,0,263172.0,3.3576879675798668,0.0013333414549616008,0.8973532486023341,1.114941777033371,1523.884285539278,1367.4625141227123
0.315,0.004501574948,0,263927.0,3.3813131563334977,0.0013313096835080634,0.8973532486023341,1.1149880943645067,1522.3350815483782,1366.072330888714
0.32,0.004498056251999999,0,264682.0,3.3493777720327023,0.0013429527984447618,0.8973532486023341,1.1149571209089726,1524.5664187031698,1368.0746285333123
0.325,0.0044487954770000004,0,263625.0,3.2881761745316385,0.0013529674934870783,0.8973532486023341,1.114883921586826,1528.7498656772527,1371.8286582586616
0.33,0.004498056251999999,0,264531.0,3.3543410743821163,0.0013409656776863575,0.8973532486023341,1.1149610720742507,1524.2152002726534,1367.7594615337177
0.335,0.004498056251999999,0,264229.0,3.3643114407368064,0.0013369916344649992,0.8973532486023341,1.1149694563297734,1523.5119939944136,1367.1284370954977
0.34,0.004515649249,0,265437.0,3.359013703652488,0.0013443378465797333,0.8973532486023341,1.1149832459522404,1523.9636969279504,1367.5337741903134
0.345,0.004501574948,0,265286.0,3.336499993169247,0.0013491907559466472,0.8973532486023341,1.1149515340717044,1525.49730754268,1368.9099646575369
0.35,0.004529724031000001,0,264229.0,3.4273429598866905,0.0013216430581985748,0.8973532486023341,1.1150530126324774,1519.262986759496,1363.3155766497764
0.355,0.004512131034,0,264682.0,3.3770546287451295,0.0013361143155912318,0.8973532486023341,1.114995324028794,1522.6800035453177,1366.381847763187
0.36,0.004491018861000001,0,263927.0,3.3604409651610547,0.0013364373627033086,0.8973532486023341,1.1149588011704203,1523.7531712466619,1367.3448582862932
0.365,0.004508612339,0,264531.0,3.3751219320643346,0.0013358368763413493,0.8973532486023341,1.1149899472041538,1522.7997801044403,1366.4893296476237
0.37,0.004533242727,0,263323.0,3.4655186174891877,0.0013080993719446217,0.8973532486023341,1.1150760893765408,1516.6521104778838,1360.972698336452
0.375,0.004480463256,0,264380.0,3.3249493909617764,0.0013475282565741488,0.8973532486023341,1.1149228722602218,1526.2283227980824,1369.5659433776977
0.38,0.0045262053360000006,0,263021.0,3.461640001473828,0.0013075320755690722,0.8973532486023341,1.1150672530419468,1516.8874871615346,1361.1839143682128
0.385,0.0045262053360000006,0,264984.0,3.3948526805670287,0.001333255302036849,0.8973532486023341,1.1150254568778903,1521.499561097605,1365.3225738979222
0.39,0.004512131034,0,262719.0,3.4434568121844684,0.0013103492449895381,0.8973532486023341,1.1150440845759317,1518.0751707304973,1362.2496860773008
0.395,0.004487500166,0,266796.0,3.2616005717248178,0.0013758582840899172,0.8973532486023341,1.114936371903185,1530.8854305601692,1373.7450143511383
0.4,0.004515649249,0,264682.0,3.384013601558066,0.0013344063531307638,0.8973532486023341,1.1150051388948898,1522.2088224949598,1365.9590319169606
0.405,0.0045437983319999995,0,347128.0,1.8424902820776072,0.0024661179362511347,0.8973532486023341,1.1198716946905327,1666.0446536437892,1495.0305800232068
0.41,0.004515649249,0,287030.0,2.765641489220906,0.0016327673946893528,0.8973532486023341,1.1154352085293333,1570.6297612553299,1409.4097185399303
0.415,0.004547317028,0,271628.0,3.2242723712929293,0.0014103389863978927,0.8973532486023341,1.1150286045612634,1533.941978788344,1376.4878178336814
0.42,0.004540280117,0,266645.0,3.3675018306747,0.001348263592804143,0.8973532486023341,1.1150160750472389,1523.4751065466396,1367.0953360244048
0.425,0.004480463256,0,266343.0,3.26250784331079,0.0013733187692364995,0.8973532486023341,1.1149283896328892,1530.786281018774,1373.6560421880624
0.43,0.004568429201,0,267400.0,3.397791134502031,0.0013445291426571263,0.8973532486023341,1.115071477700825,1521.4805485361742,1365.305512914158
0.435,0.0045367614219999994,0,265437.0,3.400640441181661,0.0013340902987154847,0.8973532486023341,1.1150411612925097,1521.1434427169797,1365.0030099121714
0.44,0.0045437983319999995,0,265739.0,3.404492712864393,0.0013346476891639588,0.8973532486023341,1.1150514864735936,1520.9067337411714,1364.7905983437483
0.445,0.004550835723000001,0,263776.0,3.485656941223935,0.0013055891040734619,0.8973532486023341,1.1151008085254435,1515.3485092905319,1359.8029075758054
0.45,0.0045437983319999995,0,265739.0,3.404492712864393,0.0013346476891639588,0.8973532486023341,1.1150514864735936,1520.9067337411714,1364.7905983437483
0.455,0.004508612339,0,262870.0,3.431152180530182,0.001314022841826657,0.8973532486023341,1.115033435733409,1518.9072883047988,1362.9963894859015
0.46,0.004487500166,0,264531.0,3.3337148205587863,0.0013460959942721857,0.8973532486023341,1.1149351057633567,1525.6328579378355,1369.0316009222602
0.465,0.004550835723000001,0,264078.0,3.475190500570629,0.0013095212254559138,0.8973532486023341,1.115097702306863,1516.0655313341895,1360.4463296361794
0.47,0.0045262053360000006,0,264682.0,3.4049844655528454,0.001329288101543544,0.8973532486023341,1.1150336549963116,1520.7951891045946,1364.690503401748
0.475,0.004547317028,0,265437.0,3.4216529369036044,0.0013289825449436306,0.8973532486023341,1.1150675050772596,1519.7332074846763,1363.737530745109
0.48,0.00452268664,0,265135.0,3.3828461061795165,0.0013369472030484368,0.8973532486023341,1.1150114243142941,1522.3215814619957,1366.0602165423425
0.485,0.0045437983319999995,0,267098.0,3.35952133131909,0.0013525136124722603,0.8973532486023341,1.1150128316593728,1524.0527722097852,1367.6137061838385
0.49,0.004498056251999999,0,265286.0,3.3296725367320086,0.0013509004871736518,0.8973532486023341,1.1149437177680885,1525.9691134755494,1369.3333409986346
0.495,0.004529724031000001,0,267400.0,3.3225569035280595,0.0013633247413129658,0.8973532486023341,1.1149729738206076,1526.6208464708357,1369.9181758270547
0.5,0.00456139181,0,266041.0,3.429352507785361,0.0013301029274898595,0.8973532486023341,1.1150869120130777,1519.2627806247572,1363.3153916741003
0.505,0.004519167945,0,269061.0,3.2505956198628656,0.0013902584244516556,0.8973532486023341,1.114977318231192,1531.8464948866924,1374.6074285466832
0.51,0.00456139181,0,267702.0,3.3740287544707623,0.001351912547857193,0.8973532486023341,1.1150436076943098,1523.1097705301781,1366.7675005631986
0.515,0.0045367614219999994,0,269514.0,3.269307535018265,0.0013876826739013567,0.8973532486023341,1.1149834522965398,1530.5359850044742,1373.4314382464609
0.52,0.004529724031000001,0,269816.0,3.2469785294695526,0.0013950582025376084,0.8973532486023341,1.1149911617580894,1532.1635564442074,1374.891944950325
0.525,0.004483981951000001,0,269665.0,3.1679960544460446,0.0014154001059146109,0.8973532486023341,1.1150043585868472,1537.8992344812793,1380.0388741423637
0.53,0.0045543544190000005,0,270420.0,3.274028329082674,0.0013910552876236265,0.8973532486023341,1.1149993569562289,1530.2656918607036,1373.1888898156785
0.535,0.004533242727,0,268910.0,3.2814916555092655,0.001381457947451788,0.8973532486023341,1.1149742544858428,1529.6215817357347,1372.6108955014588
0.54,0.0045437983319999995,0,271326.0,3.2269550250927788,0.0014080761264620848,0.8973532486023341,1.115022592423332,1533.7249096872886,1376.293030170496
0.545,0.0045543544190000005,0,269514.0,3.302268188824706,0.0013791594620971468,0.8973532486023341,1.1149929740720286,1528.196455215769,1371.332053568905
0.55,0.004547317028,0,271326.0,3.233380307014304,0.0014063662780822038,0.8973532486023341,1.1150207544616368,1533.2589334993072,1375.87488492423
0.555,0.004515649249,0,271024.0,3.1848878384438883,0.0014178361933167203,0.8973532486023341,1.1150269091218188,1536.7658125055566,1379.0217942129564
0.56,0.0045262053360000006,0,270722.0,3.213066875371623,0.001408686937297718,0.8973532486023341,1.1150161013719162,1534.6895306693903,1377.1586359439475
0.565,0.00456139181,0,269665.0,3.3108028235094378,0.0013777298296384025,0.8973532486023341,1.115001587557006,1527.6089126351212,1370.804820299283
0.57,0.004550835723000001,0,271930.0,3.2215977044359567,0.0014126021125275073,0.8973532486023341,1.115034610800513,1534.1585587681298,1376.6821665823827
0.575,0.0045262053360000006,0,271326.0,3.194992374818579,0.0014166560683128429,0.8973532486023341,1.1150307318852055,1536.050985403831,1378.3803417805475
0.58,0.004586022197,0,271930.0,3.2862019923257075,0.0013955387428130628,0.8973532486023341,1.115027529923519,1529.5103213242508,1372.5110556091631
0.585,0.004564910505,0,272232.0,3.238134999964485,0.0014097344629084541,0.8973532486023341,1.1150351231246238,1532.9814212641522,1375.6258584184377
0.59,0.004540280117,0,271628.0,3.2114800019889063,0.0014137656514093665,0.8973532486023341,1.1150322477288395,1534.8720871681728,1377.322453611753
0.595,0.004508612339,0,270873.0,3.176661761189782,0.0014192925397607807,0.8973532486023341,1.1150250033380038,1537.3555232993526,1379.5509731246018
0.6,0.0045543544190000005,0,271326.0,3.246267741614217,0.0014029509521402978,0.8973532486023341,1.115017491739944,1532.326705447523,1375.0383475915735
0.605,0.004540280117,0,272383.0,3.1889997196470117,0.0014237317391494035,0.8973532486023341,1.115049939719335,1536.5663625551147,1378.8428171484866
0.61,0.00456139181,0,271477.0,3.2545974945805947,0.0014015225592705145,0.8973532486023341,1.1150185338986696,1531.7373050099961,1374.509446653247
0.615,0.004571947416000001,0,272534.0,3.241852977793118,0.0014102883281006595,0.8973532486023341,1.1150393824737768,1532.7346941964663,1375.404457082713
0.62,0.00456139181,0,273440.0,3.1956830136700964,0.0014273605330966319,0.8973532486023341,1.115067117648241,1536.1566758647803,1378.4751834603735
0.625,0.0045262053360000006,0,273893.0,3.120010420769803,0.001450701993130922,0.8973532486023341,1.1150754354740824,1541.7509748222885,1383.4952457925908
0.63,0.004564910505,0,274497.0,3.1709216991156914,0.0014396162813711437,0.8973532486023341,1.1150877699337296,1538.0435641367465,1380.168388834211
0.635,0.004578984806000001,0,274497.0,3.19602622629179,0.0014327118996494586,0.8973532486023341,1.1150851942085374,1536.209198833554,1378.5223151177636
0.64,0.0045437983319999995,0,276158.0,3.0865664380665057,0.0014721206956576436,0.8973532486023341,1.1151122725838112,1544.4201798322792,1385.8904655794602
0.645,0.004571947416000001,0,274950.0,3.170216052410192,0.001442156414710009,0.8973532486023341,1.1150955366893065,1538.1285140580887,1380.2446189267723
0.65,0.004550835723000001,0,275403.0,3.1200234033275076,0.0014585902522867393,0.8973532486023341,1.115101245838141,1541.8619742010785,1383.5948514457402
0.655,0.00456139181,0,274950.0,3.1515345437619837,0.0014473558029146876,0.8973532486023341,1.1150954741098351,1539.4996068320384,1381.474973613979
0.66,0.004512131034,0,276309.0,3.028484332905273,0.0014898974331729303,0.8973532486023341,1.1151150934455072,1548.8408738966573,1389.8573897590259
0.665,0.004586022197,0,278574.0,3.091683918092257,0.0014833412206736302,0.8973532486023341,1.1151533759029106,1544.2131928361364,1385.7047251260587
0.67,0.004550835723000001,0,277970.0,3.0485778686408187,0.0014927733254945362,0.8973532486023341,1.11514308129151,1547.4313291715475,1388.5925302209723
0.675,0.00456139181,0,278876.0,3.041720711884585,0.0014996090180724908,0.8973532486023341,1.1151585623303262,1548.0201813576707,1389.120938643105
0.68,0.004550835723000001,0,278272.0,3.0403627672486273,0.0014968068192462026,0.8973532486023341,1.1151483447077326,1548.0793477618765,1389.1740318081245
0.685,0.00456139181,0,279782.0,3.017327554194791,0.00151173239499921,0.8973532486023341,1.1151741633281245,1549.9490709428499,1390.8518339784391
0.69,0.004529724031000001,0,278876.0,2.988908045124185,0.0015155113381254246,0.8973532486023341,1.1151585174705292,1552.0572861403032,1392.74364773439
0.695,0.004529724031000001,0,280537.0,2.945338660110137,0.001537929777769806,0.8973532486023341,1.115186834706579,1555.5328081030807,1395.862418656501
0.7,0.004557873114,0,277970.0,3.060474646988155,0.0014892700119197035,0.8973532486023341,1.1151429285776229,1546.5269778086276,1387.7810075876193
0.705,0.004557873114,0,279027.0,3.031740099995661,0.0015033851727615183,0.8973532486023341,1.115161279572931,1548.792581778245,1389.8140546696839
0.71,0.004571947416000001,0,281594.0,2.9867126082275552,0.0015307624186557383,0.8973532486023341,1.1152037124943364,1552.4245314456573,1393.0731965020896
0.715,0.004575466111,0,280386.0,3.0245645088957533,0.0015127685647116417,0.8973532486023341,1.115184293827531,1549.4399937762764,1390.395011929257
0.72,0.004593059588,0,280537.0,3.0498417571619245,0.0015059993120017283,0.8973532486023341,1.1151864548774912,1547.5231052016518,1388.674885739725
0.725,0.00452268664,0,279782.0,2.9534808232199357,0.0015313072644464604,0.8973532486023341,1.1151737640218418,1554.8468280344819,1395.246852214055
0.73,0.004547317028,0,281443.0,2.9504589900159415,0.0015412236005949132,0.8973532486023341,1.1152010372684247,1555.2029235801715,1395.5663957085144
0.735,0.004589540893,0,279027.0,3.0851459327306627,0.0014876252187324562,0.8973532486023341,1.1151608610407044,1544.7384024361909,1386.176023666853
0.74,0.004578984806000001,0,280235.0,3.034474441960141,0.0015089877649594478,0.8973532486023341,1.1151816335286246,1548.672225187255,1389.7060522917734
0.745,0.004571947416000001,0,279027.0,3.055370176736701,0.0014963644833645281,0.8973532486023341,1.1151608983243735,1546.9923145777277,1388.1985790490444
0.75,0.004586022197,0,280990.0,3.0259415741071582,0.0015155686534870268,0.8973532486023341,1.1151944319928162,1549.3787781710835,1390.3400799070744
0.755,0.00456139181,0,279782.0,3.017327554194791,0.00151173239499921,0.8973532486023341,1.1151741633281245,1549.9490709428499,1390.8518339784391
0.76,0.004505093643,0,279027.0,2.944403219157645,0.001530053225620657,0.8973532486023341,1.1151623997499849,1555.4935240436948,1395.8271669782198
0.765,0.004578984806000001,0,280235.0,3.034474441960141,0.0015089877649594478,0.8973532486023341,1.1151816335286246,1548.672225187255,1389.7060522917734
0.77,0.0045437983319999995,0,279178.0,3.0042223087117956,0.0015124707378757103,0.8973532486023341,1.1151639255935049,1550.9073378518028,1391.711737902156
0.775,0.004586022197,0,279329.0,3.0708750165704948,0.0014933926559217634,0.8973532486023341,1.1151658576822123,1545.8383146287104,1387.1630334459553
0.78,0.004557873114,0,280990.0,2.9794913005738093,0.0015297487571526776,0.8973532486023341,1.1151934106853718,1552.9340647172721,1393.5304278385008
0.785,0.004578984806000001,0,279480.0,3.0548875349649913,0.0014989045434867295,0.8973532486023341,1.1151685600241954,1547.0621689846664,1388.2612631280383
0.79,0.0045543544190000005,0,280839.0,2.97768328331092,0.0015294959153399155,0.8973532486023341,1.1151908526753929,1553.061727012429,1393.6449860137425
0.795,0.0045367614219999994,0,278725.0,3.0046194409153366,0.0015099287983765114,0.8973532486023341,1.1151562965579667,1550.8436830096048,1391.6546170227275
0.8,0.004600096499,0,280084.0,3.0739843497630575,0.0014964606112437024,0.8973532486023341,1.1151785639622303,1545.6582441943183,1387.0014466566831
0.805,0.004547317028,0,278423.0,3.030365154671967,0.0015005838557077262,0.8973532486023341,1.1151510670345228,1548.8532256254737,1389.8684736229986
0.81,0.004575466111,0,278725.0,3.069569463550922,0.0014905888807308617,0.8973532486023341,1.1151556620870708,1545.8928981303727,1387.2120141284893
0.815,0.004582503502,0,278423.0,3.0898640579313263,0.0014830760888127875,0.8973532486023341,1.115150776378683,1544.338945973235,1385.817570112153
0.82,0.004550835723000001,0,279329.0,3.0118877041186107,0.0015109579672498922,0.8973532486023341,1.1151665277375407,1550.3319463489638,1391.1954084679016
0.825,0.0045367614219999994,0,276460.0,3.066134216196538,0.0014796356265277053,0.8973532486023341,1.1151171972975267,1545.9862789840388,1387.2958097408805
0.83,0.0045543544190000005,0,279027.0,3.025856001426482,0.0015051457891099038,0.8973532486023341,1.1151613566360776,1549.2419421347884,1390.217289645393
0.835,0.004578984806000001,0,278876.0,3.0713859673066257,0.0014908529422029708,0.8973532486023341,1.1151582104667928,1545.766458725996,1387.0985533182254
0.84,0.004571947416000001,0,277819.0,3.088587507326264,0.0014802712907292224,0.8973532486023341,1.1151405329610358,1544.3906055172363,1385.863926971782
0.845,0.004547317028,0,278876.0,3.0181640903954743,0.0015066500335321924,0.8973532486023341,1.115158869181117,1549.818739632833,1390.734880754013
0.85,0.00460713389,0,276460.0,3.1886301251357407,0.0014448630631951624,0.8973532486023341,1.1151198043300494,1536.8922617971743,1379.1352638988565
0.855,0.0045543544190000005,0,278272.0,3.0462856887108853,0.001495051641373562,0.8973532486023341,1.1151482460941333,1547.6280528801506,1388.769060879954
0.86,0.004540280117,0,275554.0,3.097419850894024,0.0014658265057898158,0.8973532486023341,1.1151023666188251,1543.5599548948387,1385.1185399373342
0.865,0.004550835723000001,0,277668.0,3.0568301011271632,0.0014887434278149589,0.8973532486023341,1.115137836140502,1546.7815240491,1388.0094254834164
0.87,0.004578984806000001,0,274044.0,3.2094143593785707,0.0014267353146904397,0.8973532486023341,1.115074443664296,1535.2002400206763,1377.6169226413954
0.875,0.004564910505,0,276611.0,3.1102758852663825,0.0014676866854880413,0.8973532486023341,1.11512109072703,1542.676771177989,1384.3260121599178
0.88,0.0045367614219999994,0,275554.0,3.091341635719295,0.0014675703809567406,0.8973532486023341,1.1151021174941997,1544.0162156264973,1385.5279669870902
0.885,0.004596578283999999,0,276460.0,3.1699556060789353,0.0014500450022660474,0.8973532486023341,1.1151212468754066,1538.2581062316465,1380.360908892356
0.89,0.004557873114,0,274799.0,3.149686887983444,0.0014470876871567806,0.8973532486023341,1.1150928285916968,1539.6244245304297,1381.5869792007024
0.895,0.0045262053360000006,0,276913.0,3.0358052538224003,0.0014909406096787758,0.8973532486023341,1.1151252906115436,1548.3267614147753,1389.3960492532888
0.9,0.0045543544190000005,0,276762.0,3.087852733268945,0.001474926044863075,0.8973532486023341,1.1151225857228046,1544.3680023088093,1385.8436439092713
0.905,0.004568429201,0,276007.0,3.1335333149155202,0.0014579162695524635,0.8973532486023341,1.1151125041765804,1540.9051011481174,1382.7361983031683
0.91,0.004568429201,0,279027.0,3.0494484567578057,0.0014981165498554401,0.8973532486023341,1.1151609887352585,1547.4426891866588,1388.6027241674358
0.915,0.004533242727,0,277366.0,3.0353518493079377,0.001493481794551621,0.8973532486023341,1.115133021754279,1548.394798990846,1389.4571029931992
0.92,0.004582503502,0,277970.0,3.1024717904114416,0.0014770492083643668,0.8973532486023341,1.1151436247198732,1543.359787416041,1384.9389189999747
0.925,0.004540280117,0,277819.0,3.03490019580765,0.0014960228752404613,0.8973532486023341,1.1151407389796815,1548.462647621358,1389.5179871821974
0.93,0.004540280117,0,279027.0,3.002405725131207,0.0015122140485532103,0.8973532486023341,1.115161358497933,1551.035261497203,1391.8265306009218
0.935,0.004593059588,0,276762.0,3.1550493772575,0.0014557805722814007,0.8973532486023341,1.1151263863041978,1539.37409112874,1381.362341669526
0.94,0.004568429201,0,278725.0,3.057672548661911,0.0014940871294407314,0.8973532486023341,1.1151557577176467,1546.795228294842,1388.0217230328515
0.945,0.004571947416000001,0,278423.0,3.0718988926148096,0.0014883131170076841,0.8973532486023341,1.1151505510049804,1545.6944038912256,1387.0338946781687
0.95,0.004603615193999999,0,277668.0,3.147566149919833,0.001462595216344302,0.8973532486023341,1.1151414402936213,1539.9910009205319,1381.915927774173
