time [s],Oxidizer mass flow rate [g/s],Thrust [N],Chamber pressure [MPaG]
0.875,3.182086735,0,0.07248
0.88,3.178568039,0,0.070215
0.885,3.189123645,0,0.071574
0.89,3.203198427,0,0.071272
0.895,3.18560543,0,0.07097
0.9,3.160974562,0,0.072027
0.905,3.192642341,0,0.073386
0.91,3.189123645,0,0.072027
0.915,3.150418956,0,0.071272
0.92,3.171530648,0,0.069762
0.925,3.199679732,0,0.071121
0.93,3.168011953,0,0.071423
0.935,3.168011953,0,0.071121
0.94,3.196161036,0,0.069762
0.945,3.199679732,0,0.070064
0.95,3.164493258,0,0.070668
0.955,3.153937652,0,0.067799
0.96,3.157455867,0,0.068101
0.965,3.175049344,0,0.069309
0.97,3.196161036,0,0.068705
0.975,3.178568039,0,0.067497
0.98,3.150418956,0,0.067044
0.985,3.175049344,0,0.066591
0.99,3.178568039,0,0.068554
0.995,3.196161036,0,0.067044
1,3.160974562,0,0.066289
1.005,3.157455867,0,0.06644
1.01,3.175049344,0,0.066893
1.015,3.189123645,0,0.067044
1.02,3.189123645,0,0.066893
1.025,3.189123645,0,0.066289
1.03,3.168011953,0,0.065836
1.035,3.175049344,0,0.065534
1.04,3.182086735,0,0.066893
1.045,3.192642341,0,0.06795
1.05,3.175049344,0,0.066138
1.055,3.153937652,0,0.065232
1.06,3.189123645,0,0.06644
1.065,3.203198427,0,0.067044
1.07,3.168011953,0,0.066138
1.075,3.160974562,0,0.064175
1.08,3.171530648,0,0.066138
1.085,3.189123645,0,0.066742
1.09,3.175049344,0,0.065081
1.095,3.164493258,0,0.066742
1.1,3.160974562,0,0.065534
1.105,3.18560543,0,0.066289
1.11,3.196161036,0,0.06644
1.115,3.210235818,0,0.068403
1.12,3.182086735,0,0.066893
1.125,3.168011953,0,0.066742
1.13,3.168011953,0,0.065232
1.135,3.171530648,0,0.066591
1.14,3.189123645,0,0.066591
1.145,3.189123645,0,0.065987
1.15,3.178568039,0,0.067497
1.155,3.153937652,0,0.065836
1.16,3.175049344,0,0.065836
1.165,3.189123645,0,0.066893
1.17,3.196161036,0,0.065987
1.175,3.189123645,0,0.065685
1.18,3.178568039,0,0.065534
1.185,3.164493258,0,0.064477
1.19,3.18560543,0,0.06644
1.195,3.189123645,0,0.065987
1.2,3.171530648,0,0.064779
1.205,3.153937652,0,0.063722
1.21,3.157455867,0,0.063118
1.215,3.18560543,0,0.062967
1.22,3.196161036,0,0.063722
1.225,3.203198427,0,0.064024
1.23,3.18560543,0,0.063118
1.235,3.175049344,0,0.06191
1.24,3.171530648,0,0.061608
1.245,3.171530648,0,0.061155
1.25,3.192642341,0,0.061306
1.255,3.196161036,0,0.061759
1.26,3.175049344,0,0.0604
1.265,3.164493258,0,0.060249
1.27,3.171530648,0,0.061306
1.275,3.192642341,0,0.0604
1.28,3.192642341,0,0.061457
1.285,3.196161036,0,0.0604
1.29,3.168011953,0,0.059494
1.295,3.182086735,0,0.060702
1.3,3.168011953,0,0.05889
1.305,3.178568039,0,0.059796
1.31,3.189123645,0,0.061155
1.315,3.18560543,0,0.062061
1.32,3.182086735,0,0.060098
1.325,3.168011953,0,0.059192
1.33,3.160974562,0,0.05889
1.335,3.189123645,0,0.060249
1.34,3.203198427,0,0.061306
1.345,3.182086735,0,0.060551
1.35,3.160974562,0,0.058588
1.355,3.18560543,0,0.060249
1.36,3.171530648,0,0.058437
1.365,3.203198427,0,0.061004
1.37,3.178568039,0,0.0604
1.375,3.168011953,0,0.059343
1.38,3.18560543,0,0.059796
1.385,3.189123645,0,0.060853
1.39,3.192642341,0,0.061608
1.395,3.168011953,0,0.059947
1.4,3.178568039,0,0.060702
1.405,3.189123645,0,0.059947
1.41,3.196161036,0,0.060551
1.415,3.178568039,0,0.060249
1.42,3.168011953,0,0.05889
1.425,3.160974562,0,0.057833
1.43,3.189123645,0,0.058286
1.435,3.213754513,0,0.059041
1.44,3.189123645,0,0.059041
1.445,3.189123645,0,0.057833
1.45,3.18560543,0,0.056927
1.455,3.199679732,0,0.059494
1.46,3.189123645,0,0.058588
1.465,3.175049344,0,0.057984
1.47,3.164493258,0,0.057229
1.475,3.189123645,0,0.057531
1.48,3.196161036,0,0.060098
1.485,3.189123645,0,0.058739
1.49,3.178568039,0,0.058588
1.495,3.182086735,0,0.056927
1.5,3.196161036,0,0.059041
1.505,3.189123645,0,0.058588
1.51,3.160974562,0,0.057531
1.515,3.164493258,0,0.05738
1.52,3.189123645,0,0.059192
1.525,3.203198427,0,0.058135
1.53,3.182086735,0,0.059947
1.535,3.157455867,0,0.058588
1.54,3.178568039,0,0.058437
1.545,3.175049344,0,0.0604
1.55,3.18560543,0,0.059796
1.555,3.189123645,0,0.060702
1.56,3.175049344,0,0.059041
1.565,3.168011953,0,0.059192
1.57,3.178568039,0,0.059645
1.575,3.18560543,0,0.0604
1.58,3.189123645,0,0.060098
1.585,3.189123645,0,0.061306
1.59,3.18560543,0,0.060249
1.595,3.175049344,0,0.05889
1.6,3.160974562,0,0.058286
1.605,3.199679732,0,0.05889
1.61,3.196161036,0,0.057682
1.615,3.168011953,0,0.057833
1.62,3.171530648,0,0.056021
1.625,3.143381565,0,0.056172
1.63,3.199679732,0,0.05738
1.635,3.18560543,0,0.056776
1.64,3.199679732,0,0.057833
1.645,3.189123645,0,0.05738
1.65,3.171530648,0,0.056776
1.655,3.160974562,0,0.056927
1.66,3.178568039,0,0.057984
1.665,3.182086735,0,0.05889
1.67,3.196161036,0,0.059041
1.675,3.18560543,0,0.059947
1.68,3.175049344,0,0.05889
1.685,3.203198427,0,0.061306
1.69,3.192642341,0,0.060551
1.695,3.178568039,0,0.061004
1.7,3.189123645,0,0.059947
1.705,3.182086735,0,0.060853
1.71,3.18560543,0,0.0604
1.715,3.189123645,0,0.05889
1.72,3.153937652,0,0.057229
1.725,3.182086735,0,0.059343
1.73,3.199679732,0,0.059343
1.735,3.18560543,0,0.059343
1.74,3.153937652,0,0.059192
1.745,3.168011953,0,0.061155
1.75,3.217272728,0,0.060551
1.755,3.175049344,0,0.057833
1.76,3.178568039,0,0.056927
1.765,3.189123645,0,0.056927
1.77,3.18560543,0,0.056323
1.775,3.175049344,0,0.056323
1.78,3.182086735,0,0.05436
1.785,3.199679732,0,0.05587
1.79,3.18560543,0,0.055266
1.795,3.192642341,0,0.054964
1.8,3.178568039,0,0.055115
1.805,3.160974562,0,0.054813
1.81,3.175049344,0,0.054511
1.815,3.18560543,0,0.054662
1.82,3.182086735,0,0.052397
1.825,3.199679732,0,0.053152
1.83,3.143381565,0,0.051793
1.835,3.189123645,0,0.053907
1.84,3.18560543,0,0.052246
1.845,3.160974562,0,0.052246
1.85,3.18560543,0,0.05285
1.855,3.168011953,0,0.052095
1.86,3.171530648,0,0.050585
1.865,3.196161036,0,0.052246
1.87,3.150418956,0,0.050736
1.875,3.196161036,0,0.053605
1.88,3.175049344,0,0.052095
1.885,3.160974562,0,0.050736
1.89,3.210235818,0,0.052548
1.895,3.168011953,0,0.051944
1.9,3.168011953,0,0.05134
1.905,3.18560543,0,0.051793
1.91,3.157455867,0,0.051944
1.915,3.168011953,0,0.055417
1.92,3.175049344,0,0.056172
1.925,3.160974562,0,0.053756
1.93,3.189123645,0,0.054662
1.935,3.157455867,0,0.054058
1.94,3.182086735,0,0.056474
1.945,3.189123645,0,0.05587
1.95,3.160974562,0,0.055266
1.955,3.150418956,0,0.058286
1.96,3.189123645,0,0.055568
1.965,3.178568039,0,0.055115
1.97,3.164493258,0,0.054058
1.975,3.168011953,0,0.053454
1.98,3.18560543,0,0.054058
1.985,3.178568039,0,0.053152
1.99,3.150418956,0,0.052246
1.995,3.168011953,0,0.053001
2,3.196161036,0,0.052246
2.005,3.178568039,0,0.051793
2.01,3.160974562,0,0.051189
2.015,3.192642341,0,0.05134
2.02,3.18560543,0,0.051189
2.025,3.143381565,0,0.049528
2.03,3.171530648,0,0.050283
2.035,3.189123645,0,0.050132
2.04,3.13986287,0,0.053756
2.045,3.178568039,0,0.055115
2.05,3.196161036,0,0.05436
2.055,3.153937652,0,0.052246
2.06,3.182086735,0,0.052095
2.065,3.178568039,0,0.053303
2.07,3.157455867,0,0.050736
2.075,3.178568039,0,0.051189
2.08,3.182086735,0,0.050887
2.085,3.160974562,0,0.048471
2.09,3.175049344,0,0.050283
2.095,3.210235818,0,0.051038
2.1,3.178568039,0,0.051189
2.105,3.150418956,0,0.048018
2.11,3.178568039,0,0.059192
2.115,3.192642341,0,0.055568
2.12,3.182086735,0,0.054058
2.125,3.143381565,0,0.051491
2.13,3.157455867,0,0.050736
2.135,3.178568039,0,0.051038
2.14,3.196161036,0,0.050434
2.145,3.196161036,0,0.050434
2.15,3.150418956,0,0.048924
2.155,3.178568039,0,0.047414
2.16,3.196161036,0,0.049377
2.165,3.168011953,0,0.048622
2.17,3.153937652,0,0.046508
2.175,3.189123645,0,0.047716
2.18,3.175049344,0,0.047112
2.185,3.168011953,0,0.046659
2.19,3.171530648,0,0.046357
2.195,3.192642341,0,0.047263
2.2,3.192642341,0,0.047414
2.205,3.160974562,0,0.044847
2.21,3.178568039,0,0.045753
2.215,3.171530648,0,0.046206
2.22,3.168011953,0,0.047112
2.225,3.157455867,0,0.045602
2.23,3.171530648,0,0.047414
2.235,3.182086735,0,0.047414
2.24,3.18560543,0,0.048018
2.245,3.160974562,0,0.046206
2.25,3.175049344,0,0.046508
2.255,3.182086735,0,0.04681
2.26,3.175049344,0,0.047112
2.265,3.13986287,0,0.0453
2.27,3.175049344,0,0.045602
2.275,3.189123645,0,0.046508
2.28,3.175049344,0,0.046659
2.285,3.178568039,0,0.046206
2.29,3.13986287,0,0.044847
2.295,3.175049344,0,0.046508
2.3,3.196161036,0,0.04681
2.305,3.143381565,0,0.045904
2.31,3.178568039,0,0.046961
2.315,3.192642341,0,0.049981
2.32,3.171530648,0,0.050585
2.325,3.178568039,0,0.051038
2.33,3.210235818,0,0.051491
2.335,3.164493258,0,0.051642
2.34,3.175049344,0,0.053605
2.345,3.18560543,0,0.052095
2.35,3.171530648,0,0.052548
2.355,3.153937652,0,0.053907
2.36,3.178568039,0,0.052246
2.365,3.182086735,0,0.054209
2.37,3.160974562,0,0.052699
2.375,3.171530648,0,0.052246
2.38,3.192642341,0,0.052699
2.385,3.203198427,0,0.054662
2.39,3.171530648,0,0.052548
2.395,3.150418956,0,0.051491
2.4,3.157455867,0,0.052095
2.405,3.171530648,0,0.053907
2.41,3.189123645,0,0.052548
2.415,3.192642341,0,0.052699
2.42,3.18560543,0,0.052246
2.425,3.160974562,0,0.050434
2.43,3.175049344,0,0.051038
2.435,3.189123645,0,0.050132
2.44,3.178568039,0,0.050585
2.445,3.192642341,0,0.050585
2.45,3.189123645,0,0.050434
2.455,3.175049344,0,0.048924
2.46,3.160974562,0,0.04832
2.465,3.146900261,0,0.047716
2.47,3.168011953,0,0.048471
2.475,3.178568039,0,0.130615
2.48,3.178568039,0,0.074141
2.485,3.182086735,0,0.061306
2.49,3.192642341,0,0.05738
2.495,3.18560543,0,0.056474
2.5,3.175049344,0,0.05436
2.505,3.178568039,0,0.054209
2.51,3.18560543,0,0.054662
2.515,3.196161036,0,0.054511
2.52,3.196161036,0,0.054964
2.525,3.189123645,0,0.054813
2.53,3.153937652,0,0.052397
2.535,3.168011953,0,0.053454
2.54,3.164493258,0,0.052548
2.545,3.175049344,0,0.055417
2.55,3.18560543,0,0.055417
2.555,3.175049344,0,0.055266
2.56,3.153937652,0,0.053454
2.565,3.168011953,0,0.054058
2.57,3.196161036,0,0.054209
2.575,3.192642341,0,0.05587
2.58,3.153937652,0,0.053907
2.585,3.175049344,0,0.053152
2.59,3.178568039,0,0.053001
2.595,3.189123645,0,0.053001
2.6,3.189123645,0,0.053001
2.605,3.160974562,0,0.049528
2.61,3.150418956,0,0.048924
2.615,3.178568039,0,0.049377
2.62,3.192642341,0,0.049226
2.625,3.203198427,0,0.049226
2.63,3.164493258,0,0.047716
2.635,3.175049344,0,0.047716
2.64,3.192642341,0,0.04832
2.645,3.182086735,0,0.047263
2.65,3.146900261,0,0.046659
2.655,3.160974562,0,0.046659
2.66,3.196161036,0,0.048018
2.665,3.196161036,0,0.04983
2.67,3.178568039,0,0.047565
2.675,3.153937652,0,0.047867
2.68,3.171530648,0,0.047263
2.685,3.189123645,0,0.047414
2.69,3.182086735,0,0.048622
2.695,3.164493258,0,0.047414
2.7,3.160974562,0,0.046508
2.705,3.171530648,0,0.046055
2.71,3.189123645,0,0.047716
2.715,3.175049344,0,0.046055
2.72,3.13986287,0,0.044696
2.725,3.178568039,0,0.046961
2.73,3.164493258,0,0.045602
2.735,3.175049344,0,0.046206
2.74,3.171530648,0,0.046961
2.745,3.175049344,0,0.047112
2.75,3.178568039,0,0.045602
2.755,3.175049344,0,0.049981
2.76,3.153937652,0,0.047263
2.765,3.153937652,0,0.046206
2.77,3.157455867,0,0.047112
2.775,3.18560543,0,0.048622
2.78,3.150418956,0,0.0453
2.785,3.182086735,0,0.048169
2.79,3.182086735,0,0.046508
2.795,3.146900261,0,0.047565
2.8,3.175049344,0,0.047112
2.805,3.182086735,0,0.046206
2.81,3.168011953,0,0.045602
2.815,3.175049344,0,0.046055
2.82,3.178568039,0,0.04681
2.825,3.153937652,0,0.044545
2.83,3.199679732,0,0.045149
2.835,3.164493258,0,0.045602
2.84,3.153937652,0,0.044092
2.845,3.175049344,0,0.045753
2.85,3.189123645,0,0.0453
2.855,3.150418956,0,0.044394
2.86,3.178568039,0,0.045904
2.865,3.189123645,0,0.047716
2.87,3.178568039,0,0.046357
2.875,3.192642341,0,0.046961
2.88,3.203198427,0,0.046508
2.885,3.153937652,0,0.046357
2.89,3.171530648,0,0.047263
2.895,3.178568039,0,0.046055
2.9,3.157455867,0,0.045753
2.905,3.146900261,0,0.04681
2.91,3.196161036,0,0.048471
2.915,3.164493258,0,0.045904
2.92,3.182086735,0,0.047112
2.925,3.196161036,0,0.047716
2.93,3.178568039,0,0.046961
2.935,3.153937652,0,0.046508
2.94,3.18560543,0,0.046961
2.945,3.182086735,0,0.046961
2.95,3.153937652,0,0.0453
2.955,3.182086735,0,0.047263
2.96,3.189123645,0,0.0453
2.965,3.182086735,0,0.0453
2.97,3.160974562,0,0.044394
2.975,3.178568039,0,0.047112
2.98,3.192642341,0,0.046206
2.985,3.182086735,0,0.04681
2.99,3.157455867,0,0.044847
2.995,3.168011953,0,0.044394
3,3.178568039,0,0.045451
3.005,3.192642341,0,0.046055
3.01,3.189123645,0,0.045602
3.015,3.164493258,0,0.044847
3.02,3.157455867,0,0.044847
3.025,3.182086735,0,0.044545
3.03,3.18560543,0,0.045451
3.035,3.146900261,0,0.042733
3.04,3.175049344,0,0.045602
3.045,3.189123645,0,0.047414
3.05,3.146900261,0,0.045149
3.055,3.18560543,0,0.046055
3.06,3.189123645,0,0.048018
3.065,3.160974562,0,0.044545
3.07,3.182086735,0,0.045602
3.075,3.18560543,0,0.045753
3.08,3.143381565,0,0.044696
3.085,3.168011953,0,0.044847
3.09,3.189123645,0,0.046508
3.095,3.146900261,0,0.043941
3.1,3.206717123,0,0.045904
3.105,3.178568039,0,0.044545
3.11,3.182086735,0,0.044394
3.115,3.192642341,0,0.045602
3.12,3.189123645,0,0.045753
3.125,3.160974562,0,0.043488
3.13,3.164493258,0,0.044998
3.135,3.168011953,0,0.046357
3.14,3.171530648,0,0.044847
3.145,3.153937652,0,0.043941
3.15,3.18560543,0,0.046961
3.155,3.18560543,0,0.046055
3.16,3.157455867,0,0.043639
3.165,3.189123645,0,0.045753
3.17,3.182086735,0,0.044847
3.175,3.164493258,0,0.044545
3.18,3.153937652,0,0.044394
3.185,3.189123645,0,0.046055
3.19,3.164493258,0,0.044394
3.195,3.171530648,0,0.044545
3.2,3.196161036,0,0.044847
3.205,3.175049344,0,0.044394
3.21,3.160974562,0,0.044243
3.215,3.189123645,0,0.044998
3.22,3.175049344,0,0.044696
3.225,3.164493258,0,0.044998
3.23,3.192642341,0,0.047112
3.235,3.178568039,0,0.046206
3.24,3.150418956,0,0.045602
3.245,3.18560543,0,0.045451
3.25,3.182086735,0,0.046055
3.255,3.157455867,0,0.045149
3.26,3.189123645,0,0.04681
3.265,3.178568039,0,0.045451
3.27,3.143381565,0,0.044092
3.275,3.18560543,0,0.045602
3.28,3.175049344,0,0.045602
3.285,3.157455867,0,0.044092
3.29,3.178568039,0,0.0453
3.295,3.18560543,0,0.045904
3.3,3.175049344,0,0.044092
3.305,3.182086735,0,0.045904
3.31,3.171530648,0,0.046055
3.315,3.157455867,0,0.044545
3.32,3.18560543,0,0.0453
3.325,3.157455867,0,0.043488
3.33,3.182086735,0,0.0453
3.335,3.196161036,0,0.044545
3.34,3.160974562,0,0.044545
3.345,3.182086735,0,0.044243
3.35,3.182086735,0,0.045602
3.355,3.168011953,0,0.044998
3.36,3.157455867,0,0.043186
3.365,3.171530648,0,0.044394
3.37,3.168011953,0,0.04379
3.375,3.157455867,0,0.043035
3.38,3.178568039,0,0.043488
3.385,3.182086735,0,0.044394
3.39,3.160974562,0,0.042582
3.395,3.164493258,0,0.042733
3.4,3.189123645,0,0.04379
3.405,3.168011953,0,0.043488
3.41,3.168011953,0,0.043337
3.415,3.189123645,0,0.043488
3.42,3.182086735,0,0.044545
3.425,3.18560543,0,0.043035
3.43,3.150418956,0,0.042129
3.435,3.192642341,0,0.043035
3.44,3.175049344,0,0.043035
3.445,3.171530648,0,0.042129
3.45,3.160974562,0,0.042129
3.455,3.18560543,0,0.044847
3.46,3.192642341,0,0.043639
3.465,3.153937652,0,0.043186
3.47,3.18560543,0,0.043941
3.475,3.192642341,0,0.044092
3.48,3.153937652,0,0.044394
3.485,3.178568039,0,0.044998
3.49,3.18560543,0,0.044998
3.495,3.168011953,0,0.043488
3.5,3.168011953,0,0.043337
3.505,3.178568039,0,0.044243
3.51,3.153937652,0,0.042884
3.515,3.157455867,0,0.042582
3.52,3.189123645,0,0.043941
3.525,3.18560543,0,0.043337
3.53,3.160974562,0,0.043941
3.535,3.164493258,0,0.04379
3.54,3.178568039,0,0.044092
3.545,3.18560543,0,0.044545
3.55,3.182086735,0,0.042733
3.555,3.164493258,0,0.043035
3.56,3.157455867,0,0.042129
3.565,3.192642341,0,0.043488
3.57,3.189123645,0,0.042582
3.575,3.175049344,0,0.042129
3.58,3.164493258,0,0.042733
3.585,3.18560543,0,0.043337
3.59,3.164493258,0,0.042582
3.595,3.164493258,0,0.042582
3.6,3.18560543,0,0.04379
3.605,3.175049344,0,0.04228
3.61,3.164493258,0,0.042129
3.615,3.192642341,0,0.044092
3.62,3.175049344,0,0.04228
3.625,3.143381565,0,0.041978
3.63,3.171530648,0,0.043035
3.635,3.153937652,0,0.041072
3.64,3.178568039,0,0.043488
3.645,3.18560543,0,0.043186
3.65,3.171530648,0,0.041827
3.655,3.171530648,0,0.043337
3.66,3.199679732,0,0.043488
3.665,3.153937652,0,0.042431
3.67,3.182086735,0,0.042733
3.675,3.178568039,0,0.043488
3.68,3.164493258,0,0.042431
3.685,3.199679732,0,0.042582
3.69,3.206717123,0,0.043941
3.695,3.157455867,0,0.041827
3.7,3.182086735,0,0.043488
3.705,3.182086735,0,0.0453
3.71,3.18560543,0,0.04379
3.715,3.178568039,0,0.043337
3.72,3.175049344,0,0.044243
3.725,3.171530648,0,0.044847
3.73,3.168011953,0,0.044394
3.735,3.160974562,0,0.042884
3.74,3.18560543,0,0.044847
3.745,3.199679732,0,0.044998
3.75,3.153937652,0,0.044092
3.755,3.192642341,0,0.044696
3.76,3.192642341,0,0.043639
3.765,3.157455867,0,0.042884
3.77,3.175049344,0,0.043035
3.775,3.175049344,0,0.043035
3.78,3.153937652,0,0.042582
3.785,3.192642341,0,0.044696
3.79,3.168011953,0,0.041978
3.795,3.168011953,0,0.043639
3.8,3.182086735,0,0.043488
3.805,3.168011953,0,0.043488
3.81,3.182086735,0,0.044243
3.815,3.189123645,0,0.044092
3.82,3.175049344,0,0.04379
3.825,3.213754513,0,0.044545
3.83,3.157455867,0,0.042884
3.835,3.168011953,0,0.044092
3.84,3.175049344,0,0.042582
3.845,3.160974562,0,0.042884
3.85,3.189123645,0,0.043186
3.855,3.146900261,0,0.042431
3.86,3.160974562,0,0.042582
3.865,3.182086735,0,0.043639
3.87,3.143381565,0,0.042582
3.875,3.175049344,0,0.043488
3.88,3.18560543,0,0.043941
3.885,3.182086735,0,0.04379
3.89,3.164493258,0,0.042582
3.895,3.182086735,0,0.042431
3.9,3.189123645,0,0.042733
3.905,3.164493258,0,0.043337
3.91,3.164493258,0,0.043639
3.915,3.178568039,0,0.043639
3.92,3.168011953,0,0.043186
3.925,3.153937652,0,0.042582
3.93,3.189123645,0,0.042884
3.935,3.178568039,0,0.042884
3.94,3.164493258,0,0.042431
3.945,3.178568039,0,0.042582
3.95,3.192642341,0,0.04228
3.955,3.182086735,0,0.042582
3.96,3.164493258,0,0.041978
3.965,3.206717123,0,0.043035
3.97,3.182086735,0,0.042582
3.975,3.150418956,0,0.041827
3.98,3.171530648,0,0.042129
3.985,3.18560543,0,0.041978
3.99,3.175049344,0,0.04228
3.995,3.18560543,0,0.042582
4,3.192642341,0,0.043488
4.005,3.171530648,0,0.041978
4.01,3.168011953,0,0.042582
4.015,3.168011953,0,0.040468
4.02,3.171530648,0,0.042582
4.025,3.189123645,0,0.043035
4.03,3.157455867,0,0.041072
4.035,3.178568039,0,0.042733
4.04,3.175049344,0,0.041978
4.045,3.175049344,0,0.044394
4.05,3.189123645,0,0.045149
4.055,3.175049344,0,0.043186
4.06,3.192642341,0,0.044092
4.065,3.153937652,0,0.043488
4.07,3.178568039,0,0.044847
4.075,3.171530648,0,0.043337
4.08,3.164493258,0,0.043639
4.085,3.182086735,0,0.044243
